gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	PSC.0228	PSC.0187	PSC.0188	PSC.0174	PSC.0190	PSC.0231	PSC.0230	PSC.0219	PSC.0177	PSC.0186	PSC.0209	PSC.0203	V2	uniprot_accession	gene_name	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	Entry	Reviewed	Entry.Name	Protein.names	Gene.Names	Organism	Length	Gene.Ontology.biological.process	Gene.Ontology.IDs
g5473	61.8865476681116	-2.8920825567064	1.08435622876389	-2.66709636555803	0.00765097305933128	0.0257606550003268	0	31	51	0	0	5	202	230	145	131	58	51	sp	P40927	MAOX_COLLI	62.97	532	190	3	175	1764	24	550	0	704	P40927	reviewed	MAOX_COLLI	NADP-dependent malic enzyme (NADP-ME) (EC 1.1.1.40)	ME1	Columba livia (Rock dove)	557		GO:0004473; GO:0005737; GO:0008948; GO:0046872; GO:0051287
g17607	273.342289756462	1.19841496720791	0.274793258731251	4.3611512623749	1.29379881291069e-05	0.000114009703010738	351	314	359	203	264	416	198	185	190	153	206	249	sp	Q9JIA7	SPHK2_MOUSE	32.113	601	345	13	43	1680	15	607	2.67e-77	259	Q9JIA7	reviewed	SPHK2_MOUSE	Sphingosine kinase 2 (SK 2) (SPK 2) (EC 2.7.1.91)	Sphk2	Mus musculus (Mouse)	617	blood vessel development [GO:0001568]; brain development [GO:0007420]; cell population proliferation [GO:0008283]; cellular response to phorbol 13-acetate 12-myristate [GO:1904628]; negative regulation of cell growth [GO:0030308]; positive regulation of apoptotic process [GO:0043065]; positive regulation of calcium ion import [GO:0090280]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of ceramide biosynthetic process [GO:2000304]; positive regulation of cytokine production involved in immune response [GO:0002720]; positive regulation of interleukin-13 production [GO:0032736]; positive regulation of interleukin-6 production [GO:0032755]; positive regulation of mast cell activation involved in immune response [GO:0033008]; positive regulation of mast cell degranulation [GO:0043306]; positive regulation of protein kinase C signaling [GO:0090037]; positive regulation of tumor necrosis factor production [GO:0032760]; regulation of ATP biosynthetic process [GO:2001169]; regulation of canonical NF-kappaB signal transduction [GO:0043122]; regulation of cytochrome-c oxidase activity [GO:1904959]; regulation of reactive oxygen species biosynthetic process [GO:1903426]; sphinganine-1-phosphate biosynthetic process [GO:0006669]; sphingosine biosynthetic process [GO:0046512]; sphingosine metabolic process [GO:0006670]; transcription initiation-coupled chromatin remodeling [GO:0045815]	GO:0000786; GO:0001568; GO:0002720; GO:0005524; GO:0005634; GO:0005654; GO:0005737; GO:0005739; GO:0005743; GO:0005765; GO:0005783; GO:0005829; GO:0005886; GO:0006669; GO:0006670; GO:0007420; GO:0008283; GO:0008284; GO:0008481; GO:0016020; GO:0017050; GO:0030308; GO:0032736; GO:0032755; GO:0032760; GO:0033008; GO:0038036; GO:0042393; GO:0043065; GO:0043122; GO:0043231; GO:0043306; GO:0045815; GO:0046512; GO:0090037; GO:0090280; GO:1903426; GO:1904628; GO:1904959; GO:2000304; GO:2001169
g1885	11.0817008952409	-3.69282309029801	1.18174183775522	-3.1248983257737	0.00177866526735547	0.00770698009122791	4	1	0	0	2	1	95	2	19	1	44	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g12729	52.693361016301	-1.35840082687612	0.428379053984784	-3.17102532030982	0.00151901902056755	0.00674716619842053	31	54	48	10	7	16	168	99	82	122	47	62	sp	Q8N5Y2	MS3L1_HUMAN	35.427	398	197	12	439	1620	166	507	3.6e-40	156	Q8N5Y2	reviewed	MS3L1_HUMAN	MSL complex subunit 3 (Male-specific lethal 3 homolog) (Male-specific lethal-3 homolog 1) (Male-specific lethal-3 protein-like 1) (MSL3-like 1)	MSL3 MSL3L1	Homo sapiens (Human)	521	positive regulation of DNA-templated transcription [GO:0045893]; regulation of DNA-templated transcription [GO:0006355]	GO:0003677; GO:0005634; GO:0005654; GO:0006355; GO:0035064; GO:0035267; GO:0045893; GO:0072487; GO:0140566
g6826	105.460242153733	-1.04707458050448	0.352271186746069	-2.97235374308163	0.00295525973922049	0.0117838207056368	97	56	50	72	40	41	168	144	313	136	101	151	sp	Q96BK5	PINX1_HUMAN	45.701	221	85	2	1	645	1	192	3.65e-52	179	Q96BK5	reviewed	PINX1_HUMAN	PIN2/TERF1-interacting telomerase inhibitor 1 (Liver-related putative tumor suppressor) (Pin2-interacting protein X1) (Protein 67-11-3) (TRF1-interacting protein 1)	PINX1 LPTL LPTS	Homo sapiens (Human)	328	mitotic metaphase chromosome alignment [GO:0007080]; negative regulation of cell population proliferation [GO:0008285]; negative regulation of G2/M transition of mitotic cell cycle [GO:0010972]; negative regulation of protein ubiquitination [GO:0031397]; negative regulation of telomerase activity [GO:0051974]; negative regulation of telomere maintenance via telomerase [GO:0032211]; negative regulation of telomere maintenance via telomere lengthening [GO:1904357]; positive regulation of protein localization to nucleolus [GO:1904751]; positive regulation of telomeric DNA binding [GO:1904744]; protein localization to chromosome, telomeric region [GO:0070198]; protein localization to nucleolus [GO:1902570]; regulation of protein stability [GO:0031647]; regulation of telomerase activity [GO:0051972]; telomere maintenance via telomerase [GO:0007004]	GO:0000228; GO:0000776; GO:0000781; GO:0005654; GO:0005730; GO:0005739; GO:0005819; GO:0007004; GO:0007080; GO:0008285; GO:0010521; GO:0010972; GO:0031397; GO:0031647; GO:0032211; GO:0044877; GO:0051972; GO:0051974; GO:0070034; GO:0070198; GO:1902570; GO:1904357; GO:1904744; GO:1904751
g6827	293.776918504502	-1.63503540177879	0.272341782961765	-6.00361569200838	1.9297115027894e-09	4.5702760486667e-08	124	156	226	139	57	65	667	389	475	535	608	550	sp	Q66JG5	TADA3_XENTR	51.078	464	183	9	7	1365	1	431	3.56e-114	345	Q66JG5	reviewed	TADA3_XENTR	Transcriptional adapter 3 (ADA3 homolog) (Transcriptional adapter 3-like) (ADA3-like protein)	tada3 ada3 tada3l	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	432		GO:0005634
g4469	99.414949522701	1.06073120815614	0.398015671384116	2.66504885214042	0.00769771395563658	0.0258601347277314	206	145	132	169	28	63	71	39	92	97	97	64	sp	A6X8Z9	TEX55_MOUSE	42.105	57	31	1	244	408	320	376	1.75e-10	61.2	A6X8Z9	reviewed	TEX55_MOUSE	Testis-specific expressed protein 55 (Testis-specific conserved, cAMP-dependent type II PK-anchoring protein)	Tex55 Tscpa	Mus musculus (Mouse)	381		GO:0005634
g4464	1722.24047046677	2.99105416881483	0.925013338665075	3.23352544638042	0.00122272442790427	0.00562347292313669	1813	5595	3636	52	38	5842	130	509	420	130	1065	308	sp	P10079	FBP1_STRPU	43.644	763	386	5	6154	8325	178	935	0	620	P10079	reviewed	FBP1_STRPU	Fibropellin-1 (Epidermal growth factor-related protein 1) (Fibropellin-I) (SpEGF I) (UEGF-1)	EGF1	Strongylocentrotus purpuratus (Purple sea urchin)	1064		GO:0005509; GO:0005576; GO:0009374; GO:0031410; GO:0032579
g4465	251.061374168339	3.13028051966422	1.30415822603237	2.4002306293673	0.0163847450348416	0.0478859099018277	7	49	624	7	21	1560	0	29	29	18	230	24	sp	P78539	SRPX_HUMAN	34.926	272	157	11	373	1164	61	320	6.14e-33	132	P78539	reviewed	SRPX_HUMAN	Sushi repeat-containing protein SRPX	SRPX ETX1	Homo sapiens (Human)	464	autophagy [GO:0006914]; cell adhesion [GO:0007155]; negative regulation of cell proliferation involved in contact inhibition [GO:0060244]; phagolysosome assembly [GO:0001845]; positive regulation of extrinsic apoptotic signaling pathway in absence of ligand [GO:2001241]; response to endoplasmic reticulum stress [GO:0034976]	GO:0001845; GO:0005776; GO:0005783; GO:0006914; GO:0007155; GO:0009986; GO:0016020; GO:0034976; GO:0060244; GO:0062023; GO:2001241
g4466	229.475680998926	-0.918327636059908	0.2970617643504	-3.09136935905589	0.00199235631953987	0.00846873007830639	228	141	176	180	46	92	438	371	400	408	171	410	sp	A7SL20	RRP36_NEMVE	46.575	219	112	1	94	750	27	240	2.27e-39	140	A7SL20	reviewed	RRP36_NEMVE	Ribosomal RNA processing protein 36 homolog	v1g245966	Nematostella vectensis (Starlet sea anemone)	247	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]	GO:0000462; GO:0005730; GO:0030686
g4463	61.2513550740455	-2.72987314701323	0.73362875799788	-3.72105525751639	0.000198392017314604	0.0012120449344877	13	31	30	0	0	18	223	96	97	146	154	82	sp	Q640B4	MUS81_XENTR	58.725	298	122	1	1609	2502	315	611	1.46e-119	378	Q640B4	reviewed	MUS81_XENTR	Crossover junction endonuclease MUS81 (EC 3.1.22.-)	mus81	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	612	DNA catabolic process [GO:0006308]; DNA recombination [GO:0006310]; double-strand break repair [GO:0006302]	GO:0003677; GO:0005634; GO:0006302; GO:0006308; GO:0006310; GO:0008821; GO:0046872
g15515	160.960148102914	-1.67528508337887	0.301792556406085	-5.55111465746242	2.83853827804617e-08	5.1432831630421e-07	62	74	125	52	24	74	346	390	317	245	176	308	sp	Q9ESF4	LFG1_MOUSE	38.532	218	133	1	49	702	128	344	3.57e-44	154	Q9ESF4	reviewed	LFG1_MOUSE	Protein lifeguard 1 (Glutamate [NMDA] receptor-associated protein 1) (NMDA receptor glutamate-binding subunit)	Grina Lag Lfg1 Nmdara1	Mus musculus (Mouse)	345	endoplasmic reticulum calcium ion homeostasis [GO:0032469]; negative regulation of apoptotic signaling pathway [GO:2001234]; negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway [GO:1902236]	GO:0005783; GO:0005794; GO:0016020; GO:0032469; GO:0044325; GO:1902236; GO:2001234
g19011	104.554963850286	-1.04468460120636	0.346831194354986	-3.01208374047554	0.00259461011262417	0.0105795139409237	79	74	100	54	37	20	187	119	148	280	181	113	sp	Q6AYH2	IN80E_RAT	87.805	41	5	0	52	174	24	64	2.52e-16	80.1	Q6AYH2	reviewed	IN80E_RAT	INO80 complex subunit E (Coiled-coil domain-containing protein 95)	Ino80e Ccdc95	Rattus norvegicus (Rat)	244	chromatin remodeling [GO:0006338]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]; positive regulation of DNA repair [GO:0045739]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of telomere maintenance in response to DNA damage [GO:1904507]; regulation of cell cycle [GO:0051726]; regulation of chromosome organization [GO:0033044]; regulation of DNA repair [GO:0006282]; regulation of DNA replication [GO:0006275]; regulation of DNA strand elongation [GO:0060382]; regulation of embryonic development [GO:0045995]; telomere maintenance [GO:0000723]	GO:0000723; GO:0005654; GO:0005730; GO:0006275; GO:0006281; GO:0006282; GO:0006310; GO:0006338; GO:0031011; GO:0033044; GO:0045739; GO:0045893; GO:0045995; GO:0051726; GO:0060382; GO:1904507
g18648	73.6761415074694	-1.84375938565408	0.430327458276429	-4.28454970788713	1.83109667608351e-05	0.000153916170066507	27	18	31	18	8	64	139	122	100	195	114	165	sp	Q8NB91	FANCB_HUMAN	22.344	640	390	22	193	1995	60	631	1.71e-23	110	Q8NB91	reviewed	FANCB_HUMAN	Fanconi anemia group B protein (Protein FACB) (Fanconi anemia-associated polypeptide of 95 kDa) (FAAP95)	FANCB	Homo sapiens (Human)	859	interstrand cross-link repair [GO:0036297]; negative regulation of double-strand break repair via homologous recombination [GO:2000042]; positive regulation of double-strand break repair via homologous recombination [GO:1905168]; replication-born double-strand break repair via sister chromatid exchange [GO:1990414]	GO:0000785; GO:0005654; GO:0005829; GO:0036297; GO:0043240; GO:1905168; GO:1990414; GO:2000042
g17445	10.8633446044311	5.58608290359206	1.9111839363018	2.92283897823111	0.00346855839507912	0.0134242061668439	9	0	7	0	30	42	0	0	3	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g3812	125.065263759286	-0.99295597662052	0.301383378987823	-3.29466070741956	0.000985405804641294	0.00469271668514181	62	113	73	94	44	47	237	193	305	191	128	153	sp	Q6P6S9	ENTP5_RAT	43.577	397	199	7	283	1461	47	422	1.2e-99	309	Q6P6S9	reviewed	ENTP5_RAT	Ectonucleoside triphosphate diphosphohydrolase 5 (NTPDase 5) (EC 3.6.1.6) (Guanosine-diphosphatase ENTPD5) (GDPase ENTPD5) (Uridine-diphosphatase ENTPD5) (UDPase ENTPD5)	Entpd5	Rattus norvegicus (Rat)	427	'de novo' post-translational protein folding [GO:0051084]; nucleoside diphosphate catabolic process [GO:0009134]; protein N-linked glycosylation [GO:0006487]; UDP catabolic process [GO:0006256]; UDP-glucose metabolic process [GO:0006011]	GO:0004382; GO:0005576; GO:0005615; GO:0005783; GO:0005788; GO:0006011; GO:0006256; GO:0006487; GO:0009134; GO:0016020; GO:0017111; GO:0036384; GO:0043262; GO:0045134; GO:0051084; GO:1990003
g3813	101.095509508734	-0.7336029070323	0.299000150065881	-2.4535201967981	0.0141465595062261	0.0425292286205002	111	96	90	50	37	27	241	191	118	111	122	154	sp	Q2T9Z6	CC175_BOVIN	22.446	646	473	8	43	1938	43	674	4.25e-16	86.7	Q2T9Z6	reviewed	CC175_BOVIN	Coiled-coil domain-containing protein 175	CCDC175	Bos taurus (Bovine)	724		
g2148	19.3346184296351	-1.70871360841632	0.599461276417253	-2.85041532395327	0.00436621743810022	0.0162663545313111	9	15	0	9	6	7	50	28	11	52	37	41	sp	Q28DH9	CEP76_XENTR	67.356	677	205	3	1	2031	1	661	0	899	Q28DH9	reviewed	CEP76_XENTR	Centrosomal protein of 76 kDa (Cep76)	cep76 TEgg032c01.1	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	661	regulation of centriole replication [GO:0046599]	GO:0005737; GO:0005813; GO:0005814; GO:0046599
g7318	4999.60386905807	2.14639690938055	0.754900209917884	2.84328561733216	0.00446510369399842	0.0165635614317758	1968	560	1221	5262	16440	5197	3048	2413	1435	2174	2142	2311	sp	Q8NCW0	KREM2_HUMAN	39.806	103	59	3	88	396	122	221	1.13e-12	73.6	Q8NCW0	reviewed	KREM2_HUMAN	Kremen protein 2 (Dickkopf receptor 2) (Kringle domain-containing transmembrane protein 2) (Kringle-containing protein marking the eye and the nose)	KREMEN2 KRM2	Homo sapiens (Human)	462	limb development [GO:0060173]; negative regulation of ossification [GO:0030279]; Wnt signaling pathway [GO:0016055]	GO:0005886; GO:0016055; GO:0030279; GO:0031901; GO:0060173
g2143	69.6774044054281	-2.67968507439707	0.500422864200098	-5.35484140733741	8.5631490857271e-08	1.36157842775433e-06	25	28	15	6	12	13	330	47	213	87	65	179	sp	Q5U4V2	HNMTA_XENLA	32.886	298	179	6	7	864	2	290	9.9e-44	154	Q5U4V2	reviewed	HNMTA_XENLA	Histamine N-methyltransferase A (HMT A) (EC 2.1.1.8)	hnmt-a	Xenopus laevis (African clawed frog)	293	histamine catabolic process [GO:0001695]; methylation [GO:0032259]	GO:0001695; GO:0005737; GO:0032259; GO:0046539
g4664	38.5071856292639	-1.58141072363946	0.511796561468079	-3.0899205713755	0.00200210028969442	0.00848565146268557	16	20	44	13	6	7	76	90	117	26	47	57	sp	Q501S4	CSKMT_DANRE	31.224	237	142	8	4	690	21	244	3.37e-29	113	Q501S4	reviewed	CSKMT_DANRE	Citrate synthase-lysine N-methyltransferase CSKMT, mitochondrial (CS-KMT) (EC 2.1.1.-) (Methyltransferase-like protein 12, mitochondrial)	cskmt mettl12 zgc:113305	Danio rerio (Zebrafish) (Brachydanio rerio)	254	peptidyl-lysine dimethylation [GO:0018027]; peptidyl-lysine monomethylation [GO:0018026]; peptidyl-lysine trimethylation [GO:0018023]; protein methylation [GO:0006479]	GO:0005739; GO:0006479; GO:0016278; GO:0016279; GO:0018023; GO:0018026; GO:0018027
g14150	34.3962767041921	3.24950108600771	1.31974821792131	2.46221289931036	0.0138082674155435	0.0417137264895069	86	65	0	24	15	135	25	0	0	15	0	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g1436	300.00052412649	-0.864918934989686	0.266271839779815	-3.2482553758028	0.00116115004332367	0.00539389313561446	270	283	242	199	80	83	700	461	539	463	390	312	sp	P56520	HDAC3_CHICK	77.882	425	93	1	16	1290	3	426	0	717	P56520	reviewed	HDAC3_CHICK	Histone deacetylase 3 (HD3) (EC 3.5.1.98) (Protein deacetylase HDAC3) (EC 3.5.1.-) (Protein deacylase HDAC3) (EC 3.5.1.-)	HDAC3	Gallus gallus (Chicken)	428	chromatin organization [GO:0006325]; circadian regulation of gene expression [GO:0032922]; epigenetic regulation of gene expression [GO:0040029]; negative regulation of transcription by RNA polymerase II [GO:0000122]; regulation of circadian rhythm [GO:0042752]	GO:0000118; GO:0000122; GO:0003682; GO:0003714; GO:0004407; GO:0005634; GO:0005737; GO:0006325; GO:0017053; GO:0032922; GO:0033558; GO:0040029; GO:0042752; GO:0140297; GO:0160008; GO:0160009; GO:0160010
g24088	89.4766905326108	3.4056101111303	1.35480544149035	2.51372633061169	0.0119463096082889	0.037018380752196	59	651	81	0	0	160	0	11	17	6	37	30	sp	P09172	DOPO_HUMAN	40.067	594	315	10	1	1713	21	596	6.97e-130	396	P09172	reviewed	DOPO_HUMAN	Dopamine beta-hydroxylase (EC 1.14.17.1) (Dopamine beta-monooxygenase) [Cleaved into: Soluble dopamine beta-hydroxylase]	DBH	Homo sapiens (Human)	617	behavioral response to ethanol [GO:0048149]; blood vessel remodeling [GO:0001974]; chemical synaptic transmission [GO:0007268]; dopamine catabolic process [GO:0042420]; fear response [GO:0042596]; glucose homeostasis [GO:0042593]; homoiothermy [GO:0042309]; leukocyte mediated immunity [GO:0002443]; leukocyte migration [GO:0050900]; locomotory behavior [GO:0007626]; maternal behavior [GO:0042711]; memory [GO:0007613]; norepinephrine biosynthetic process [GO:0042421]; octopamine biosynthetic process [GO:0006589]; positive regulation of cold-induced thermogenesis [GO:0120162]; positive regulation of vasoconstriction [GO:0045907]; regulation of extrinsic apoptotic signaling pathway [GO:2001236]; regulation of vascular associated smooth muscle cell proliferation [GO:1904705]; regulation of vascular endothelial cell proliferation [GO:1905562]; response to amphetamine [GO:0001975]; response to pain [GO:0048265]; vasoconstriction [GO:0042310]; visual learning [GO:0008542]	GO:0001974; GO:0001975; GO:0002443; GO:0003824; GO:0004500; GO:0005507; GO:0005576; GO:0005615; GO:0005737; GO:0005783; GO:0006589; GO:0007268; GO:0007613; GO:0007626; GO:0008542; GO:0016020; GO:0030658; GO:0030667; GO:0031418; GO:0034451; GO:0034466; GO:0034774; GO:0042309; GO:0042310; GO:0042420; GO:0042421; GO:0042584; GO:0042593; GO:0042596; GO:0042711; GO:0043231; GO:0045202; GO:0045907; GO:0048149; GO:0048265; GO:0050900; GO:0120162; GO:1904705; GO:1905562; GO:2001236
g23111	457.957160579985	1.22171122430997	0.32366723895555	3.77459031149505	0.000160270839213305	0.0010134575456491	861	328	393	479	532	559	499	297	304	470	173	312	sp	Q6DCX2	AGO2_XENLA	72.45	853	213	4	166	2706	26	862	0	1275	Q6DCX2	reviewed	AGO2_XENLA	Protein argonaute-2 (Argonaute2) (EC 3.1.26.n2) (Argonaute RISC catalytic component 2) (Eukaryotic translation initiation factor 2C 2) (eIF-2C 2) (eIF2C 2) (Protein slicer)	ago2 eif2c2	Xenopus laevis (African clawed frog)	862	miRNA-mediated gene silencing by inhibition of translation [GO:0035278]; miRNA-mediated gene silencing by mRNA destabilization [GO:0035279]; negative regulation of translational initiation [GO:0045947]; positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay [GO:1900153]; positive regulation of nuclear-transcribed mRNA poly(A) tail shortening [GO:0060213]; pre-miRNA processing [GO:0031054]; regulation of DNA-templated transcription [GO:0006355]; regulatory ncRNA-mediated gene silencing [GO:0031047]	GO:0000340; GO:0000932; GO:0006355; GO:0016442; GO:0031047; GO:0031054; GO:0035197; GO:0035198; GO:0035278; GO:0035279; GO:0045947; GO:0046872; GO:0060213; GO:0070551; GO:0070578; GO:0098808; GO:1900153
g16148	25.038236199325	3.2575432372902	1.3636171516217	2.38889869742115	0.0168989612700281	0.0490866818027034	10	52	151	5	0	44	25	0	0	7	0	9	sp	E1BD59	TRI56_BOVIN	25.373	335	212	10	178	1128	19	333	2.32e-17	89.4	E1BD59	reviewed	TRI56_BOVIN	E3 ubiquitin-protein ligase TRIM56 (EC 2.3.2.27) (Tripartite motif-containing protein 56)	TRIM56	Bos taurus (Bovine)	732	defense response to virus [GO:0051607]; innate immune response [GO:0045087]; positive regulation of interferon-beta production [GO:0032728]; positive regulation of type I interferon-mediated signaling pathway [GO:0060340]; protein K63-linked ubiquitination [GO:0070534]; protein monoubiquitination [GO:0006513]; response to type I interferon [GO:0034340]	GO:0005737; GO:0006513; GO:0008270; GO:0032728; GO:0034340; GO:0045087; GO:0051607; GO:0060340; GO:0061630; GO:0070534
g13392	559.833260671641	-1.0874013499606	0.19849745667598	-5.47816263326553	4.29765043005305e-08	7.42198060393946e-07	358	403	468	345	128	222	1338	795	729	1085	952	730	sp	Q5R4K5	SMC3_PONAB	51.724	1015	428	15	1	2907	219	1217	0	928	Q5R4K5	reviewed	SMC3_PONAB	Structural maintenance of chromosomes protein 3 (SMC protein 3) (SMC-3) (Chondroitin sulfate proteoglycan 6)	SMC3 CSPG6	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	1217	cell division [GO:0051301]; DNA repair [GO:0006281]; meiotic cell cycle [GO:0051321]; mitotic sister chromatid cohesion [GO:0007064]; mitotic spindle assembly [GO:0090307]; regulation of DNA replication [GO:0006275]; stem cell population maintenance [GO:0019827]	GO:0000775; GO:0000785; GO:0000800; GO:0003682; GO:0003690; GO:0005524; GO:0005654; GO:0006275; GO:0006281; GO:0007064; GO:0016363; GO:0016887; GO:0019827; GO:0030892; GO:0030893; GO:0036033; GO:0046982; GO:0048487; GO:0051301; GO:0051321; GO:0061775; GO:0070840; GO:0090307; GO:0097431
