gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	PSC.0228	PSC.0187	PSC.0188	PSC.0174	PSC.0190	PSC.0231	PSC.0230	PSC.0219	PSC.0177	PSC.0186	PSC.0209	PSC.0203	V2	uniprot_accession	gene_name	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	Entry	Reviewed	Entry.Name	Protein.names	Gene.Names	Organism	Length	Gene.Ontology.IDs
5425	g1178	605.251846445524	1.06902808902324	0.387472687580734	2.75897662799909	0.00579826817171721	0.0200529432534167	447	1115	996	208	484	949	807	535	391	388	432	372	sp	D3ZYR1	FCHO2_RAT	60.351	285	112	1	1675	2529	525	808	4.4e-112	364	D3ZYR1	reviewed	FCHO2_RAT	F-BAR domain only protein 2	Fcho2	Rattus norvegicus (Rat)	809	GO:0001786; GO:0005546; GO:0005737; GO:0005886; GO:0005905; GO:0010324; GO:0030136; GO:0035091; GO:0042802; GO:0045202; GO:0048268; GO:0048488; GO:0072583; GO:0072659; GO:0098835
5426	g22353	25.5536131716508	4.23274477065894	1.11705949451221	3.78918472243707	0.0001511424976655	0.000922567819908719	64	123	61	0	18	13	7	7	0	0	0	4	sp	Q9BQS2	SYT15_HUMAN	50.329	304	141	4	508	1413	121	416	3.81e-95	296	Q9BQS2	reviewed	SYT15_HUMAN	Synaptotagmin-15 (Chr10Syt) (Synaptotagmin XV) (SytXV)	SYT15	Homo sapiens (Human)	421	GO:0000149; GO:0001786; GO:0005509; GO:0005544; GO:0005886; GO:0017156; GO:0030276; GO:0070382
5427	g22352	16.0395941658618	5.3966210684273	1.61166970729141	3.34846590713485	0.000812602779404911	0.00386210054462764	32	85	12	0	25	8	0	9	0	0	0	0	sp	Q86SS6	SYT9_HUMAN	31.746	315	187	10	388	1314	195	487	3.04e-33	134	Q86SS6	reviewed	SYT9_HUMAN	Synaptotagmin-9 (Synaptotagmin IX) (SytIX)	SYT9	Homo sapiens (Human)	491	GO:0000149; GO:0001786; GO:0005509; GO:0005544; GO:0005546; GO:0005886; GO:0017156; GO:0017158; GO:0030276; GO:0030669; GO:0030672; GO:0031045; GO:0042802; GO:0070382; GO:0098686; GO:0099502
5428	g22350	1662.2466051022	0.943563681794257	0.376926712505849	2.50330807153822	0.0123038393438233	0.0368986926256216	1893	2011	2152	906	1320	2803	2705	1213	1242	1656	423	1477	sp	Q8HYW0	FA13A_BOVIN	38.384	297	158	5	2362	3204	234	521	1.8e-40	164	Q8HYW0	reviewed	FA13A_BOVIN	Protein FAM13A (Protein Precm1)	FAM13A FAM13A1 PRECM1	Bos taurus (Bovine)	697	
5429	g18093	128.394059564684	0.994743506867943	0.396320806993543	2.50994519922884	0.012074989891935	0.0363703499414729	171	202	95	70	107	221	229	51	60	117	84	118	sp	Q8TEJ3	SH3R3_HUMAN	34.94	581	186	19	1	1485	46	520	4.04e-74	267	Q8TEJ3	reviewed	SH3R3_HUMAN	E3 ubiquitin-protein ligase SH3RF3 (EC 2.3.2.27) (Plenty of SH3s 2) (SH3 domain-containing RING finger protein 3) (SH3 multiple domains protein 4)	SH3RF3 POSH2 SH3MD4	Homo sapiens (Human)	882	GO:0016567; GO:0032436; GO:0046330; GO:0046872; GO:0051865; GO:0061630
5430	g21918	134.674177226195	-1.39732383597614	0.380678875966444	-3.67061038632286	0.000241971941067769	0.00137715781296137	77	90	134	24	16	79	446	295	159	177	231	154	sp	Q9VJ79	PDE11_DROME	55.956	722	306	5	466	2610	392	1108	0	847	Q9VJ79	reviewed	PDE11_DROME	Dual 3',5'-cyclic-AMP and -GMP phosphodiesterase 11 (EC 3.1.4.35) (EC 3.1.4.53) (cAMP and cGMP phosphodiesterase 11) (PDE11)	Pde11 CG34341	Drosophila melanogaster (Fruit fly)	1451	GO:0004115; GO:0005829; GO:0019933; GO:0046058; GO:0046068; GO:0046872; GO:0047555
5431	g21914	2272.22920634186	2.03895500749837	0.295928433575331	6.89002737203802	5.5781653731642e-12	2.10700854861182e-10	3686	1669	2359	2547	3884	3166	1219	844	907	1081	1085	1038	sp	P50749	RASF2_HUMAN	41.935	124	71	1	595	963	164	287	5.29e-29	117	P50749	reviewed	RASF2_HUMAN	Ras association domain-containing protein 2	RASSF2 CENP-34 KIAA0168	Homo sapiens (Human)	326	GO:0000776; GO:0001501; GO:0001503; GO:0004672; GO:0005634; GO:0005654; GO:0005737; GO:0005794; GO:0005829; GO:0005886; GO:0007165; GO:0007249; GO:0031954; GO:0032991; GO:0033137; GO:0043065; GO:0045667; GO:0045670; GO:0045860; GO:0046330; GO:0046849; GO:0048872; GO:0050821; GO:1901222; GO:1901223
5432	g21915	597.562302448763	1.06349610678275	0.307954184608836	3.45342313868412	0.000553520015172865	0.00279709089634485	758	861	611	321	741	668	556	391	410	621	334	515	sp	Q8BL06	UBP54_MOUSE	58.311	367	149	3	43	1140	11	374	4.37e-143	472	Q8BL06	reviewed	UBP54_MOUSE	Ubiquitin carboxyl-terminal hydrolase 54 (EC 3.4.19.12) (Ubiquitin-specific peptidase 54)	Usp54	Mus musculus (Mouse)	1588	GO:0004843; GO:0006508; GO:0016579
5433	g21912	16.2131282894575	2.12501202046074	0.840181036518837	2.52923111579072	0.0114312725714508	0.034766207373531	36	6	24	11	33	8	19	13	15	2	0	6	sp	P0CE12	SSPH2_SALTY	34.392	189	122	2	675	112	234	421	1.41e-09	61.2	P0CE12	reviewed	SSPH2_SALTY	E3 ubiquitin-protein ligase SspH2 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase SspH2) (Salmonella secreted protein H2) (Secreted effector protein sspH2)	sspH2 STM2241	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	788	GO:0003824; GO:0004842; GO:0005576; GO:0016020; GO:0016567; GO:0020002; GO:0030254; GO:0030430; GO:0032757; GO:0034052; GO:0061630; GO:0070430
5434	g21913	20.7846408800579	2.77017872610917	1.01153733671527	2.73858277451693	0.00617046252118418	0.0210419842040066	46	8	49	0	44	24	10	7	12	3	0	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5435	g23155	60.0937872736373	2.5953859626786	0.593773821914148	4.37100098874662	1.23678232799632e-05	0.000106640631163847	67	113	80	10	108	113	50	13	10	16	16	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5436	g23158	41.2408265621182	4.59001683372598	0.794190469087329	5.7794912081994	7.49268693727822e-09	1.47984853445419e-07	195	155	83	5	6	25	35	7	4	0	0	0	sp	Q5Y4N8	AGRE1_RAT	26.182	275	172	10	1279	2079	659	910	3.92e-14	80.1	Q5Y4N8	reviewed	AGRE1_RAT	Adhesion G protein-coupled receptor E2 (EGF-like module receptor 1) (EGF-like module-containing mucin-like hormone receptor-like 1) (EMR1 hormone receptor)	Adgre1 Emr1	Rattus norvegicus (Rat)	932	GO:0002250; GO:0004930; GO:0005509; GO:0005886; GO:0007166; GO:0007189; GO:0009897; GO:0071356; GO:0071560; GO:0071944
5437	g10699	52.1133622859872	4.31576302734874	1.09430676142906	3.94383291730077	8.01895381227191e-05	0.000532192159582613	63	241	157	0	12	92	29	9	3	0	6	0	sp	Q8WZ42	TITIN_HUMAN	29.567	416	240	6	31	1272	7945	8309	2.09e-49	188	Q8WZ42	reviewed	TITIN_HUMAN	Titin (EC 2.7.11.1) (Connectin) (Rhabdomyosarcoma antigen MU-RMS-40.14)	TTN	Homo sapiens (Human)	34350	GO:0000794; GO:0002020; GO:0003300; GO:0004674; GO:0004713; GO:0005509; GO:0005516; GO:0005524; GO:0005576; GO:0005829; GO:0005865; GO:0006936; GO:0006941; GO:0007076; GO:0008307; GO:0010628; GO:0010737; GO:0019887; GO:0019899; GO:0019901; GO:0030018; GO:0030240; GO:0030241; GO:0031430; GO:0031433; GO:0031674; GO:0035995; GO:0042802; GO:0042803; GO:0042805; GO:0045214; GO:0048769; GO:0050714; GO:0051015; GO:0051371; GO:0051592; GO:0055003; GO:0055008; GO:0055013; GO:0060048; GO:0070062; GO:0097493; GO:0106310
5438	g10697	12.8832159708375	4.49998721091386	1.51837565553352	2.96368503704222	0.00303979243242425	0.0117362775594962	16	50	54	4	0	17	18	0	0	0	0	0	sp	Q62407	SPEG_MOUSE	36	75	45	1	3	227	1041	1112	1.56e-12	49.3	Q62407	reviewed	SPEG_MOUSE	Striated muscle-specific serine/threonine-protein kinase (EC 2.7.11.1) (Aortic preferentially expressed protein 1) (APEG-1)	Speg Apeg1 Kiaa1297	Mus musculus (Mouse)	3262	GO:0001701; GO:0004672; GO:0004674; GO:0005524; GO:0005634; GO:0042692; GO:0055013; GO:0060541; GO:0072359; GO:0106310
5439	g10696	256.488543793296	3.00224448794635	1.17734480430639	2.55001294180346	0.0107718920299035	0.033062660067602	383	982	526	0	18	678	212	91	20	41	0	93	sp	A2ASS6	TITIN_MOUSE	26.005	1492	889	36	6913	11250	6967	8289	7.47e-118	417	A2ASS6	reviewed	TITIN_MOUSE	Titin (EC 2.7.11.1) (Connectin)	Ttn	Mus musculus (Mouse)	35213	GO:0001701; GO:0001756; GO:0003007; GO:0004674; GO:0004713; GO:0005200; GO:0005516; GO:0005524; GO:0005634; GO:0005859; GO:0006936; GO:0007507; GO:0007512; GO:0008307; GO:0021591; GO:0030017; GO:0030018; GO:0030506; GO:0031430; GO:0031672; GO:0031674; GO:0035995; GO:0043056; GO:0045214; GO:0046872; GO:0048738; GO:0055002; GO:0055003; GO:0055008; GO:0060419; GO:0106310; GO:1901897
5440	g10694	42.8590759243064	-3.12159005178654	0.838409099293621	-3.72323016820374	0.000196690056727961	0.00115681899803682	3	24	0	9	8	0	155	88	47	100	71	115	sp	Q91090	PON2_MELGA	40.252	318	180	7	124	1062	42	354	8.14e-66	215	Q91090	reviewed	PON2_MELGA	Serum paraoxonase/arylesterase 2 (PON 2) (EC 3.1.1.2) (EC 3.1.8.1) (Aromatic esterase 2) (A-esterase 2) (Serum aryldialkylphosphatase 2)	PON2	Meleagris gallopavo (Wild turkey)	354	GO:0004063; GO:0004064; GO:0005576; GO:0009636; GO:0016020; GO:0046872
5441	g23403	23.171723370602	-3.83302995776802	1.38591742512277	-2.76569865439744	0.00568009968681488	0.0197362884045488	10	10	27	0	0	0	92	14	16	45	121	0	sp	Q5XGG2	TRUB2_XENTR	41.837	294	162	4	28	897	2	290	8.64e-80	249	Q5XGG2	reviewed	TRUB2_XENTR	Pseudouridylate synthase TRUB2, mitochondrial (EC 5.4.99.-) (TruB pseudouridine synthase homolog 2) (tRNA pseudouridine 55 synthase TRUB2) (Psi55 synthase TRUB2) (EC 5.4.99.25)	Trub2	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	325	GO:0001522; GO:0003723; GO:0005759; GO:0006397; GO:0008033; GO:0009982; GO:0160148
5442	g23404	1136.81400194942	1.41777189603237	0.386704098686745	3.66629653227662	0.000246088550655766	0.00139644331407621	1922	913	1270	1608	1234	1269	884	710	1188	762	228	732	sp	Q25532	VATG_MANSE	56.897	116	50	0	1	348	1	116	3.48e-25	94.7	Q25532	reviewed	VATG_MANSE	V-type proton ATPase subunit G (V-ATPase subunit G) (V-ATPase 13 kDa subunit) (Vacuolar proton pump subunit G)		Manduca sexta (Tobacco hawkmoth) (Tobacco hornworm)	117	GO:0016324; GO:0016471; GO:0046961
5443	g17477	374.828208485878	3.50532471110491	0.794165032180153	4.41384922411157	1.01548695981579e-05	8.97100097253848e-05	180	1037	1424	24	30	1132	61	95	138	51	37	55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5444	g17475	41.1803342274899	-2.29590791672988	0.706263008794768	-3.25078319002977	0.00115087586617983	0.00522800505315692	14	44	19	0	6	7	100	106	83	160	27	22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5445	g17473	18.4906848453392	-2.52476578682049	0.810655594319882	-3.11447401894352	0.00184273184584513	0.00775645869860487	4	14	18	0	3	0	29	64	22	50	30	22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5446	g17470	45.4691190968253	-2.56694209080343	0.676081279285426	-3.79679510356583	0.000146578845370716	0.000898524157950747	0	24	28	6	6	8	62	136	69	115	102	65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5447	g2198	97.4068190359519	-2.17404411501183	0.289343848443225	-7.51370428889011	5.74773364543048e-14	3.06226475887102e-12	35	54	51	29	6	24	302	157	210	214	147	154	sp	Q6GLK6	ACSF3_XENLA	42.557	571	222	10	28	1566	54	576	3.05e-128	389	Q6GLK6	reviewed	ACSF3_XENLA	Malonate--CoA ligase ACSF3, mitochondrial (EC 6.2.1.76) (Acyl-CoA synthetase family member 3)	acsf3	Xenopus laevis (African clawed frog)	578	GO:0005524; GO:0005739; GO:0006631; GO:0090409
5448	g2192	64427.4488639959	4.37341512786579	1.1875584709739	3.68269456600248	0.000230781605544593	0.00132262685089999	4058	48718	234347	348	2114	354088	370	2909	13909	1738	13353	5582	sp	P80146	SEPR_THESR	39.788	377	194	13	64	1104	35	408	1.45e-47	169	P80146	reviewed	SEPR_THESR	Extracellular serine proteinase (EC 3.4.21.-)		Thermus sp. (strain Rt41A)	410	GO:0004252; GO:0005615; GO:0006508
5449	g2193	2003.1347614756	4.08282109079538	1.32397690018856	3.08375553245219	0.0020440548570599	0.00845339600924006	220	1632	9889	8	79	8597	0	122	651	54	363	267	sp	P80146	SEPR_THESR	40.323	372	189	12	82	1110	41	408	7.86e-64	212	P80146	reviewed	SEPR_THESR	Extracellular serine proteinase (EC 3.4.21.-)		Thermus sp. (strain Rt41A)	410	GO:0004252; GO:0005615; GO:0006508
5450	g2190	769.758032062169	6.30021878676658	1.94258987269962	3.24320582296208	0.00118192794883875	0.00534795288410341	22	449	3588	8	0	4010	0	72	5	4	0	51	sp	P80146	SEPR_THESR	40.053	377	195	11	58	1101	33	407	1.11e-56	193	P80146	reviewed	SEPR_THESR	Extracellular serine proteinase (EC 3.4.21.-)		Thermus sp. (strain Rt41A)	410	GO:0004252; GO:0005615; GO:0006508
5451	g2194	108.838569097438	4.07772818759868	1.14715103358048	3.55465676988608	0.000378472806539575	0.00201760307064923	32	246	381	5	15	419	16	32	36	0	0	20	sp	Q91766	HNF4A_XENLA	67.38	374	100	5	109	1188	58	423	0	516	Q91766	reviewed	HNF4A_XENLA	Hepatocyte nuclear factor 4-alpha (HNF-4-alpha) (Nuclear receptor subfamily 2 group A member 1)	hnf4a hnf4 nr2a1	Xenopus laevis (African clawed frog)	464	GO:0000978; GO:0003707; GO:0005634; GO:0008270; GO:0042752; GO:0045893; GO:0048511
5452	g3827	886.220562684009	1.59533783747161	0.32932903661928	4.84420643210971	1.27118715614082e-06	1.43984466465242e-05	1641	830	829	1858	842	753	1035	559	337	552	322	508	sp	Q6NWH0	CK068_DANRE	36.641	131	71	4	199	570	24	149	1.85e-17	82	Q6NWH0	reviewed	CK068_DANRE	UPF0696 protein C11orf68 homolog	P5436 zgc:63470	Danio rerio (Zebrafish) (Brachydanio rerio)	249	
5453	g8762	65.401737923034	2.47653846186485	0.943391633572883	2.62514354985905	0.00866124430528094	0.0277797099958676	29	208	196	6	8	165	24	34	51	8	0	32	sp	P00491	PNPH_HUMAN	38.281	256	156	2	34	798	5	259	1.25e-48	166	P00491	reviewed	PNPH_HUMAN	Purine nucleoside phosphorylase (PNP) (EC 2.4.2.1) (Inosine phosphorylase) (Inosine-guanosine phosphorylase)	PNP NP	Homo sapiens (Human)	289	GO:0000255; GO:0001882; GO:0002060; GO:0004731; GO:0005576; GO:0005737; GO:0005829; GO:0006139; GO:0006148; GO:0006149; GO:0006157; GO:0006166; GO:0006204; GO:0006738; GO:0006955; GO:0009165; GO:0009410; GO:0032743; GO:0034418; GO:0034774; GO:0042102; GO:0042301; GO:0042802; GO:0043101; GO:0046059; GO:0046638; GO:0047975; GO:0070062; GO:1904813
5454	g8760	37.0045096397668	-2.41609920652005	0.383108965898398	-6.30655876417365	2.85307685230414e-10	7.85167089950751e-09	18	19	13	6	4	6	123	76	45	106	50	69	sp	P27089	XPA_CHICK	51.339	224	72	4	109	675	46	267	1.95e-52	173	P27089	reviewed	XPA_CHICK	DNA repair protein complementing XP-A cells homolog (Xeroderma pigmentosum group A-complementing protein homolog)	XPA XPAC	Gallus gallus (Chicken)	267	GO:0000110; GO:0000715; GO:0003684; GO:0005654; GO:0006284; GO:0046872; GO:0070914; GO:1901255
5455	g8769	30.0245461530842	-1.66329485954042	0.686076979857305	-2.42435602472242	0.015335562839142	0.044017706306829	14	29	11	5	0	22	104	91	19	76	20	42	sp	Q96PS8	AQP10_HUMAN	38.889	288	175	1	28	891	13	299	1.45e-67	216	Q96PS8	reviewed	AQP10_HUMAN	Aquaporin-10 (AQP-10) (Aquaglyceroporin-10) (Small intestine aquaporin)	AQP10	Homo sapiens (Human)	301	GO:0005811; GO:0005886; GO:0006833; GO:0009636; GO:0015204; GO:0015250; GO:0015254; GO:0015793; GO:0016323; GO:0016324; GO:0043231; GO:0051289; GO:0071468
5456	g18754	2596.38039294053	0.882098137173766	0.282054427534143	3.12740397264988	0.00176357420528658	0.00746548790671628	2517	2247	2344	4854	2543	2215	2054	1852	2333	2236	2453	1639	sp	P49596	PP2C2_CAEEL	64.901	302	106	0	1	906	1	302	4.88e-141	405	P49596	reviewed	PP2C2_CAEEL	Probable protein phosphatase 2C T23F11.1 (PP2C) (EC 3.1.3.16)	ppm-2 T23F11.1	Caenorhabditis elegans	356	GO:0017018; GO:0030517; GO:0031625; GO:0046872; GO:0048786; GO:0051965
5457	g20845	203.994920863406	1.5264708156505	0.513995654711817	2.96981268549117	0.00297981383483162	0.0115486184142037	127	320	518	75	67	509	155	90	137	146	132	105	sp	Q8BJA2	S41A1_MOUSE	57.112	464	179	5	343	1722	65	512	1.29e-158	466	Q8BJA2	reviewed	S41A1_MOUSE	Solute carrier family 41 member 1	Slc41a1	Mus musculus (Mouse)	512	GO:0005886; GO:0010961; GO:0016323; GO:0022890; GO:0030001; GO:0032991; GO:0061768; GO:0071286; GO:1903830
5458	g20844	14656.714597602	8.06191291908076	0.701414819263727	11.493787552911	1.41757428550199e-30	7.19710803421629e-28	37138	8225	11472	1189	31684	45483	167	109	86	37	187	142	sp	O75179	ANR17_HUMAN	36.134	119	76	0	259	615	268	386	5.21e-13	75.1	O75179	reviewed	ANR17_HUMAN	Ankyrin repeat domain-containing protein 17 (Gene trap ankyrin repeat protein) (Serologically defined breast cancer antigen NY-BR-16)	ANKRD17 GTAR KIAA0697	Homo sapiens (Human)	2603	GO:0000785; GO:0001673; GO:0001955; GO:0003682; GO:0003723; GO:0005634; GO:0005654; GO:0005737; GO:0006275; GO:0016020; GO:0031965; GO:0042742; GO:0043123; GO:0045087; GO:0045787; GO:0051151; GO:1900087; GO:1900245; GO:1900246
5459	g20847	1484.71415180244	-2.32625791283818	0.239681037550102	-9.70564019839039	2.85279699173269e-22	4.92449816712897e-20	466	504	494	632	205	279	4032	3389	3313	3170	1991	2343	sp	P14234	FGR_MOUSE	47.368	57	30	0	1	171	67	123	2.34e-09	62	P14234	reviewed	FGR_MOUSE	Tyrosine-protein kinase Fgr (EC 2.7.10.2) (Proto-oncogene c-Fgr) (p55-Fgr)	Fgr	Mus musculus (Mouse)	517	GO:0001784; GO:0001819; GO:0004713; GO:0004715; GO:0005102; GO:0005524; GO:0005743; GO:0005758; GO:0005829; GO:0005856; GO:0005886; GO:0007169; GO:0007229; GO:0008360; GO:0016235; GO:0018108; GO:0019901; GO:0030154; GO:0030282; GO:0030335; GO:0032587; GO:0032815; GO:0032956; GO:0034987; GO:0034988; GO:0043306; GO:0045087; GO:0045088; GO:0045859; GO:0048705; GO:0050764; GO:0050830; GO:0051450; GO:0051897
5460	g13572	795.302595537793	5.47114832404252	1.15387826474091	4.7415299267042	2.12110317564037e-06	2.27419149179529e-05	384	2776	2186	7	31	3137	11	139	38	47	0	33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5461	g13575	131.189454569526	1.86375195510641	0.691488415809797	2.69527574503729	0.00703304018827807	0.0234235654505221	115	394	294	31	22	288	194	22	96	51	73	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5462	g13574	234.03334575089	1.69467836252784	0.618706756938305	2.73906554845792	0.00616140877758334	0.021019414687479	96	519	535	88	78	579	444	75	120	178	64	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5463	g12224	219.074698184206	3.92956348790702	0.876043320330542	4.48558124548492	7.27154311704973e-06	6.70520177812567e-05	235	1505	304	8	23	345	10	43	21	6	26	43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5464	g9416	352.070124762144	5.00247768018148	0.907786298796682	5.51063360045478	3.57544304576689e-08	6.01536563888434e-07	545	75	238	77	786	1311	74	11	21	14	0	27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5465	g2443	134.186867315057	-2.13104776241542	0.68382910521324	-3.11634551113599	0.00183107594838912	0.00771680493679028	17	85	111	25	0	57	341	354	197	244	291	154	sp	F1QWW8	KDSR_DANRE	49.679	312	156	1	1	936	16	326	4.56e-111	328	F1QWW8	reviewed	KDSR_DANRE	3-dehydrosphinganine reductase (EC 1.1.1.102)	kdsr fvt1 zgc:55947	Danio rerio (Zebrafish) (Brachydanio rerio)	332	GO:0005789; GO:0006666; GO:0006686; GO:0030148; GO:0030220; GO:0047560; GO:0070402; GO:0090156; GO:0090520
5466	g2446	236.944547787182	-1.36239031662806	0.383534125050265	-3.55220103673828	0.000382022863731086	0.00203345009982301	110	117	146	164	83	38	382	270	308	510	698	283	sp	S4R2K0	DEFM_MOUSE	49.724	181	91	0	10	552	50	230	1.15e-57	184	S4R2K0	reviewed	DEFM_MOUSE	Peptide deformylase, mitochondrial (EC 3.5.1.88) (Polypeptide deformylase)	Pdf	Mus musculus (Mouse)	231	GO:0005739; GO:0006412; GO:0008284; GO:0042586; GO:0043686; GO:0046872
5467	g3311	2370.67513526534	2.5074550756016	0.382505635841452	6.55534151826441	5.55146788042198e-11	1.73919126228392e-09	2745	1493	1887	4090	5166	2925	1102	717	559	937	771	496	sp	O14896	IRF6_HUMAN	27.948	229	130	12	679	1344	225	425	1.68e-10	66.6	O14896	reviewed	IRF6_HUMAN	Interferon regulatory factor 6 (IRF-6)	IRF6	Homo sapiens (Human)	467	GO:0000785; GO:0000978; GO:0000981; GO:0001228; GO:0002376; GO:0003677; GO:0003700; GO:0005634; GO:0005737; GO:0005829; GO:0006357; GO:0008285; GO:0010839; GO:0030216; GO:0043565; GO:0043616; GO:0045893; GO:0045944; GO:0048468; GO:0060021; GO:0060173; GO:0060644; GO:0070062; GO:0072089; GO:1904888; GO:1990837; GO:2000647
5468	g3310	457.985262226028	1.74664691222719	0.486139869422598	3.59288966424772	0.000327031087327807	0.00178138549367391	612	221	364	1312	662	239	410	244	199	282	120	194	sp	O14896	IRF6_HUMAN	28.571	231	126	12	472	1137	225	425	9.84e-11	66.6	O14896	reviewed	IRF6_HUMAN	Interferon regulatory factor 6 (IRF-6)	IRF6	Homo sapiens (Human)	467	GO:0000785; GO:0000978; GO:0000981; GO:0001228; GO:0002376; GO:0003677; GO:0003700; GO:0005634; GO:0005737; GO:0005829; GO:0006357; GO:0008285; GO:0010839; GO:0030216; GO:0043565; GO:0043616; GO:0045893; GO:0045944; GO:0048468; GO:0060021; GO:0060173; GO:0060644; GO:0070062; GO:0072089; GO:1904888; GO:1990837; GO:2000647
5469	g3316	1356.63676596342	0.325012206719544	0.136528666283176	2.3805418712978	0.0172871962798964	0.0485064340350409	1560	1265	1474	1257	950	1195	1819	1324	1465	1383	1385	1360	sp	O43747	AP1G1_HUMAN	60.641	874	277	10	40	2628	1	818	0	963	O43747	reviewed	AP1G1_HUMAN	AP-1 complex subunit gamma-1 (Adaptor protein complex AP-1 subunit gamma-1) (Adaptor-related protein complex 1 subunit gamma-1) (Clathrin assembly protein complex 1 gamma-1 large chain) (Gamma1-adaptin) (Golgi adaptor HA1/AP1 adaptin subunit gamma-1)	AP1G1 ADTG CLAPG1	Homo sapiens (Human)	822	GO:0000139; GO:0005518; GO:0005737; GO:0005765; GO:0005769; GO:0005794; GO:0005829; GO:0005905; GO:0006886; GO:0006896; GO:0016020; GO:0016182; GO:0016192; GO:0019894; GO:0030121; GO:0030136; GO:0030659; GO:0030665; GO:0030742; GO:0031267; GO:0032438; GO:0032588; GO:0035615; GO:0035646; GO:0043231; GO:0043323; GO:0045954; GO:0048471; GO:0048488; GO:0055037; GO:0060155; GO:0090160; GO:0098793; GO:0110010; GO:1903232
5470	g3319	32023.9283936954	7.95178275498544	0.561521764102163	14.1611300992043	1.59409820365477e-45	6.87933079787216e-42	81426	10173	27311	32975	78170	60385	427	287	308	100	226	372	sp	P49013	FBP3_STRPU	33.514	185	113	7	217	762	23	200	2.29e-19	92.8	P49013	reviewed	FBP3_STRPU	Fibropellin-3 (Epidermal growth factor-related protein 3) (Fibropellin III) (Fibropellin-c) (SpEGF III)	EGF3	Strongylocentrotus purpuratus (Purple sea urchin)	570	GO:0005509; GO:0005576; GO:0009374
5471	g3318	19796.9316948901	7.91342718574344	0.582696133577358	13.5807099614003	5.2118781529348e-42	1.12459300844951e-38	48240	6347	17935	23469	44760	40535	225	127	205	38	165	300	sp	P10079	FBP1_STRPU	34.454	238	138	6	55	732	19	250	2.6e-31	127	P10079	reviewed	FBP1_STRPU	Fibropellin-1 (Epidermal growth factor-related protein 1) (Fibropellin-I) (SpEGF I) (UEGF-1)	EGF1	Strongylocentrotus purpuratus (Purple sea urchin)	1064	GO:0005509; GO:0005576; GO:0009374; GO:0031410; GO:0032579
