gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	PSC.56	PSC.52	PSC.54	PSC.61	PSC.64	PSC.73	PSC.76	PSC.81	PSC.59	PSC.57	PSC.69	PSC.67	PSC.71	PSC.75	PSC.78	PSC.83	V2	uniprot_accession	gene_name	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	Entry	Reviewed	Entry.Name	Protein.names	Gene.Names	Organism	Length	Gene.Ontology.IDs
5780	g15376	2947.75567214245	-0.872433642758404	0.251441185466218	-3.46973245906692	0.000520977025968393	0.00256750747902073	3073	3800	6086	5157	6107	4898	5514	6389	2628	2008	1303	3088	2183	374	666	1570	sp	P54939	TLN1_CHICK	64.048	331	117	2	7	999	618	946	1.45e-96	317	P54939	reviewed	TLN1_CHICK	Talin-1	TLN1 TLN	Gallus gallus (Chicken)	2541	GO:0001726; GO:0005178; GO:0005200; GO:0005829; GO:0005856; GO:0005886; GO:0005925; GO:0009986; GO:0032587; GO:0051015; GO:0098609
5781	g15375	3825.60435102793	-0.788819950298626	0.263626080071702	-2.9921923888717	0.00276981649117163	0.0104298701936825	4009	4779	8946	6027	7463	5854	6891	8425	3305	3072	2121	4094	2881	491	864	1686	sp	Q9Y490	TLN1_HUMAN	53.552	366	169	1	13	1110	959	1323	1.59e-121	390	Q9Y490	reviewed	TLN1_HUMAN	Talin-1	TLN1 KIAA1027 TLN	Homo sapiens (Human)	2541	GO:0001726; GO:0001786; GO:0005178; GO:0005200; GO:0005576; GO:0005829; GO:0005856; GO:0005886; GO:0005912; GO:0005925; GO:0007043; GO:0007044; GO:0007229; GO:0009986; GO:0017166; GO:0030274; GO:0030866; GO:0032587; GO:0033622; GO:0035091; GO:0045296; GO:0051015; GO:0051893; GO:0070062; GO:0070527; GO:0098609
5782	g4799	16.0169740189113	3.71691465939161	1.4686374055831	2.53085931575866	0.0113783476032345	0.03424173148859	2959	0	0	0	5	0	0	3	5	70	0	144	1614	3	0	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5783	g4792	33.1263844079096	2.81907098667729	1.03099488937944	2.73432100946115	0.00625090704201869	0.0208186988772317	0	12	0	0	0	12	62	6	16	16	45	216	57	6	79	23	sp	P46531	NOTC1_HUMAN	40.87	230	105	9	85	771	896	1095	2.89e-33	133	P46531	reviewed	NOTC1_HUMAN	Neurogenic locus notch homolog protein 1 (Notch 1) (hN1) (Translocation-associated notch protein TAN-1) [Cleaved into: Notch 1 extracellular truncation (NEXT); Notch 1 intracellular domain (NICD)]	NOTCH1 TAN1	Homo sapiens (Human)	2555	GO:0000122; GO:0000139; GO:0000987; GO:0001228; GO:0001554; GO:0001669; GO:0001701; GO:0001837; GO:0001889; GO:0001947; GO:0002040; GO:0002052; GO:0002085; GO:0002193; GO:0002437; GO:0003151; GO:0003157; GO:0003160; GO:0003162; GO:0003169; GO:0003180; GO:0003181; GO:0003182; GO:0003184; GO:0003192; GO:0003198; GO:0003203; GO:0003207; GO:0003208; GO:0003209; GO:0003213; GO:0003214; GO:0003219; GO:0003222; GO:0003241; GO:0003252; GO:0003270; GO:0003273; GO:0003332; GO:0003344; GO:0003713; GO:0004857; GO:0004888; GO:0005112; GO:0005509; GO:0005576; GO:0005634; GO:0005654; GO:0005789; GO:0005829; GO:0005886; GO:0005912; GO:0006355; GO:0006357; GO:0006366; GO:0006606; GO:0006955; GO:0006959; GO:0007219; GO:0007221; GO:0007283; GO:0007368; GO:0007386; GO:0007411; GO:0007440; GO:0007492; GO:0007507; GO:0008284; GO:0008285; GO:0009912; GO:0009957; GO:0009986; GO:0010008; GO:0010614; GO:0010628; GO:0010629; GO:0010812; GO:0010832; GO:0014031; GO:0014807; GO:0016324; GO:0017156; GO:0019899; GO:0021515; GO:0021915; GO:0030163; GO:0030216; GO:0030279; GO:0030324; GO:0030335; GO:0030513; GO:0030514; GO:0030900; GO:0031069; GO:0031100; GO:0031490; GO:0032495; GO:0032496; GO:0032966; GO:0035116; GO:0035148; GO:0035914; GO:0035924; GO:0042246; GO:0042670; GO:0042802; GO:0043086; GO:0043235; GO:0045070; GO:0045603; GO:0045608; GO:0045618; GO:0045662; GO:0045668; GO:0045747; GO:0045892; GO:0045893; GO:0045944; GO:0045955; GO:0046427; GO:0046533; GO:0046579; GO:0048103; GO:0048708; GO:0048709; GO:0048711; GO:0048715; GO:0048754; GO:0048873; GO:0050673; GO:0050679; GO:0050680; GO:0050768; GO:0051152; GO:0055008; GO:0060038; GO:0060045; GO:0060253; GO:0060271; GO:0060317; GO:0060354; GO:0060379; GO:0060411; GO:0060412; GO:0060528; GO:0060740; GO:0060768; GO:0060842; GO:0060843; GO:0060948; GO:0060956; GO:0060979; GO:0060982; GO:0061101; GO:0061344; GO:0061384; GO:0062043; GO:0070168; GO:0070374; GO:0070986; GO:0071228; GO:0071372; GO:0071456; GO:0072017; GO:0072044; GO:0072091; GO:0072144; GO:0072148; GO:0072538; GO:0090051; GO:0090090; GO:0097150; GO:0097400; GO:0120163; GO:0140537; GO:1901201; GO:1902263; GO:1902339; GO:1903849; GO:2000048; GO:2000737; GO:2000811; GO:2000974; GO:2001027
5784	g4793	120.382144473444	5.8754076461408	1.82938918369574	3.21167726282893	0.00131962530970648	0.00562088577505367	1571	4	0	0	9	0	3	0	11	0	0	1209	951	0	157	0	sp	P53545	GSC_CHICK	40.58	69	38	1	175	372	149	217	7.13e-09	59.3	P53545	reviewed	GSC_CHICK	Homeobox protein goosecoid	GSC	Gallus gallus (Chicken)	245	GO:0000978; GO:0000981; GO:0005634; GO:0006357
5785	g4790	243.398485783754	2.5329379995085	0.753238147115213	3.36273197156738	0.000771752551155467	0.00357250934557712	73	88	10	0	7	341	165	104	274	166	220	699	606	55	383	487	sp	P23913	LBR_CHICK	53.922	408	185	3	94	1314	196	601	2.32e-140	419	P23913	reviewed	LBR_CHICK	Delta(14)-sterol reductase LBR (Delta-14-SR) (EC 1.3.1.70) (3-beta-hydroxysterol Delta (14)-reductase) (C-14 sterol reductase) (C14SR) (Integral nuclear envelope inner membrane protein) (Lamin-B receptor) (Sterol C14-reductase)	LBR	Gallus gallus (Chicken)	637	GO:0003677; GO:0005634; GO:0005637; GO:0005737; GO:0005789; GO:0006695; GO:0030223; GO:0050613; GO:0070402
5786	g4791	134.285383419472	2.86466583269557	0.808452727148	3.54339312182337	0.000395013386341938	0.00203335278823488	16	45	18	7	0	50	201	21	11	79	346	623	373	44	91	114	sp	P10079	FBP1_STRPU	35.286	700	348	28	73	2148	294	896	3.08e-89	313	P10079	reviewed	FBP1_STRPU	Fibropellin-1 (Epidermal growth factor-related protein 1) (Fibropellin-I) (SpEGF I) (UEGF-1)	EGF1	Strongylocentrotus purpuratus (Purple sea urchin)	1064	GO:0005509; GO:0005576; GO:0009374; GO:0031410; GO:0032579
5787	g2565	2410.7853648395	1.21045081700013	0.448481751637346	2.69899680997262	0.00695488430023707	0.0228005119117578	904	2176	2067	1320	1766	1725	2844	3224	2001	3471	589	4043	1495	1747	741	4157	sp	Q924T7	RNF31_MOUSE	37.829	608	338	14	931	2715	432	1012	2.84e-110	367	Q924T7	reviewed	RNF31_MOUSE	E3 ubiquitin-protein ligase RNF31 (EC 2.3.2.31) (HOIL-1-interacting protein) (HOIP) (Putative Ariadne-like ubiquitin ligase) (PAUL) (RING finger protein 31) (RING-type E3 ubiquitin transferase RNF31)	Rnf31 Paul	Mus musculus (Mouse)	1066	GO:0000209; GO:0004842; GO:0005829; GO:0008270; GO:0009898; GO:0016567; GO:0023035; GO:0031625; GO:0033209; GO:0035631; GO:0036435; GO:0042742; GO:0042802; GO:0043123; GO:0043130; GO:0050852; GO:0051092; GO:0060546; GO:0061630; GO:0070530; GO:0071797; GO:0097039; GO:1904417; GO:1990450
5788	g2563	674.374120197137	1.03812379099166	0.390133290976808	2.66094643805564	0.0077921351505829	0.0250631612819066	298	713	464	468	494	543	880	977	686	997	187	1230	420	318	317	1204	sp	Q96EP0	RNF31_HUMAN	33.158	190	123	2	370	927	5	194	3.47e-23	105	Q96EP0	reviewed	RNF31_HUMAN	E3 ubiquitin-protein ligase RNF31 (EC 2.3.2.31) (HOIL-1-interacting protein) (HOIP) (RING finger protein 31) (RING-type E3 ubiquitin transferase RNF31) (Zinc in-between-RING-finger ubiquitin-associated domain protein)	RNF31 ZIBRA	Homo sapiens (Human)	1072	GO:0000209; GO:0004842; GO:0005829; GO:0008270; GO:0009898; GO:0023035; GO:0031625; GO:0035631; GO:0036435; GO:0042742; GO:0042802; GO:0043123; GO:0043130; GO:0050852; GO:0051092; GO:0060546; GO:0061630; GO:0070530; GO:0071797; GO:0097039; GO:1903955; GO:1904417; GO:1990450
5789	g2562	598.119364366621	0.604796065306099	0.223470606645033	2.70637858994483	0.00680214498645301	0.0224065867266722	634	754	773	448	432	705	722	646	574	310	609	559	997	237	673	438	sp	Q16KN5	RETM_AEDAE	27.885	208	125	7	64	624	237	440	9.2e-11	66.2	Q16KN5	reviewed	RETM_AEDAE	Protein real-time	retm AAEL012929	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	646	GO:0005739
5790	g13389	45283.5262233979	5.13760938295222	0.539231458246064	9.52765144612132	1.60881564101348e-21	1.8551474729938e-19	1370	4364	5494	3499	3226	2983	2237	3718	97966	143228	12208	56487	23669	34507	10648	99060	sp	O04996	SODC_SOLCS	32.836	134	72	4	1003	1398	3	120	7.29e-08	56.6	O04996	reviewed	SODC_SOLCS	Superoxide dismutase [Cu-Zn] (EC 1.15.1.1)	SODCC	Solidago canadensis var. scabra (Tall goldenrod) (Solidago altissima)	153	GO:0004784; GO:0005507; GO:0005737
5791	g4240	81.2383763399819	-0.985231425411264	0.372286190329943	-2.64643559444978	0.00813449936862523	0.0259167979468573	269	113	94	91	122	119	192	170	41	19	37	113	104	4	74	16	sp	Q6ZMV9	KIF6_HUMAN	40.625	256	123	6	4	756	462	693	5.35e-42	161	Q6ZMV9	reviewed	KIF6_HUMAN	Kinesin-like protein KIF6	KIF6 C6orf102	Homo sapiens (Human)	814	GO:0003777; GO:0005524; GO:0005737; GO:0005871; GO:0005874; GO:0007018; GO:0008017; GO:0016887
5792	g3210	10.5086692694916	1.62256000785667	0.628208864492027	2.58283526318701	0.00979921009009259	0.030352805003203	0	7	10	4	7	7	12	9	5	37	9	8	5	4	7	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5793	g4247	3119.06946236901	1.67040890825762	0.464317609199354	3.59755666199691	0.00032122053322063	0.00171255365676347	1211	2142	2517	1627	2974	2371	1214	1967	2448	4610	1978	2129	2528	3165	957	4638	sp	P61023	CHP1_RAT	55.897	195	60	2	1	507	1	195	5.56e-56	177	P61023	reviewed	CHP1_RAT	Calcineurin B homologous protein 1 (Calcineurin B-like protein) (Calcium-binding protein CHP) (Calcium-binding protein p22) (EF-hand calcium-binding domain-containing protein p22)	Chp1 Chp	Rattus norvegicus (Rat)	195	GO:0000139; GO:0001578; GO:0001933; GO:0004860; GO:0005509; GO:0005634; GO:0005737; GO:0005783; GO:0005793; GO:0005886; GO:0006469; GO:0006611; GO:0006903; GO:0006906; GO:0008017; GO:0010923; GO:0015385; GO:0015630; GO:0019900; GO:0022406; GO:0030133; GO:0031122; GO:0031397; GO:0031953; GO:0032088; GO:0032417; GO:0042308; GO:0045121; GO:0048306; GO:0050821; GO:0051222; GO:0051259; GO:0051453; GO:0060050; GO:0061024; GO:0061025; GO:0070885; GO:0071073; GO:0071468; GO:0090314; GO:1990351
5794	g11018	559.243686691142	2.26107062798353	0.617894041277869	3.65931774209604	0.00025288762607711	0.00139898219344065	9581	181	148	143	97	324	505	197	162	532	534	5989	11976	45	527	197	sp	F1P4W9	CFA65_CHICK	39.253	1740	1004	17	112	5298	39	1736	0	1221	F1P4W9	reviewed	CFA65_CHICK	Cilia- and flagella-associated protein 65 (Coiled-coil domain-containing protein 108)	CFAP65 CCDC108	Gallus gallus (Chicken)	1775	GO:0001669; GO:0002080; GO:0005737; GO:0005886; GO:0007288; GO:0030317; GO:0036126; GO:0097225
5795	g5115	3420.23496554495	1.49853652578336	0.540714620140834	2.77140005090496	0.00558158049791144	0.0188635478498211	2081	2135	2138	1006	5988	2701	1220	2061	3199	5920	2492	1518	3366	3209	507	3918	sp	Q61321	SIX4_MOUSE	61.429	210	74	2	256	879	99	303	1.86e-87	288	Q61321	reviewed	SIX4_MOUSE	Homeobox protein SIX4 (Sine oculis homeobox homolog 4) (Skeletal muscle-specific ARE-binding protein AREC3)	Six4 Arec3	Mus musculus (Mouse)	775	GO:0000978; GO:0000981; GO:0001228; GO:0003677; GO:0003700; GO:0005634; GO:0005667; GO:0005737; GO:0006357; GO:0007519; GO:0008582; GO:0008584; GO:0010468; GO:0030238; GO:0030910; GO:0032880; GO:0034504; GO:0042472; GO:0043066; GO:0043524; GO:0043565; GO:0043586; GO:0045214; GO:0045892; GO:0045893; GO:0045944; GO:0046661; GO:0048538; GO:0048699; GO:0048701; GO:0048704; GO:0050678; GO:0051451; GO:0060037; GO:0061055; GO:0061197; GO:0061551; GO:0072075; GO:0072095; GO:0072107; GO:0090190; GO:0098528; GO:1902725
5796	g6496	374.458010805977	-1.6669772898692	0.283506745016853	-5.87985054736565	4.10637076600092e-09	7.97140945976609e-08	314	436	868	689	889	806	958	1255	206	206	120	256	176	38	103	68	sp	E2RP94	DNMBP_CANLF	34.454	714	368	12	169	2124	679	1354	1.95e-119	397	E2RP94	reviewed	DNMBP_CANLF	Dynamin-binding protein (Scaffold protein Tuba)	DNMBP TUBA	Canis lupus familiaris (Dog) (Canis familiaris)	1583	GO:0005085; GO:0005737; GO:0005794; GO:0005795; GO:0005856; GO:0005911; GO:0008360; GO:0035556; GO:0045202; GO:0060271; GO:0098793
5797	g6494	273.240634700329	-1.57823714659779	0.362122264507141	-4.35829911962418	1.31077155922127e-05	0.000109698078730656	248	346	612	620	520	472	784	827	144	170	46	392	110	19	83	43	sp	Q91X43	SH319_MOUSE	29.836	305	141	6	16	837	526	788	1.86e-24	113	Q91X43	reviewed	SH319_MOUSE	SH3 domain-containing protein 19 (Kryn)	Sh3d19	Mus musculus (Mouse)	789	GO:0005737; GO:0007010; GO:0022604
5798	g6492	647.023278333144	-3.37806643445445	0.436281830216514	-7.74285381717136	9.72097858294922e-15	4.92623380452245e-13	820	2954	2243	1354	1058	930	1624	1816	124	105	54	67	39	46	192	22	sp	Q6FHJ7	SFRP4_HUMAN	39.86	286	127	8	13	747	1	282	1.65e-56	189	Q6FHJ7	reviewed	SFRP4_HUMAN	Secreted frizzled-related protein 4 (sFRP-4) (Frizzled protein, human endometrium) (FrpHE)	SFRP4 FRPHE	Homo sapiens (Human)	346	GO:0002092; GO:0005615; GO:0005634; GO:0005737; GO:0008285; GO:0009725; GO:0009986; GO:0010628; GO:0017147; GO:0030154; GO:0030178; GO:0030510; GO:0035567; GO:0043065; GO:0043433; GO:0045606; GO:0055062; GO:0060070; GO:0060349; GO:0090090; GO:0090263; GO:1902174; GO:2000051; GO:2000119
5799	g6491	16528.7421909508	0.988355192247162	0.253504637978938	3.89876571934467	9.66842633187894e-05	0.000619583646831923	19051	20020	16786	9145	13397	13106	12728	15403	14791	11898	18465	17940	16430	9298	21727	13843	sp	Q962T1	RL32_SPOFR	77.876	113	25	0	70	408	22	134	1.5e-63	193	Q962T1	reviewed	RL32_SPOFR	Large ribosomal subunit protein eL32 (60S ribosomal protein L32)	RpL32	Spodoptera frugiperda (Fall armyworm)	134	GO:0003735; GO:0006412; GO:0022625
5800	g6490	376.016017233013	1.08651879987905	0.241683839554327	4.49562040177209	6.93673925181931e-06	6.32784404416317e-05	280	280	295	215	449	278	319	503	388	431	264	413	566	217	295	371	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5801	g18828	2693.79538619686	-1.42632742874582	0.32621807483289	-4.37231269136904	1.22937277841499e-05	0.000103833471903235	3625	4840	5660	3468	10167	6392	3693	4362	2080	896	996	918	1047	344	2184	604	sp	Q3T0P6	PGK1_BOVIN	74.696	411	103	1	10	1239	5	415	0	592	Q3T0P6	reviewed	PGK1_BOVIN	Phosphoglycerate kinase 1 (EC 2.7.2.3)	PGK1	Bos taurus (Bovine)	417	GO:0004618; GO:0005524; GO:0005615; GO:0005829; GO:0006094; GO:0006096; GO:0016525; GO:0030855; GO:0031639; GO:0043531; GO:0045121; GO:0047134; GO:0061621; GO:0071456
5802	g15814	325.156183805915	-3.20323140608095	0.545174926900808	-5.87560294507777	4.2130704832495e-09	8.14569259999355e-08	736	656	982	975	449	645	915	885	28	13	17	248	95	0	112	25	sp	P11475	ERR2_RAT	32.117	411	209	11	67	1245	71	429	1.7e-50	179	P11475	reviewed	ERR2_RAT	Steroid hormone receptor ERR2 (Estrogen receptor-like 2) (Estrogen-related receptor beta) (ERR-beta) (Nuclear receptor subfamily 3 group B member 2)	Esrrb Err2 Esrl2 Nr3b2	Rattus norvegicus (Rat)	433	GO:0000785; GO:0000793; GO:0000978; GO:0000981; GO:0000987; GO:0000993; GO:0001228; GO:0001701; GO:0001831; GO:0001834; GO:0001892; GO:0003700; GO:0003707; GO:0004879; GO:0005496; GO:0005634; GO:0005737; GO:0006355; GO:0006357; GO:0008270; GO:0008283; GO:0017145; GO:0019827; GO:0030518; GO:0032039; GO:0034056; GO:0035019; GO:0043565; GO:0043697; GO:0045494; GO:0045725; GO:0045821; GO:0045892; GO:0045893; GO:0045944; GO:0048839; GO:0061629; GO:1902459; GO:1990837; GO:2000035; GO:2000737
5803	g13659	234.758306865827	1.74659952443048	0.547900472129781	3.18780437921719	0.00143357486635041	0.0060180203906624	267	123	124	86	165	116	136	134	124	100	44	238	169	237	151	688	sp	Q5XJY4	PARL_MOUSE	48.901	364	155	9	4	1059	28	372	8.01e-111	331	Q5XJY4	reviewed	PARL_MOUSE	Presenilin-associated rhomboid-like protein, mitochondrial (EC 3.4.21.105) (Mitochondrial intramembrane-cleaving protease PARL) [Cleaved into: P-beta (Pbeta)]	Parl Psarl	Mus musculus (Mouse)	377	GO:0004175; GO:0004252; GO:0005634; GO:0005739; GO:0005743; GO:0006465; GO:0006508; GO:0008053; GO:0016485; GO:0030162; GO:0033619; GO:0090201; GO:1901524; GO:1903214; GO:2000377; GO:2001243
5804	g22132	420.92640170178	-0.892854388343489	0.316869033050796	-2.81773949239261	0.00483630315692045	0.0167264170066123	606	655	571	487	591	781	1174	1137	210	284	121	810	419	20	181	190	sp	Q5TKR9	KAT6A_RAT	68.051	313	96	3	2368	3303	475	784	1.77e-136	472	Q5TKR9	reviewed	KAT6A_RAT	Histone acetyltransferase KAT6A (EC 2.3.1.48) (MOZ, YBF2/SAS3, SAS2 and TIP60 protein 3) (MYST-3) (Monocytic leukemia zinc finger homolog) (Monocytic leukemia zinc finger protein)	Kat6a Moz Myst3	Rattus norvegicus (Rat)	1998	GO:0000785; GO:0000786; GO:0003007; GO:0003677; GO:0003682; GO:0003712; GO:0003713; GO:0004402; GO:0005634; GO:0005730; GO:0005829; GO:0006334; GO:0006355; GO:0006357; GO:0006473; GO:0008270; GO:0010484; GO:0010628; GO:0016605; GO:0016607; GO:0030099; GO:0035019; GO:0035162; GO:0035909; GO:0036408; GO:0043992; GO:0043995; GO:0043996; GO:0043997; GO:0045892; GO:0045893; GO:0046972; GO:0060325; GO:0070776; GO:0090398; GO:0140297
5805	g13650	11.729034139111	-4.77837297245517	1.5336734960483	-3.11563900971572	0.00183546814802402	0.00740222201602063	23	8	16	0	6	0	137	63	0	2	0	0	0	2	0	0	sp	P02286	H2B_ASTRU	100	91	0	0	97	369	32	122	7.13e-62	188	P02286	reviewed	H2B_ASTRU	Histone H2B, gonadal		Asterias rubens (Common European starfish) (Asterias vulgaris)	122	GO:0000786; GO:0003677; GO:0005634; GO:0030527; GO:0044877; GO:0046982
5806	g22136	58.6179339786432	3.31319953777348	1.24763611009301	2.65558163231304	0.00791717688137988	0.0253678993685079	0	47	0	4	0	3	10	63	68	0	13	23	17	6	466	101	sp	Q5L1E5	MTNK_GEOKA	30.245	367	231	8	115	1161	36	395	5.65e-35	136	Q5L1E5	reviewed	MTNK_GEOKA	Methylthioribose kinase (MTR kinase) (EC 2.7.1.100)	mtnK GK0950	Geobacillus kaustophilus (strain HTA426)	396	GO:0005524; GO:0019284; GO:0019509; GO:0046522
5807	g13655	31.3209663078809	3.20941691032026	1.1429323650266	2.80805497204163	0.00498417179369643	0.0171515718783439	0	0	0	0	12	0	43	15	85	39	112	26	33	7	38	5	sp	Q08BL9	KL24A_DANRE	35.563	568	329	14	895	2565	51	592	5.06e-95	313	Q08BL9	reviewed	KL24A_DANRE	Kelch-like protein 24a (Kelch-like family member 24a)	klhl24a	Danio rerio (Zebrafish) (Brachydanio rerio)	599	GO:0005737; GO:0005912; GO:0007507; GO:0030057; GO:0030424; GO:0043204
5808	g19061	400.675665760091	-1.38994242233965	0.236788203370487	-5.86998170751311	4.35843224868056e-09	8.39303298128415e-08	366	821	869	733	715	912	857	987	255	120	187	209	215	51	119	223	sp	Q8BH10	ORAI2_MOUSE	58.654	208	71	3	4	585	40	246	2.09e-71	220	Q8BH10	reviewed	ORAI2_MOUSE	Protein orai-2 (Transmembrane protein 142B)	Orai2 Tmem142b	Mus musculus (Mouse)	250	GO:0002115; GO:0005886; GO:0015279; GO:0016020; GO:0030426
5809	g14859	222.901952308708	2.10463125496893	0.567761115097091	3.70689573309195	0.000209815273695	0.00119680471728217	220	211	23	44	213	23	42	134	499	239	96	321	162	71	812	140	sp	Q3U1G5	I20L2_MOUSE	54.696	181	70	3	436	960	193	367	5.71e-54	184	Q3U1G5	reviewed	I20L2_MOUSE	Interferon-stimulated 20 kDa exonuclease-like 2 (EC 3.1.-.-)	Isg20l2	Mus musculus (Mouse)	368	GO:0000175; GO:0003676; GO:0004527; GO:0005634; GO:0005730; GO:0042254
5810	g14855	3963.04064434959	2.45880572253937	0.367833909293235	6.68455425239011	2.31628582033638e-11	7.00231021070922e-10	972	1166	2099	1203	2460	1859	1518	1942	5211	9663	2720	8215	3213	2390	1666	5929	sp	Q9W6C5	PDC6I_XENLA	47.413	715	350	3	7	2082	4	715	0	673	Q9W6C5	reviewed	PDC6I_XENLA	Programmed cell death 6-interacting protein (Signal transduction protein Xp95)	pdcd6ip	Xenopus laevis (African clawed frog)	867	GO:0000281; GO:0005813; GO:0005829; GO:0005923; GO:0015031; GO:0042470; GO:0070062; GO:0071985; GO:0090543
5811	g16563	147.010691542169	-1.56737605639504	0.532020591954248	-2.94608156168855	0.00321827526798473	0.0118316775172932	99	340	513	188	496	341	124	290	32	117	76	64	80	0	36	76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5812	g19390	412.721633786422	0.940575217997508	0.298030006254872	3.15597489600808	0.00159962627545965	0.00659050132360428	577	387	486	247	368	269	419	271	353	280	503	982	579	161	152	470	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5813	g16568	80.730389569309	2.27477147303283	0.506764616437143	4.48881275300124	7.16212156993494e-06	6.50877654894937e-05	2841	23	17	13	45	33	39	51	58	344	61	106	4991	27	76	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5814	g15032	280.131763148331	-1.42325704103216	0.553486042166473	-2.57144161298305	0.0101276091048503	0.0311246997338178	319	549	1048	298	495	587	439	752	51	16	136	63	97	30	55	411	sp	Q0D4Z6	GH38_ORYSJ	28.098	573	344	22	307	1899	44	590	1.89e-50	188	Q0D4Z6	reviewed	GH38_ORYSJ	Indole-3-acetic acid-amido synthetase GH3.8 (EC 6.3.2.-) (Auxin-responsive GH3-like protein 8) (OsGH3-8) (OsMGH3)	GH3.8 GH3-8 Os07g0592600 LOC_Os07g40290 OJ1710_H11.110 OsJ_023992 OsJ_24963	Oryza sativa subsp. japonica (Rice)	605	GO:0005737; GO:0006952; GO:0009555; GO:0009851; GO:0010279; GO:0016208; GO:0016881; GO:0140964; GO:1900424
5815	g15033	194.727832325268	-1.47266192242534	0.586002410293274	-2.51306461638668	0.0119687410611536	0.0356066810774964	115	528	319	210	322	528	730	370	54	16	66	39	14	26	86	264	sp	Q0D4Z6	GH38_ORYSJ	27.046	562	362	21	307	1893	44	590	9.35e-46	174	Q0D4Z6	reviewed	GH38_ORYSJ	Indole-3-acetic acid-amido synthetase GH3.8 (EC 6.3.2.-) (Auxin-responsive GH3-like protein 8) (OsGH3-8) (OsMGH3)	GH3.8 GH3-8 Os07g0592600 LOC_Os07g40290 OJ1710_H11.110 OsJ_023992 OsJ_24963	Oryza sativa subsp. japonica (Rice)	605	GO:0005737; GO:0006952; GO:0009555; GO:0009851; GO:0010279; GO:0016208; GO:0016881; GO:0140964; GO:1900424
5816	g15034	416.423243678795	-2.34556956929494	0.434902941101513	-5.39331733042351	6.91686397107984e-08	1.03575466167251e-06	512	965	1057	839	1025	950	1152	993	174	41	96	97	35	26	60	289	sp	Q0D4Z6	GH38_ORYSJ	26.799	556	359	18	295	1869	44	582	4.82e-45	172	Q0D4Z6	reviewed	GH38_ORYSJ	Indole-3-acetic acid-amido synthetase GH3.8 (EC 6.3.2.-) (Auxin-responsive GH3-like protein 8) (OsGH3-8) (OsMGH3)	GH3.8 GH3-8 Os07g0592600 LOC_Os07g40290 OJ1710_H11.110 OsJ_023992 OsJ_24963	Oryza sativa subsp. japonica (Rice)	605	GO:0005737; GO:0006952; GO:0009555; GO:0009851; GO:0010279; GO:0016208; GO:0016881; GO:0140964; GO:1900424
5817	g15035	81.6548524978743	3.73256086185109	1.4458100872589	2.58163979816162	0.00983321565495694	0.0304434459594061	42	0	0	3	0	73	0	0	237	4	7	21	5	40	40	471	sp	Q0D4Z6	GH38_ORYSJ	27.807	561	356	20	307	1887	44	589	4.18e-48	181	Q0D4Z6	reviewed	GH38_ORYSJ	Indole-3-acetic acid-amido synthetase GH3.8 (EC 6.3.2.-) (Auxin-responsive GH3-like protein 8) (OsGH3-8) (OsMGH3)	GH3.8 GH3-8 Os07g0592600 LOC_Os07g40290 OJ1710_H11.110 OsJ_023992 OsJ_24963	Oryza sativa subsp. japonica (Rice)	605	GO:0005737; GO:0006952; GO:0009555; GO:0009851; GO:0010279; GO:0016208; GO:0016881; GO:0140964; GO:1900424
