gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	PSC.0228	PSC.0187	PSC.0188	PSC.0174	PSC.0190	PSC.0231	PSC.0230	PSC.0219	PSC.0177	PSC.0186	PSC.0209	PSC.0203	V2	uniprot_accession	gene_name	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	Entry	Reviewed	Entry.Name	Protein.names	Gene.Names	Organism	Length	Gene.Ontology.IDs
5788	g17221	24.2127173225317	-1.08792175920018	0.421850135267301	-2.57892950184981	0.00991070102846231	0.0318763894957511	9	13	13	22	9	12	59	25	51	51	16	42	sp	Q6ZMW2	ZN782_HUMAN	43.191	257	142	3	10	774	417	671	2.26e-61	209	Q6ZMW2	reviewed	ZN782_HUMAN	Zinc finger protein 782	ZNF782	Homo sapiens (Human)	699	GO:0000978; GO:0001228; GO:0005634; GO:0006357; GO:0046872
5789	g20147	339.262620682715	-1.7010820640064	0.16810751241636	-10.1190127648386	4.54981531495062e-24	1.05209158522162e-21	177	159	177	96	99	120	932	570	441	761	561	584	sp	Q09429	ABCC8_RAT	37.25	1600	822	30	94	4470	22	1580	0	884	Q09429	reviewed	ABCC8_RAT	ATP-binding cassette sub-family C member 8 (Sulfonylurea receptor 1)	Abcc8 Sur Sur1	Rattus norvegicus (Rat)	1582	GO:0001508; GO:0001678; GO:0005267; GO:0005524; GO:0005886; GO:0007565; GO:0007613; GO:0008281; GO:0008282; GO:0008542; GO:0009268; GO:0009410; GO:0010043; GO:0010989; GO:0016020; GO:0016525; GO:0016887; GO:0019829; GO:0030672; GO:0031669; GO:0032496; GO:0032760; GO:0032868; GO:0032991; GO:0035774; GO:0042383; GO:0042626; GO:0042734; GO:0043268; GO:0043531; GO:0044325; GO:0046676; GO:0050768; GO:0050905; GO:0055085; GO:0060253; GO:0061535; GO:0061855; GO:0140359; GO:1900721; GO:1905075; GO:1905604; GO:1990573
5790	g21230	303.914119701195	2.06422880327008	0.77289732965707	2.67076715633882	0.00756781225771929	0.0255459671649986	201	1025	645	25	18	819	141	108	109	65	114	294	sp	Q86UP9	LHPL3_HUMAN	40.594	202	117	2	31	636	22	220	2.53e-40	144	Q86UP9	reviewed	LHPL3_HUMAN	LHFPL tetraspan subfamily member 3 protein (Lipoma HMGIC fusion partner-like 3 protein)	LHFPL3 LHFPL4	Homo sapiens (Human)	236	GO:0005886; GO:0007605
5791	g21233	1342.06999513002	1.16532197927093	0.426500558381368	2.73228711280825	0.00628963039998333	0.0220362958315859	1721	545	3304	1904	939	1236	1268	1201	517	526	1382	1069	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5792	g8647	142.667080333979	-1.30524626321886	0.316711786948241	-4.1212430891692	3.76833543475635e-05	0.000286949998274463	121	72	80	106	17	52	307	240	288	218	254	169	sp	Q66H58	INT14_RAT	52.39	523	230	6	1	1548	1	511	0	535	Q66H58	reviewed	INT14_RAT	Integrator complex subunit 14 (von Willebrand factor A domain-containing protein 9)	Ints14 Vwa9	Rattus norvegicus (Rat)	515	GO:0032039; GO:0034472
5793	g3058	518.83688031893	4.65363885271803	0.975103116980483	4.77245818588761	1.81990900304525e-06	2.04634877121232e-05	296	2626	645	5	16	1925	12	45	61	26	53	71	sp	Q6UXB8	PI16_HUMAN	35.047	214	119	4	76	717	28	221	3.85e-34	139	Q6UXB8	reviewed	PI16_HUMAN	Peptidase inhibitor 16 (PI-16) (Cysteine-rich secretory protein 9) (CRISP-9) (PSP94-binding protein) (CD antigen CD364)	PI16 CRISP9 PSPBP PSEC0164 UNQ289/PRO328	Homo sapiens (Human)	463	GO:0005615; GO:0030414; GO:0061052
5794	g4006	2007.25848974483	-2.61387423256611	0.26607841748117	-9.82369880770615	8.90161244313503e-23	1.70901489107721e-20	688	624	461	686	276	232	5820	4404	3766	3623	4797	2832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5795	g4007	356.191314556406	-2.86146860567577	0.496887093322158	-5.75879036532054	8.47188362989729e-09	1.74136769782183e-07	68	70	82	95	75	33	510	622	661	417	1740	341	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5796	g3051	92.9748171586127	-1.65171516864106	0.394700453348442	-4.18473086268012	2.85504160590126e-05	0.000225492060663895	41	32	75	18	17	55	397	184	172	128	123	87	sp	P0CG13	CTF8_HUMAN	46.099	141	56	3	1	423	1	121	4.79e-27	100	P0CG13	reviewed	CTF8_HUMAN	Chromosome transmission fidelity protein 8 homolog (hCTF8)	CHTF8 CTF8	Homo sapiens (Human)	121	GO:0003677; GO:0005654; GO:0006260; GO:0007064; GO:0031390; GO:0032508; GO:1900264
5797	g3052	10167.2234839625	-1.02992576980857	0.423148435585939	-2.43395859039965	0.014934703550856	0.0443825459475074	2588	3808	5173	13012	4365	3450	23298	18065	16317	14162	16657	11564	sp	Q54SW1	Y2179_DICDI	27.068	133	78	3	634	1014	20	139	2.34e-09	58.9	Q54SW1	reviewed	Y2179_DICDI	Putative phosphatidylglycerol/phosphatidylinositol transfer protein DDB_G0282179	DDB_G0282179	Dictyostelium discoideum (Social amoeba)	145	GO:0015918; GO:0032934
5798	g4001	613.088394961218	3.00821421828072	1.02406687976958	2.93751734159941	0.00330851667511325	0.0129100109050311	566	2880	1274	15	20	1462	10	369	232	14	202	77	sp	Q5I4F8	AQP8_NOTAL	30.502	259	161	5	22	786	18	261	5.83e-29	113	Q5I4F8	reviewed	AQP8_NOTAL	Aquaporin-8 (AQP-8)	AQP8	Notomys alexis (Spinifex hopping mouse)	261	GO:0005739; GO:0005743; GO:0005790; GO:0005886; GO:0006833; GO:0008519; GO:0015250; GO:0015264; GO:0015265; GO:0015840; GO:0015843; GO:0016323; GO:0016324; GO:0030183; GO:0030868; GO:0031526; GO:0031966; GO:0035377; GO:0045540; GO:0046691; GO:0072488; GO:0072489; GO:0080170; GO:0097708; GO:0140157; GO:1990748
5799	g12307	2538.37877940485	1.56297014546102	0.424754984154814	3.67969818781774	0.000233510153345379	0.00139081113446338	1717	1486	2533	6392	2796	3073	1856	1644	1730	1190	1720	1116	sp	Q7M456	RNOY_CRAGI	38.158	228	119	6	127	804	2	209	9.03e-47	158	Q7M456	reviewed	RNOY_MAGGI	Ribonuclease Oy (RNase Oy) (EC 3.1.27.-)		Magallana gigas (Pacific oyster) (Crassostrea gigas)	213	GO:0003723; GO:0005576; GO:0006401; GO:0033897
5800	g12306	132.546263590207	5.66500414021873	1.06621319380166	5.31320018655909	1.07716592665115e-07	1.66863635006637e-06	76	247	468	18	8	586	4	5	18	0	8	0	sp	Q8JG30	ST1B1_CHICK	29.304	273	169	7	82	846	26	292	3.69e-39	142	Q8JG30	reviewed	ST1B1_CHICK	Sulfotransferase 1B1 (ST1B1) (EC 2.8.2.1) (Sulfotransferase family cytosolic 1B member 1)	SULT1B1 SULT1B	Gallus gallus (Chicken)	296	GO:0004062; GO:0005737; GO:0042403; GO:0051923
5801	g12305	20644.7423892032	6.32995836064505	0.573081074409772	11.045484911824	2.30519677832802e-28	8.85146516137997e-26	38334	13118	20295	25421	47567	40711	873	813	1094	121	513	257	sp	A0A098D8A0	ZEA2_GIBZE	28.674	279	148	7	25	708	2055	2333	1.57e-24	105	A0A098D8A0	reviewed	ZEA2_GIBZE	Highly reducing polyketide synthase ZEA2 (EC 2.3.1.-) (Polyketide synthase 4) (PKS4) (Zearalenone biosynthesis polyketide synthase 2)	ZEA2 PKS13 FGRAMPH1_01T05751 FGSG_02396 FGSG_12126	Gibberella zeae (strain ATCC MYA-4620 / CBS 123657 / FGSC 9075 / NRRL 31084 / PH-1) (Wheat head blight fungus) (Fusarium graminearum)	2352	GO:0004312; GO:0004315; GO:0006633; GO:0016218; GO:0016491; GO:0031177; GO:0106150
5802	g12304	77095.8492231499	6.40027318489731	0.558164931800398	11.4666343588674	1.94060964430471e-30	1.06127825002324e-27	138726	50175	84487	79720	174007	168187	3162	3035	3738	496	1695	984	sp	S3D9F1	GLOL_GLAL2	26.981	1464	894	54	1	4116	733	2113	2.88e-99	356	S3D9F1	reviewed	GLOL_GLAL2	Highly reducing polyketide synthase gloL (HR-PKS gloL) (EC 2.3.1.-) (Pneumocandin acyl side chain synthase) (Pneumocandin biosynthesis cluster protein L)	gloL GLPKS4 GLAREA_10034	Glarea lozoyensis (strain ATCC 20868 / MF5171)	2531	GO:0004312; GO:0004315; GO:0006633; GO:0008168; GO:0016491; GO:0031177; GO:0032259; GO:0044550
5803	g12303	26062.6635567295	6.64376048194105	0.547073761317402	12.1441768034027	6.15994377729434e-34	5.29373834994433e-31	45962	19087	30720	21930	55160	65140	1150	887	1022	181	306	310	sp	A0A1B4XBH3	SDNO_SORAA	36.96	671	376	13	40	2004	2	641	4.78e-128	421	A0A1B4XBH3	reviewed	SDNO_SORAA	Highly reducing polyketide synthase sdnO (EC 2.3.1.-) (Sordarin/hypoxysordarin biosynthesis cluster protein O)	sdnO	Sordaria araneosa (Pleurage araneosa)	3084	GO:0004312; GO:0006633; GO:0016491; GO:0017000; GO:0031177; GO:0044550
5804	g12302	13038.7789598034	6.13817653853068	0.439983316401059	13.9509302051252	3.10528701032372e-44	8.0058735250446e-41	28929	7922	16133	10223	27313	29600	515	550	477	315	391	387	sp	Q8K4C0	FMO5_RAT	39.059	489	282	7	49	1482	20	503	1.54e-126	382	Q8K4C0	reviewed	FMO5_RAT	Flavin-containing monooxygenase 5 (FMO 5) (Dimethylaniline monooxygenase [N-oxide-forming] 5) (EC 1.14.13.8) (Dimethylaniline oxidase 5) (Hepatic flavin-containing monooxygenase 5) (NADPH oxidase) (EC 1.6.3.1)	Fmo5	Rattus norvegicus (Rat)	533	GO:0004031; GO:0004497; GO:0004499; GO:0005789; GO:0006629; GO:0006805; GO:0047822; GO:0050660; GO:0050661; GO:0070995; GO:0090181; GO:0106294
5805	g14220	233.462139029843	-1.39456662333156	0.316307147932371	-4.4089001227052	1.03896923111334e-05	9.47941239327723e-05	138	160	171	144	40	48	666	463	339	408	210	449	sp	Q5R9E1	HMGCL_PONAB	65.938	320	105	1	43	1002	10	325	3.42e-145	415	Q5R9E1	reviewed	HMGCL_PONAB	Hydroxymethylglutaryl-CoA lyase, mitochondrial (HL) (HMG-CoA lyase) (EC 4.1.3.4) (3-hydroxy-3-methylglutarate-CoA lyase)	HMGCL	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	325	GO:0004419; GO:0005759; GO:0005777; GO:0006552; GO:0046872; GO:0046951
5806	g14227	511.724239977973	1.57020791782274	0.244125713816394	6.43196447140215	1.25965188510005e-10	3.78882292840011e-09	737	864	540	396	559	743	375	261	285	318	331	298	sp	A0A286QZ36	RAC1_STIJA	62.105	190	71	1	67	636	4	192	9.86e-86	254	A0A286QZ36	reviewed	RAC1_STIJA	Ras-related protein Rac1 (AjRac1)	RAC1	Stichopus japonicus (Sea cucumber)	192	GO:0003924; GO:0005525; GO:0005856; GO:0005886; GO:0007163; GO:0007264; GO:0008045; GO:0008360; GO:0019901; GO:0030865; GO:0031410; GO:0032956; GO:0042995; GO:0043652; GO:0045087; GO:0050829
5807	g14228	215.381476054793	1.48934715529211	0.381649587170828	3.90239425210087	9.52458538335941e-05	0.000648018269850744	250	158	159	320	346	230	186	137	99	144	151	111	sp	P23352	KALM_HUMAN	29.002	631	382	17	13	1845	74	658	6.99e-78	265	P23352	reviewed	KALM_HUMAN	Anosmin-1 (Adhesion molecule-like X-linked) (Kallmann syndrome protein)	ANOS1 ADMLX KAL KAL1 KALIG1	Homo sapiens (Human)	680	GO:0004867; GO:0005201; GO:0005576; GO:0005615; GO:0005886; GO:0006935; GO:0007155; GO:0007411; GO:0008201; GO:0009986; GO:0030182; GO:0031012
5808	g5060	36.697853786951	-2.02221323869706	0.815105202210682	-2.48092299400436	0.0131042679596654	0.0399762265455643	23	22	0	20	0	15	58	58	83	69	123	23	sp	Q5CB03	B3GA1_CANLF	55.285	246	105	4	184	909	91	335	8.06e-83	256	Q5CB03	reviewed	B3GA1_CANLF	Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 1 (EC 2.4.1.135) (Beta-1,3-glucuronyltransferase 1) (Glucuronosyltransferase P) (GlcAT-P) (UDP-GlcUA:glycoprotein beta-1,3-glucuronyltransferase) (GlcUAT-P)	B3GAT1	Canis lupus familiaris (Dog) (Canis familiaris)	335	GO:0000139; GO:0005576; GO:0005789; GO:0005975; GO:0006486; GO:0015018; GO:0046872; GO:0050650
5809	g10216	149.892035336855	-2.18421514468637	0.508813292428202	-4.2927635287645	1.7646291553967e-05	0.000148953519024529	39	54	133	7	14	52	545	313	160	340	278	226	sp	P48758	CBR1_MOUSE	50.725	276	133	3	1	822	1	275	1.9e-90	280	P48758	reviewed	CBR1_MOUSE	Carbonyl reductase [NADPH] 1 (EC 1.1.1.184) (15-hydroxyprostaglandin dehydrogenase [NADP(+)]) (EC 1.1.1.196, EC 1.1.1.197) (20-beta-hydroxysteroid dehydrogenase) (Alcohol dehydrogenase [NAD(P)+] CBR1) (EC 1.1.1.71) (NADPH-dependent carbonyl reductase 1) (Prostaglandin 9-ketoreductase) (PG-9-KR) (Prostaglandin-E(2) 9-reductase) (EC 1.1.1.189)	Cbr1 Cbr	Mus musculus (Mouse)	277	GO:0004090; GO:0005737; GO:0005902; GO:0006805; GO:0008106; GO:0008211; GO:0016616; GO:0042373; GO:0047020; GO:0047021; GO:0050221; GO:0160163
5810	g10212	111.808290201077	-2.18779017665335	0.385873056116102	-5.66971479862818	1.43035421492533e-08	2.79973996927955e-07	32	63	58	44	13	9	240	261	162	298	206	170	sp	Q9CZ28	SNF8_MOUSE	65.021	243	82	2	4	732	3	242	1.5e-107	313	Q9CZ28	reviewed	SNF8_MOUSE	Vacuolar-sorting protein SNF8 (ESCRT-II complex subunit VPS22)	Snf8 D11Moh34	Mus musculus (Mouse)	258	GO:0000814; GO:0005654; GO:0005667; GO:0005829; GO:0005886; GO:0006357; GO:0008289; GO:0010628; GO:0016236; GO:0016247; GO:0031902; GO:0032456; GO:0036258; GO:0042803; GO:0043328; GO:0045022; GO:0045732; GO:0048471; GO:0055037; GO:0061635; GO:0071985; GO:1903543
5811	g10211	378.003782476195	-1.02906723293906	0.278073913719863	-3.70069676501824	0.000215008285306331	0.00129817816156687	279	396	241	246	82	111	963	543	405	809	554	521	sp	Q5F450	PAN2_CHICK	53.188	1145	482	14	136	3483	58	1177	0	1187	Q5F450	reviewed	PAN2_CHICK	PAN2-PAN3 deadenylation complex catalytic subunit PAN2 (EC 3.1.13.4) (Inactive ubiquitin carboxyl-terminal hydrolase 52) (PAB1P-dependent poly(A)-specific ribonuclease) (Poly(A)-nuclease deadenylation complex subunit 2) (PAN deadenylation complex subunit 2)	PAN2 USP52 RCJMB04_3e13	Gallus gallus (Chicken)	1197	GO:0000175; GO:0000289; GO:0000932; GO:0003676; GO:0004535; GO:0005634; GO:0006397; GO:0010606; GO:0031251; GO:0046872
5812	g2875	339.082621662412	2.89343865828892	0.921223345110609	3.1408655389009	0.00168449350219447	0.0073625706549052	930	1146	472	0	75	773	185	70	85	22	64	173	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5813	g2872	640.291340386301	3.25927572859377	0.60311080207743	5.40410769856404	6.51318036284397e-08	1.07739107248621e-06	829	463	305	582	2129	421	210	179	71	153	99	185	sp	Q06455	MTG8_HUMAN	50.465	430	173	10	520	1716	143	563	1.19e-123	382	Q06455	reviewed	MTG8_HUMAN	Protein CBFA2T1 (Cyclin-D-related protein) (Eight twenty one protein) (Protein ETO) (Protein MTG8) (Zinc finger MYND domain-containing protein 2)	RUNX1T1 AML1T1 CBFA2T1 CDR ETO MTG8 ZMYND2	Homo sapiens (Human)	604	GO:0003677; GO:0003714; GO:0005634; GO:0005654; GO:0006351; GO:0016363; GO:0045599; GO:0045892; GO:0046872; GO:0140297
5814	g2879	1447.92987476334	1.83193498939673	0.294388224832392	6.22285415946829	4.88191144582006e-10	1.32288071865938e-08	2768	2538	1591	774	1795	1933	1239	764	646	773	710	595	sp	A1A4J6	ATP9B_BOVIN	65.178	1097	349	7	94	3309	46	1134	0	1480	A1A4J6	reviewed	ATP9B_BOVIN	Probable phospholipid-transporting ATPase IIB (EC 7.6.2.1) (ATPase class II type 9B)	ATP9B	Bos taurus (Bovine)	1136	GO:0000287; GO:0005524; GO:0005768; GO:0005802; GO:0005886; GO:0006890; GO:0006897; GO:0016887; GO:0045332; GO:0140326
5815	g1526	109.301396727541	3.50299623033122	1.35235650179959	2.59029052300171	0.00958949642452955	0.0310424469907596	356	13	291	37	0	418	8	83	19	16	0	0	sp	P35590	TIE1_HUMAN	35.115	262	149	7	1174	1938	98	345	3.07e-37	152	P35590	reviewed	TIE1_HUMAN	Tyrosine-protein kinase receptor Tie-1 (EC 2.7.10.1)	TIE1 TIE	Homo sapiens (Human)	1138	GO:0001525; GO:0001570; GO:0001701; GO:0001936; GO:0003180; GO:0004714; GO:0005524; GO:0005886; GO:0007165; GO:0007498; GO:0016525; GO:0030336; GO:0032526; GO:0043235; GO:0045026; GO:0045766; GO:0048771; GO:0060836; GO:0060854; GO:1901201
5816	g1524	32.9206111421963	3.32852836154474	1.33275606112999	2.49747756444088	0.012508037978722	0.0384946387111179	47	0	42	59	92	17	27	8	14	0	0	0	sp	Q02858	TIE2_MOUSE	46.403	278	140	2	1909	2718	819	1095	1.16e-76	276	Q02858	reviewed	TIE2_MOUSE	Angiopoietin-1 receptor (EC 2.7.10.1) (Endothelial tyrosine kinase) (HYK) (STK1) (Tunica interna endothelial cell kinase) (Tyrosine kinase with Ig and EGF homology domains-2) (Tyrosine-protein kinase receptor TEK) (Tyrosine-protein kinase receptor TIE-2) (mTIE2) (p140 TEK) (CD antigen CD202b)	Tek Hyk Tie-2 Tie2	Mus musculus (Mouse)	1122	GO:0001525; GO:0001569; GO:0001570; GO:0001666; GO:0001934; GO:0001935; GO:0001936; GO:0002040; GO:0002720; GO:0004713; GO:0004714; GO:0005524; GO:0005576; GO:0005856; GO:0005886; GO:0005925; GO:0007160; GO:0007169; GO:0007507; GO:0010595; GO:0016020; GO:0016525; GO:0018108; GO:0019838; GO:0030097; GO:0030334; GO:0030949; GO:0032526; GO:0032878; GO:0033138; GO:0034446; GO:0038023; GO:0042307; GO:0043066; GO:0043235; GO:0043410; GO:0043627; GO:0045765; GO:0045766; GO:0045785; GO:0048014; GO:0048471; GO:0051894; GO:0051897; GO:0060347; GO:0070374; GO:0072012; GO:0098609; GO:1901222; GO:1902533; GO:2000352
5817	g1525	111.652004065018	4.14038248724681	1.13159503383626	3.65889064854795	0.000253309389832447	0.00149005037754439	100	317	273	8	10	443	7	35	35	0	0	6	sp	Q06806	TIE1_MOUSE	35.185	270	154	9	1183	1971	96	351	1.43e-37	155	Q06806	reviewed	TIE1_MOUSE	Tyrosine-protein kinase receptor Tie-1 (EC 2.7.10.1)	Tie1 Tie Tie-1	Mus musculus (Mouse)	1134	GO:0001525; GO:0001568; GO:0001570; GO:0001701; GO:0001936; GO:0003180; GO:0004714; GO:0005524; GO:0005886; GO:0016020; GO:0016525; GO:0030336; GO:0032526; GO:0043235; GO:0045026; GO:0045766; GO:0048771; GO:0060836; GO:0060854; GO:1901201
5818	g19159	844.998929199105	1.31707165362922	0.367948148828223	3.57950341053109	0.000344247755882356	0.00193239167975393	1018	857	707	769	1183	1170	621	557	700	486	781	309	sp	P23443	KS6B1_HUMAN	65.302	464	144	5	4	1368	24	479	0	555	P23443	reviewed	KS6B1_HUMAN	Ribosomal protein S6 kinase beta-1 (S6K-beta-1) (S6K1) (EC 2.7.11.1) (70 kDa ribosomal protein S6 kinase 1) (P70S6K1) (p70-S6K 1) (Ribosomal protein S6 kinase I) (Serine/threonine-protein kinase 14A) (p70 ribosomal S6 kinase alpha) (p70 S6 kinase alpha) (p70 S6K-alpha) (p70 S6KA)	RPS6KB1 STK14A	Homo sapiens (Human)	525	GO:0000082; GO:0001662; GO:0003009; GO:0004672; GO:0004674; GO:0004711; GO:0004712; GO:0005524; GO:0005634; GO:0005654; GO:0005737; GO:0005739; GO:0005741; GO:0005829; GO:0006915; GO:0007165; GO:0007281; GO:0007616; GO:0009410; GO:0009612; GO:0009636; GO:0009749; GO:0009986; GO:0014732; GO:0014878; GO:0014911; GO:0016477; GO:0018105; GO:0030165; GO:0031667; GO:0031670; GO:0031929; GO:0032496; GO:0032869; GO:0033574; GO:0033762; GO:0034612; GO:0042277; GO:0042802; GO:0043005; GO:0043066; GO:0043201; GO:0044539; GO:0045471; GO:0045727; GO:0045931; GO:0045948; GO:0046324; GO:0046627; GO:0048015; GO:0048471; GO:0048633; GO:0048661; GO:0050804; GO:0051721; GO:0071346; GO:0071363; GO:0071549; GO:0098794; GO:0098978; GO:0106310; GO:1904263; GO:2001237
5819	g13175	71.6390012830854	-1.21572646769306	0.427533133896899	-2.84358420740843	0.00446092198809731	0.0165548548466363	58	52	72	32	5	25	215	111	90	164	46	138	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5820	g13174	127.64957913067	-1.30164346620681	0.359405333768257	-3.6216587343306	0.000292720107567414	0.00168776989816905	111	108	82	40	13	59	338	268	173	289	185	109	sp	Q9UMX1	SUFU_HUMAN	59.56	455	169	7	37	1374	28	476	0	543	Q9UMX1	reviewed	SUFU_HUMAN	Suppressor of fused homolog (SUFUH)	SUFU UNQ650/PRO1280	Homo sapiens (Human)	484	GO:0000122; GO:0001843; GO:0001947; GO:0003281; GO:0003714; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006355; GO:0007165; GO:0007286; GO:0008013; GO:0019901; GO:0021775; GO:0021776; GO:0035904; GO:0042308; GO:0043433; GO:0043588; GO:0045668; GO:0045879; GO:0060976; GO:0097542; GO:0097546; GO:1990788; GO:2000059; GO:2001040
5821	g19157	1461.49255049617	1.29343835504426	0.349483006391102	3.70100500279202	0.00021474724186847	0.00129703596854092	1795	2274	1202	839	1893	2061	1222	786	634	1367	1208	954	sp	Q8CJB9	BRE1B_RAT	65.13	347	121	0	1888	2928	656	1002	1.2e-139	446	Q8CJB9	reviewed	BRE1B_RAT	E3 ubiquitin-protein ligase BRE1B (BRE1-B) (EC 2.3.2.27) (RING finger protein 40) (RING-type E3 ubiquitin transferase BRE1B) (Syntaxin-1-interacting RING finger protein) (Protein staring)	Rnf40 Bre1b	Rattus norvegicus (Rat)	1002	GO:0000151; GO:0003730; GO:0004842; GO:0005634; GO:0006325; GO:0006511; GO:0016567; GO:0017075; GO:0031624; GO:0031625; GO:0032991; GO:0033503; GO:0042803; GO:0043434; GO:0045944; GO:0046872; GO:0061630; GO:1901800; GO:1902916
5822	g19156	686.335839489704	1.68188309723828	0.255093496060152	6.59320258342332	4.30438581260116e-11	1.42013255502766e-09	1046	1289	732	508	747	967	548	412	269	520	308	360	sp	Q54PZ6	Y5897_DICDI	25.952	289	187	7	13	819	3	284	3.03e-23	107	Q54PZ6	reviewed	Y5897_DICDI	Putative uncharacterized protein DDB_G0284213	DDB_G0284213	Dictyostelium discoideum (Social amoeba)	702	GO:0000149; GO:0005085; GO:0005096; GO:0005769; GO:0005770; GO:0005886; GO:0030133; GO:0045022; GO:0097422
5823	g13170	333.939917733507	1.53124710520626	0.434996483168511	3.52013674697476	0.000431324358995492	0.00233127005294748	709	398	206	157	521	402	297	152	311	189	175	133	sp	Q90673	PRLD1_CHICK	49.102	167	83	2	4	498	3	169	6.39e-54	174	Q90673	reviewed	PRLD1_CHICK	PRELI domain-containing protein 1, mitochondrial (Px19-like protein)	PRELID1	Gallus gallus (Chicken)	215	GO:0005739; GO:0005758; GO:0006915; GO:0015914; GO:1990050
5824	g19434	243.543717052088	-1.91724469306784	0.269312122515766	-7.11904341757064	1.08678674398645e-12	4.76049523512705e-11	97	165	132	62	35	64	716	436	304	599	345	480	sp	Q96NN9	AIFM3_HUMAN	46.743	522	247	3	100	1572	65	586	1.34e-171	501	Q96NN9	reviewed	AIFM3_HUMAN	Apoptosis-inducing factor 3 (EC 1.-.-.-) (Apoptosis-inducing factor-like protein)	AIFM3 AIFL	Homo sapiens (Human)	605	GO:0005737; GO:0005739; GO:0005743; GO:0005783; GO:0005829; GO:0016651; GO:0046872; GO:0051537; GO:0097194
5825	g19436	8.25740556723368	6.76579259778787	2.41618330339728	2.80019839069114	0.00510712082921539	0.0185486435107366	28	22	52	0	0	0	0	0	0	0	0	0	sp	P26153	ACHB4_CHICK	45.895	475	239	8	25	1443	3	461	3.11e-119	361	P26153	reviewed	ACHB4_CHICK	Neuronal acetylcholine receptor subunit beta-4 (Neuronal acetylcholine receptor non-alpha-3 chain) (N-alpha 3)	CHRNB4	Gallus gallus (Chicken)	470	GO:0005886; GO:0005892; GO:0015464; GO:0022848; GO:0043005; GO:0045202; GO:0045211; GO:0051899; GO:0095500
5826	g22772	112.160629617198	-1.40315220632439	0.419120844065342	-3.34784639368981	0.000814421382017218	0.00400007875197236	36	31	83	94	15	62	317	241	140	291	100	143	sp	Q53T59	H1BP3_HUMAN	37.121	132	82	1	7	399	5	136	7.71e-29	116	Q53T59	reviewed	H1BP3_HUMAN	HCLS1-binding protein 3 (HS1-binding protein 3) (HSP1BP-3)	HS1BP3	Homo sapiens (Human)	392	GO:0005739; GO:0005783; GO:0035091; GO:0042981
5827	g23768	100.280918464732	-0.956595886556394	0.276294999758259	-3.46222655999333	0.000535725978313061	0.00280451645075805	65	69	122	36	28	47	229	156	108	186	134	168	sp	Q8N531	FBXL6_HUMAN	37.671	438	235	11	427	1665	111	535	1.63e-69	236	Q8N531	reviewed	FBXL6_HUMAN	F-box/LRR-repeat protein 6 (F-box and leucine-rich repeat protein 6) (F-box protein FBL6) (FBL6A)	FBXL6 FBL6	Homo sapiens (Human)	539	GO:0004842; GO:0006508; GO:0019005; GO:0031146
5828	g15632	94.9452488502863	3.21515841153696	0.900789645483507	3.56926661808063	0.000357981962611703	0.00199768103873018	55	265	352	8	6	272	8	11	65	13	5	24	sp	O35386	PAHX_MOUSE	23.684	266	184	7	49	816	26	282	1.49e-10	65.1	O35386	reviewed	PAHX_MOUSE	Phytanoyl-CoA dioxygenase, peroxisomal (EC 1.14.11.18) (Lupus nephritis-associated peptide 1) (Phytanic acid oxidase) (Phytanoyl-CoA alpha-hydroxylase) (PhyH)	Phyh Ln1 Lnap1 Pahx	Mus musculus (Mouse)	338	GO:0001561; GO:0003824; GO:0005739; GO:0005777; GO:0005782; GO:0006103; GO:0006720; GO:0008198; GO:0019606; GO:0031418; GO:0048244; GO:0097089; GO:0097731
