gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	PSC.0228	PSC.0187	PSC.0188	PSC.0174	PSC.0190	PSC.0231	PSC.0230	PSC.0219	PSC.0177	PSC.0186	PSC.0209	PSC.0203	V2	uniprot_accession	gene_name	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	Entry	Reviewed	Entry.Name	Protein.names	Gene.Names	Organism	Length	Gene.Ontology.IDs
g22260	15749.63398	2.966613824	0.719202499	4.124865848	3.71E-05	0.000282948	52047	15092	8110	1534	39414	13551	4977	4646	1588	3642	9007	1688	sp	P04813	CTR2_CANLF	37.121	264	127	10	250	987	19	261	1.27E-45	159	P04813	reviewed	CTR2_CANLF	Chymotrypsinogen 2 (EC 3.4.21.1) [Cleaved into: Chymotrypsin 2 chain A; Chymotrypsin 2 chain B; Chymotrypsin 2 chain C]	CTRB1 CTRB	Canis lupus familiaris (Dog) (Canis familiaris)	263	GO:0004252; GO:0005576; GO:0006508; GO:0007586
g15120	10.05127544	-6.529453772	2.527877095	-2.582979127	0.009795125	0.031600397	0	0	0	0	0	0	100	6	62	0	0	0	sp	P15145	AMPN_PIG	33.892	835	501	23	1	2430	150	958	1.50E-143	450	P15145	reviewed	AMPN_PIG	Aminopeptidase N (AP-N) (pAPN) (EC 3.4.11.2) (Alanyl aminopeptidase) (Aminopeptidase M) (AP-M) (Microsomal aminopeptidase) (gp130) (CD antigen CD13)	ANPEP	Sus scrofa (Pig)	963	GO:0001525; GO:0001618; GO:0005615; GO:0005737; GO:0005886; GO:0006508; GO:0008270; GO:0030154; GO:0042277; GO:0043171; GO:0070006
g15917	60.30764403	3.565015236	1.299017625	2.744393276	0.006062286	0.021355862	492	25	149	0	12	14	29	17	19	0	0	8	sp	P70505	ADAM1_RAT	25.914	301	193	11	259	1122	138	421	3.18E-09	62.4	P70505	reviewed	ADAM1_RAT	Disintegrin and metalloproteinase domain-containing protein 1 (ADAM 1) (EC 3.4.24.-) (Fertilin subunit alpha)	Adam1 Adam1a Ftna	Rattus norvegicus (Rat)	789	GO:0004222; GO:0005886; GO:0006508; GO:0007339; GO:0008237; GO:0008584; GO:0009897; GO:0016020; GO:0045121; GO:0046872; GO:1990913
g19685	135.5013559	2.606538405	1.065165554	2.447073505	0.014402146	0.043125193	477	188	631	13	4	96	64	0	24	11	26	150	sp	Q99542	MMP19_HUMAN	32.636	478	261	15	142	1500	31	472	6.10E-67	227	Q99542	reviewed	MMP19_HUMAN	Matrix metalloproteinase-19 (MMP-19) (EC 3.4.24.-) (Matrix metalloproteinase RASI) (Matrix metalloproteinase-18) (MMP-18)	MMP19 MMP18 RASI	Homo sapiens (Human)	508	GO:0001525; GO:0004222; GO:0004252; GO:0005576; GO:0005615; GO:0006508; GO:0008270; GO:0022617; GO:0030154; GO:0030198; GO:0030574; GO:0031012
g782	961.7080236	5.688306707	2.277765988	2.49731831	0.012513657	0.038505366	2438	9116	21	0	18	9	0	220	23	11	0	0	sp	P17945	HGF_RAT	34.074	405	185	19	109	1290	134	467	1.20E-45	172	P17945	reviewed	HGF_RAT	Hepatocyte growth factor (Hepatopoietin-A) (Scatter factor) (SF) [Cleaved into: Hepatocyte growth factor alpha chain; Hepatocyte growth factor beta chain]	Hgf	Rattus norvegicus (Rat)	728	GO:0000902; GO:0001889; GO:0001934; GO:0005102; GO:0005615; GO:0006508; GO:0008083; GO:0008284; GO:0014856; GO:0030335; GO:0031100; GO:0031643; GO:0032715; GO:0032733; GO:0033137; GO:0035729; GO:0042056; GO:0042802; GO:0043066; GO:0043410; GO:0044877; GO:0045766; GO:0048012; GO:0050673; GO:0050728; GO:0051450; GO:0051897; GO:0060326; GO:0060665; GO:0070572; GO:0090201; GO:1900744; GO:1901299; GO:1902042; GO:2000573
g6415	628.5341261	2.907598749	0.756780282	3.842064623	0.000122004	0.000804752	1669	2983	485	52	59	1189	292	137	147	47	170	289	sp	P70627	FOLH1_RAT	46.023	704	364	8	181	2274	58	751	0	629	P70627	reviewed	FOLH1_RAT	Glutamate carboxypeptidase 2 (EC 3.4.17.21) (Folate hydrolase 1) (Folylpoly-gamma-glutamate carboxypeptidase) (FGCP) (Glutamate carboxypeptidase II) (GCPII) (Membrane glutamate carboxypeptidase) (mGCP) (N-acetylated-alpha-linked acidic dipeptidase I) (NAALADase I) (Prostate-specific membrane antigen homolog) (Pteroylpoly-gamma-glutamate carboxypeptidase)	Folh1 Naalad1	Rattus norvegicus (Rat)	752	GO:0004180; GO:0004181; GO:0005886; GO:0006508; GO:0006760; GO:0008233; GO:0009986; GO:0016020; GO:0016805; GO:0030163; GO:0043065; GO:0046872; GO:1904492; GO:1904493
g18232	434.8537634	1.989177914	0.514122519	3.869073696	0.00010925	0.000730503	457	411	356	180	602	1248	313	149	116	150	345	200	sp	Q9JLG8	CAN15_MOUSE	43.556	838	386	13	1003	3297	272	1095	0	687	Q9JLG8	reviewed	CAN15_MOUSE	Calpain-15 (EC 3.4.22.-) (Small optic lobes homolog)	Capn15 Solh	Mus musculus (Mouse)	1095	GO:0004198; GO:0005737; GO:0006508; GO:0046872
g12190	907.1383443	0.757672614	0.293644403	2.580238567	0.009873208	0.031780921	1155	1206	704	1410	687	642	920	780	1016	562	947	600	sp	P56399	UBP5_MOUSE	55.164	852	323	12	16	2406	9	856	0	902	P56399	reviewed	UBP5_MOUSE	Ubiquitin carboxyl-terminal hydrolase 5 (EC 3.4.19.12) (Deubiquitinating enzyme 5) (Isopeptidase T) (Ubiquitin thioesterase 5) (Ubiquitin-specific-processing protease 5)	Usp5 Isot	Mus musculus (Mouse)	858	GO:0004843; GO:0005634; GO:0005829; GO:0006508; GO:0008270; GO:0016579; GO:0032436; GO:0043130; GO:0098793; GO:0140251; GO:2000059
g11014	880.340805	0.735788706	0.247166622	2.976893479	0.002911852	0.011664858	1110	838	716	997	894	841	1121	697	627	1039	561	847	sp	Q14790	CASP8_HUMAN	40.392	255	134	6	913	1629	226	478	3.71E-51	185	Q14790	reviewed	CASP8_HUMAN	Caspase-8 (CASP-8) (EC 3.4.22.61) (Apoptotic cysteine protease) (Apoptotic protease Mch-5) (CAP4) (FADD-homologous ICE/ced-3-like protease) (FADD-like ICE) (FLICE) (ICE-like apoptotic protease 5) (MORT1-associated ced-3 homolog) (MACH) [Cleaved into: Caspase-8 subunit p18; Caspase-8 subunit p10]	CASP8 MCH5	Homo sapiens (Human)	479	GO:0001525; GO:0001817; GO:0004197; GO:0005123; GO:0005164; GO:0005654; GO:0005737; GO:0005739; GO:0005741; GO:0005829; GO:0005856; GO:0006508; GO:0006915; GO:0007507; GO:0008233; GO:0008234; GO:0008625; GO:0010803; GO:0030027; GO:0030101; GO:0030225; GO:0030335; GO:0031264; GO:0031265; GO:0031625; GO:0032025; GO:0032355; GO:0032496; GO:0032731; GO:0032991; GO:0034612; GO:0035877; GO:0036462; GO:0042110; GO:0042113; GO:0042802; GO:0043065; GO:0043123; GO:0043124; GO:0043525; GO:0044297; GO:0044877; GO:0045088; GO:0045471; GO:0045651; GO:0045862; GO:0051603; GO:0051604; GO:0060546; GO:0060715; GO:0070269; GO:0071260; GO:0071407; GO:0097110; GO:0097153; GO:0097190; GO:0097191; GO:0097194; GO:0097199; GO:0097202; GO:0097264; GO:0097342
g23662	201.5757247	4.714613393	1.580282326	2.98339943	0.002850657	0.011470637	227	1296	392	0	0	356	3	69	21	0	0	9	sp	P42674	BP10_PARLI	29.455	404	258	14	145	1314	59	449	3.04E-37	147	P42674	reviewed	BP10_PARLI	Blastula protease 10 (EC 3.4.24.-)	BP10	Paracentrotus lividus (Common sea urchin)	597	GO:0004222; GO:0005576; GO:0005938; GO:0006508; GO:0008270; GO:0048471
g10615	513.4827704	-0.893968425	0.252387264	-3.542050466	0.00039703	0.002173246	229	287	341	374	216	350	957	598	624	1176	724	805	sp	Q19AZ8	THRB_PIG	38.756	209	113	7	472	1056	376	583	1.93E-32	136	Q19AZ8	reviewed	THRB_PIG	Prothrombin (EC 3.4.21.5) (Coagulation factor II) [Cleaved into: Activation peptide fragment 1; Activation peptide fragment 2; Thrombin light chain; Thrombin heavy chain]	F2	Sus scrofa (Pig)	623	GO:0004252; GO:0005509; GO:0005615; GO:0006508; GO:0006953; GO:0030168; GO:0030194; GO:0062023
g19214	75.30427524	-1.792407868	0.563808262	-3.179108908	0.001477286	0.006592625	70	23	26	41	0	30	237	144	115	204	67	120	sp	D3ZPG5	UBP30_RAT	34.177	237	100	6	781	1440	305	502	1.10E-28	122	D3ZPG5	reviewed	UBP30_RAT	Ubiquitin carboxyl-terminal hydrolase 30 (EC 3.4.19.12) (Deubiquitinating enzyme 30) (Ubiquitin thioesterase 30) (Ubiquitin-specific-processing protease 30) (Ub-specific protease 30)	Usp30	Rattus norvegicus (Rat)	517	GO:0004197; GO:0004843; GO:0005634; GO:0005739; GO:0005741; GO:0005829; GO:0006508; GO:0008053; GO:0016579; GO:0035871; GO:0044313; GO:1901525
g17537	3766.244346	5.979602073	0.73827816	8.099389089	5.52E-16	4.30E-14	5559	11793	5636	626	4794	9398	36	134	79	29	425	71	sp	F1NV61	CASP7_CHICK	39.564	321	180	3	61	1023	3	309	4.25E-79	247	F1NV61	reviewed	CASP7_CHICK	Caspase-7 (CASP-7) (EC 3.4.22.60) [Cleaved into: Caspase-7 subunit p20; Caspase-7 subunit p11]	CASP7	Gallus gallus (Chicken)	309	GO:0003723; GO:0004190; GO:0005615; GO:0005634; GO:0005737; GO:0005829; GO:0006508; GO:0042742; GO:0043525; GO:0070227; GO:0097153; GO:0097194; GO:0097200; GO:1905686
g12017	23114.44247	4.254119652	1.135263147	3.74725425	0.000178781	0.00110866	2238	24753	96413	154	811	110037	110	1338	5929	863	4671	2138	sp	P20231	TRYB2_HUMAN	31.174	247	146	6	64	762	31	267	1.05E-28	113	P20231	reviewed	TRYB2_HUMAN	Tryptase beta-2 (Tryptase-2) (EC 3.4.21.59) (Tryptase II)	TPSB2 TPS2	Homo sapiens (Human)	275	GO:0004252; GO:0005615; GO:0006508; GO:0008236; GO:0062023
g12015	8442.719969	4.519999011	1.165017599	3.879768866	0.000104556	0.000703287	545	7987	27911	43	225	47677	45	319	1842	248	1016	1161	sp	A1KXI1	BLOT3_BLOTA	41.509	159	78	5	220	678	111	260	5.01E-27	107	A1KXI1	reviewed	BLOT3_BLOTA	Trypsin Blo t 3 (EC 3.4.21.4) (Mite allergen Blo t 3) (allergen Blo t 3)		Blomia tropicalis (Mite)	266	GO:0004252; GO:0005576; GO:0006508
g13001	8177.662356	2.480350135	0.490760604	5.054093821	4.32E-07	5.75E-06	14436	5083	9601	3610	13412	19361	3171	2173	4080	1829	4104	2240	sp	Q61824	ADA12_MOUSE	39.175	776	427	14	223	2499	65	812	2.03E-162	504	Q61824	reviewed	ADA12_MOUSE	Disintegrin and metalloproteinase domain-containing protein 12 (ADAM 12) (EC 3.4.24.-) (Meltrin-alpha)	Adam12 Mltna	Mus musculus (Mouse)	903	GO:0004222; GO:0005654; GO:0005886; GO:0006508; GO:0007155; GO:0017124; GO:0046872
g16695	179076.7756	7.568973623	0.662818443	11.4193769	3.35E-30	1.70E-27	443511	191989	129620	24617	371299	512007	1950	1135	4183	786	1985	3026	sp	O77656	MMP13_BOVIN	33.333	435	236	15	202	1488	66	452	1.25E-59	207	O77656	reviewed	MMP13_BOVIN	Collagenase 3 (EC 3.4.24.-) (Matrix metalloproteinase-13) (MMP-13)	MMP13	Bos taurus (Bovine)	471	GO:0004175; GO:0004222; GO:0005509; GO:0005518; GO:0005615; GO:0006508; GO:0008270; GO:0022617; GO:0030198; GO:0030574; GO:0031012; GO:0060349
g16696	129974.8746	2.702258833	0.553705783	4.880315349	1.06E-06	1.27E-05	236222	60456	63442	67813	295566	273567	40045	37723	30964	39713	48471	49917	sp	O77656	MMP13_BOVIN	31.275	502	276	16	1	1473	1	444	3.08E-58	204	O77656	reviewed	MMP13_BOVIN	Collagenase 3 (EC 3.4.24.-) (Matrix metalloproteinase-13) (MMP-13)	MMP13	Bos taurus (Bovine)	471	GO:0004175; GO:0004222; GO:0005509; GO:0005518; GO:0005615; GO:0006508; GO:0008270; GO:0022617; GO:0030198; GO:0030574; GO:0031012; GO:0060349
g16692	635.0387582	1.780079652	0.661635722	2.690422527	0.00713616	0.024386723	575	149	371	218	894	2231	402	611	291	174	200	395	sp	O35548	MMP16_RAT	30.528	511	267	22	139	1479	46	532	1.58E-60	212	O35548	reviewed	MMP16_RAT	Matrix metalloproteinase-16 (MMP-16) (EC 3.4.24.-) (Membrane-type matrix metalloproteinase 3) (MT-MMP 3) (MTMMP3) (Membrane-type-3 matrix metalloproteinase) (MT3-MMP) (MT3MMP)	Mmp16	Rattus norvegicus (Rat)	607	GO:0001501; GO:0001503; GO:0001958; GO:0004222; GO:0005615; GO:0005886; GO:0006508; GO:0008270; GO:0016485; GO:0030198; GO:0030574; GO:0031012; GO:0035988; GO:0048701; GO:0060348; GO:0070006; GO:0097094; GO:1990834
g19523	146.9822298	1.74641881	0.317470338	5.501045608	3.78E-08	6.61E-07	181	204	228	103	177	230	139	76	46	121	73	54	sp	F8VPZ3	UBP32_MOUSE	50.737	339	159	5	1	1017	1	331	1.99E-104	340	F8VPZ3	reviewed	UBP32_MOUSE	Ubiquitin carboxyl-terminal hydrolase 32 (EC 3.4.19.12) (Deubiquitinating enzyme 32) (Ubiquitin thioesterase 32) (Ubiquitin-specific-processing protease 32)	Usp32	Mus musculus (Mouse)	1604	GO:0000139; GO:0004843; GO:0005509; GO:0005794; GO:0006508; GO:0016579; GO:1904263
g19521	64.50777609	1.593528753	0.518433989	3.07373511	0.00211397	0.008886751	79	106	126	14	67	103	84	26	24	62	11	43	sp	Q8NFA0	UBP32_HUMAN	58.333	96	38	2	1	282	1509	1604	2.67E-36	132	Q8NFA0	reviewed	UBP32_HUMAN	Ubiquitin carboxyl-terminal hydrolase 32 (EC 3.4.19.12) (Deubiquitinating enzyme 32) (Renal carcinoma antigen NY-REN-60) (Ubiquitin thioesterase 32) (Ubiquitin-specific-processing protease 32)	USP32 USP10	Homo sapiens (Human)	1604	GO:0000139; GO:0004843; GO:0005509; GO:0005794; GO:0005829; GO:0006508; GO:0016579; GO:1904263
g21915	597.5623024	1.064321279	0.308197365	3.45337566	0.000553617	0.002890117	758	861	611	321	741	668	556	391	410	621	334	515	sp	Q8BL06	UBP54_MOUSE	58.311	367	149	3	43	1140	11	374	4.37E-143	472	Q8BL06	reviewed	UBP54_MOUSE	Ubiquitin carboxyl-terminal hydrolase 54 (EC 3.4.19.12) (Ubiquitin-specific peptidase 54)	Usp54	Mus musculus (Mouse)	1588	GO:0004843; GO:0006508; GO:0016579
g2192	64427.44886	4.404370452	1.167875423	3.771267351	0.000162421	0.001024538	4058	48718	234347	348	2114	354088	370	2909	13909	1738	13353	5582	sp	P80146	SEPR_THESR	39.788	377	194	13	64	1104	35	408	1.45E-47	169	P80146	reviewed	SEPR_THESR	Extracellular serine proteinase (EC 3.4.21.-)		Thermus sp. (strain Rt41A)	410	GO:0004252; GO:0005615; GO:0006508
g2193	2003.134761	4.081143506	1.294977927	3.151515883	0.001624253	0.007138369	220	1632	9889	8	79	8597	0	122	651	54	363	267	sp	P80146	SEPR_THESR	40.323	372	189	12	82	1110	41	408	7.86E-64	212	P80146	reviewed	SEPR_THESR	Extracellular serine proteinase (EC 3.4.21.-)		Thermus sp. (strain Rt41A)	410	GO:0004252; GO:0005615; GO:0006508
g2190	769.7580321	6.294783181	1.861864385	3.380903159	0.00072248	0.003600828	22	449	3588	8	0	4010	0	72	5	4	0	51	sp	P80146	SEPR_THESR	40.053	377	195	11	58	1101	33	407	1.11E-56	193	P80146	reviewed	SEPR_THESR	Extracellular serine proteinase (EC 3.4.21.-)		Thermus sp. (strain Rt41A)	410	GO:0004252; GO:0005615; GO:0006508
g22259	677.2375282	5.926695307	1.135314325	5.220312276	1.79E-07	2.62E-06	5931	1478	301	10	214	265	141	34	5	11	0	7	sp	P80646	CTRB_GADMO	37.872	235	119	12	289	987	1	210	1.20E-35	133	P80646	reviewed	CTRB_GADMO	Chymotrypsin B (EC 3.4.21.1) [Cleaved into: Chymotrypsin B chain A; Chymotrypsin B chain B]		Gadus morhua (Atlantic cod)	245	GO:0004252; GO:0005576; GO:0006508; GO:0007586
g3166	137.979567	-2.923276996	0.40203235	-7.271248177	3.56E-13	1.71E-11	70	13	40	17	9	28	396	387	293	339	228	158	sp	Q5G266	NETR_TRAPH	33.772	456	259	15	28	1338	168	599	4.77E-55	202	Q5G266	reviewed	NETR_TRAPH	Neurotrypsin (EC 3.4.21.-) (Serine protease 12)	PRSS12	Trachypithecus phayrei (Phayre's leaf monkey)	875	GO:0004252; GO:0005886; GO:0006508; GO:0006887; GO:0030424; GO:0030425; GO:0043083; GO:0043195
g16613	252.9234539	-3.361445725	0.400486606	-8.393403601	4.72E-17	4.28E-15	18	93	42	44	18	23	772	717	316	641	615	342	sp	O05218	YWRD_BACSU	33.465	505	305	9	193	1701	49	524	6.77E-75	250	O05218	reviewed	YWRD_BACSU	Glutathione hydrolase-like YwrD proenzyme (EC 2.3.2.2) (Putative gamma-glutamyltransferase YwrD) (EC 3.4.19.13) [Cleaved into: Glutathione hydrolase-like YwrD large chain; Glutathione hydrolase-like YwrD small chain]	ywrD BSU36100	Bacillus subtilis (strain 168)	525	GO:0006508; GO:0006751; GO:0036374; GO:0103068
g10978	157.8027661	1.338758411	0.447147633	2.993996415	0.002753492	0.011134274	211	533	220	65	86	133	131	56	170	117	82	93	sp	Q08CH3	MPND_DANRE	44.977	438	207	5	115	1422	34	439	7.93E-128	382	Q08CH3	reviewed	MPND_DANRE	MPN domain-containing protein (EC 3.4.-.-)	mpnd zgc:153076	Danio rerio (Zebrafish) (Brachydanio rerio)	458	GO:0006302; GO:0006508; GO:0008237; GO:0031593; GO:0046872; GO:0070531; GO:0070552
g24127	313.072909	3.651944388	0.73823104	4.946885445	7.54E-07	9.42E-06	1731	203	241	37	457	394	50	32	29	17	55	140	sp	P37892	CBPE_LOPAM	51.942	206	94	4	1	609	225	428	1.57E-65	213	P37892	reviewed	CBPE_LOPAM	Carboxypeptidase E (CPE) (EC 3.4.17.10) (Carboxypeptidase H) (CPH) (Enkephalin convertase) (Prohormone-processing carboxypeptidase)	cpe	Lophius americanus (American angler) (Anglerfish)	454	GO:0004181; GO:0005576; GO:0006508; GO:0008270; GO:0030658
g23768	100.2809185	-0.956595887	0.276295	-3.46222656	0.000535726	0.002804516	65	69	122	36	28	47	229	156	108	186	134	168	sp	Q8N531	FBXL6_HUMAN	37.671	438	235	11	427	1665	111	535	1.63E-69	236	Q8N531	reviewed	FBXL6_HUMAN	F-box/LRR-repeat protein 6 (F-box and leucine-rich repeat protein 6) (F-box protein FBL6) (FBL6A)	FBXL6 FBL6	Homo sapiens (Human)	539	GO:0004842; GO:0006508; GO:0019005; GO:0031146
g21337	5664.861989	6.590092229	0.585883616	11.24812514	2.37E-29	1.02E-26	19133	3976	5142	1233	9901	15463	225	100	165	86	70	213	sp	P19221	THRB_MOUSE	41.502	253	134	7	1000	1716	360	612	6.73E-55	199	P19221	reviewed	THRB_MOUSE	Prothrombin (EC 3.4.21.5) (Coagulation factor II) [Cleaved into: Activation peptide fragment 1; Activation peptide fragment 2; Thrombin light chain; Thrombin heavy chain]	F2 Cf2	Mus musculus (Mouse)	618	GO:0001530; GO:0001934; GO:0004175; GO:0004252; GO:0005102; GO:0005509; GO:0005615; GO:0006508; GO:0006953; GO:0007166; GO:0007186; GO:0008201; GO:0008233; GO:0008284; GO:0008360; GO:0009897; GO:0010468; GO:0030168; GO:0030194; GO:0030307; GO:0032024; GO:0032967; GO:0042730; GO:0045861; GO:0048712; GO:0051281; GO:0051480; GO:0051838; GO:0051897; GO:0061844; GO:0062023; GO:0070053; GO:0070493; GO:0070945; GO:1900016; GO:1900182; GO:1900738; GO:1990806; GO:2000379
g10298	106.344977	6.732615787	0.891061332	7.555726578	4.17E-14	2.43E-12	390	122	77	144	137	207	6	0	9	0	0	0	sp	Q15485	FCN2_HUMAN	48.148	216	107	2	214	861	102	312	4.00E-62	202	Q15485	reviewed	FCN2_HUMAN	Ficolin-2 (37 kDa elastin-binding protein) (Collagen/fibrinogen domain-containing protein 2) (EBP-37) (Ficolin-B) (Ficolin-beta) (Hucolin) (L-ficolin) (Serum lectin p35)	FCN2 FCNL	Homo sapiens (Human)	313	GO:0001867; GO:0002752; GO:0003823; GO:0005102; GO:0005576; GO:0005581; GO:0005615; GO:0006508; GO:0008228; GO:0009897; GO:0043394; GO:0043654; GO:0046872; GO:0048306; GO:0050829; GO:0050830; GO:0062023; GO:0070062; GO:0072562; GO:0097367; GO:1903028; GO:1905370; GO:2001065
g11013	364.5879372	0.689077002	0.255256712	2.699545089	0.006943435	0.023872769	500	322	288	344	345	425	418	286	259	484	301	300	sp	O15519	CFLAR_HUMAN	26.471	170	116	4	286	789	9	171	2.04E-06	52.4	O15519	reviewed	CFLAR_HUMAN	CASP8 and FADD-like apoptosis regulator (Caspase homolog) (CASH) (Caspase-eight-related protein) (Casper) (Caspase-like apoptosis regulatory protein) (CLARP) (Cellular FLICE-like inhibitory protein) (c-FLIP) (FADD-like antiapoptotic molecule 1) (FLAME-1) (Inhibitor of FLICE) (I-FLICE) (MACH-related inducer of toxicity) (MRIT) (Usurpin) [Cleaved into: CASP8 and FADD-like apoptosis regulator subunit p43; CASP8 and FADD-like apoptosis regulator subunit p12]	CFLAR CASH CASP8AP1 CLARP MRIT	Homo sapiens (Human)	480	GO:0002020; GO:0005123; GO:0005737; GO:0005829; GO:0006508; GO:0006915; GO:0007519; GO:0008047; GO:0010667; GO:0010976; GO:0014732; GO:0014842; GO:0014866; GO:0030182; GO:0030216; GO:0030218; GO:0031264; GO:0031265; GO:0032869; GO:0033574; GO:0042060; GO:0043066; GO:0043123; GO:0043403; GO:0043525; GO:0044877; GO:0051092; GO:0060544; GO:0070374; GO:0071364; GO:0071392; GO:0071456; GO:0071549; GO:0071732; GO:0072126; GO:0097194; GO:0097199; GO:0097200; GO:0097342; GO:1901740; GO:1902042; GO:1903055; GO:1903427; GO:1903845; GO:1903944; GO:2000347; GO:2001237
g14507	394.7348792	-1.190562328	0.312758919	-3.806645493	0.000140864	0.000907597	199	338	246	295	98	101	704	615	427	790	876	545	sp	Q9JJ22	ERAP1_RAT	36.433	914	533	11	175	2832	30	923	0	592	Q9JJ22	reviewed	ERAP1_RAT	Endoplasmic reticulum aminopeptidase 1 (EC 3.4.11.-) (ARTS-1) (Adipocyte-derived leucine aminopeptidase) (A-LAP) (Aminopeptidase PILS) (Puromycin-insensitive leucyl-specific aminopeptidase) (PILS-AP)	Erap1 Appils Arts1	Rattus norvegicus (Rat)	930	GO:0002250; GO:0004175; GO:0004177; GO:0005138; GO:0005164; GO:0005576; GO:0005615; GO:0005737; GO:0005788; GO:0005789; GO:0006508; GO:0006509; GO:0008233; GO:0008235; GO:0008270; GO:0016020; GO:0019882; GO:0030163; GO:0042277; GO:0043171; GO:0045766; GO:0070006
g5494	33.10361149	3.258783782	1.223964606	2.662482041	0.007756671	0.026004949	51	44	21	15	2	178	0	13	11	0	0	18	sp	P15684	AMPN_RAT	35.18	776	461	16	214	2451	66	829	1.59E-144	453	P15684	reviewed	AMPN_RAT	Aminopeptidase N (AP-N) (rAPN) (EC 3.4.11.2) (Alanyl aminopeptidase) (Aminopeptidase M) (AP-M) (Kidney Zn peptidase) (KZP) (Microsomal aminopeptidase) (CD antigen CD13)	Anpep	Rattus norvegicus (Rat)	965	GO:0001525; GO:0004177; GO:0005615; GO:0005737; GO:0005793; GO:0005886; GO:0006508; GO:0008270; GO:0009897; GO:0016485; GO:0030154; GO:0031526; GO:0042277; GO:0043171; GO:0070006; GO:0070062; GO:0072237
g12113	105.2597483	-2.992940931	0.591953207	-5.056043103	4.28E-07	5.70E-06	5	55	46	15	2	10	329	237	92	246	258	221	sp	P0C872	JMJD7_MOUSE	21.484	256	159	5	37	690	29	280	3.02E-10	65.5	P0C872	reviewed	JMJD7_MOUSE	Bifunctional peptidase and (3S)-lysyl hydroxylase Jmjd7 (EC 1.14.11.63) (EC 3.4.-.-) (JmjC domain-containing protein 7) (Jumonji domain-containing protein 7) (L-lysine (3S)-hydroxylase Jmjd7)	Jmjd7	Mus musculus (Mouse)	316	GO:0004175; GO:0004177; GO:0004497; GO:0005634; GO:0005737; GO:0006508; GO:0016706; GO:0035064; GO:0046872; GO:0106155
g11949	42535.12025	4.650272578	1.153511966	4.031403847	5.54E-05	0.000403147	2947	40065	184449	289	886	207678	214	2306	9536	1108	3469	4855	sp	P07478	TRY2_HUMAN	44.503	191	98	5	58	627	24	207	5.02E-42	146	P07478	reviewed	TRY2_HUMAN	Trypsin-2 (EC 3.4.21.4) (Anionic trypsinogen) (Serine protease 2) (Trypsin II)	PRSS2 TRY2 TRYP2	Homo sapiens (Human)	247	GO:0004222; GO:0004252; GO:0005509; GO:0005576; GO:0005615; GO:0006508; GO:0007586; GO:0008236; GO:0019730; GO:0022617; GO:0030307; GO:0030574; GO:0031012; GO:0035578; GO:0045785
g18939	51.05116115	-4.213771311	1.033119327	-4.078687913	4.53E-05	0.000337752	0	17	0	4	3	3	254	8	136	58	11	269	sp	P10394	POL4_DROME	28.221	326	223	5	64	1035	890	1206	3.03E-37	146	P10394	reviewed	POL4_DROME	Retrovirus-related Pol polyprotein from transposon 412 [Includes: Protease (EC 3.4.23.-); Reverse transcriptase (EC 2.7.7.49); Endonuclease]	POL ORF3	Drosophila melanogaster (Fruit fly)	1237	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0006508; GO:0015074; GO:0042575
g8117	4576.271643	-0.708923482	0.259369506	-2.733256868	0.00627114	0.021980049	3165	3586	4528	3735	1596	1733	10866	7833	6921	4531	7194	4525	sp	Q96KP4	CNDP2_HUMAN	66.525	472	156	1	16	1431	4	473	0	662	Q96KP4	reviewed	CNDP2_HUMAN	Cytosolic non-specific dipeptidase (EC 3.4.13.18) (CNDP dipeptidase 2) (Glutamate carboxypeptidase-like protein 1) (Peptidase A) (Threonyl dipeptidase)	CNDP2 CN2 CPGL HEL-S-13 PEPA	Homo sapiens (Human)	475	GO:0004180; GO:0005654; GO:0005829; GO:0006508; GO:0016805; GO:0046872; GO:0070062; GO:0070573; GO:0103046
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
