gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	PSC.0228	PSC.0187	PSC.0188	PSC.0174	PSC.0190	PSC.0231	PSC.0230	PSC.0219	PSC.0177	PSC.0186	PSC.0209	PSC.0203	V2	uniprot_accession	gene_name	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	Entry	Reviewed	Entry.Name	Protein.names	Gene.Names	Organism	Length	Gene.Ontology.IDs
g22762	793.6411153	1.830469276	0.558922747	3.274995132	0.001056638	0.004843251	2122	1070	799	143	1110	959	616	470	625	513	84	348	sp	A0A182C2Z2	OVCH_HALRO	35	340	186	13	2041	2979	545	876	1.04E-41	171	A0A182C2Z2	reviewed	OVCH_HALRO	Ovochymase (HrOVCH) (EC 3.4.21.-)	OVCH	Halocynthia roretzi (Sea squirt) (Cynthia roretzi)	1575	GO:0004252; GO:0005576; GO:0006508; GO:0007340; GO:0009566; GO:0048477
g23544	122.3508877	3.402315636	1.350820078	2.518703779	0.01177877	0.035614842	275	225	33	27	98	480	120	0	3	66	0	0	sp	Q8R4K8	PAPP1_MOUSE	35.924	1055	565	33	1468	4470	620	1617	0	605	Q8R4K8	reviewed	PAPP1_MOUSE	Pappalysin-1 (EC 3.4.24.79) (Insulin-like growth factor-dependent IGF-binding protein 4 protease) (IGF-dependent IGFBP-4 protease) (IGFBP-4ase) (Pregnancy-associated plasma protein A) (PAPP-A)	Pappa	Mus musculus (Mouse)	1624	GO:0004175; GO:0004222; GO:0005615; GO:0006508; GO:0007166; GO:0007565; GO:0030163; GO:0032354; GO:0046872; GO:0071548
g21781	1339.474909	1.490816282	0.28616542	5.209631136	1.89E-07	2.67E-06	2248	3163	1732	743	1252	1271	1229	648	886	887	689	795	sp	Q6TH47	STBPA_DANRE	51.282	195	91	3	829	1413	228	418	3.09E-66	221	Q6TH47	reviewed	STBPA_DANRE	STAM-binding protein-like A (EC 3.4.19.-)	stambpa amsh stambp	Danio rerio (Zebrafish) (Brachydanio rerio)	418	GO:0005768; GO:0006508; GO:0032154; GO:0046872; GO:0061578; GO:0070536; GO:0140492
g24095	39.60260774	-3.554049649	1.047512112	-3.392848262	0.000691699	0.003365309	18	23	65	0	0	0	102	64	36	65	116	67	sp	Q1EHB3	ATS7_RAT	34.122	296	171	10	169	1026	229	510	2.65E-43	165	Q1EHB3	reviewed	ATS7_RAT	A disintegrin and metalloproteinase with thrombospondin motifs 7 (ADAM-TS 7) (ADAM-TS7) (ADAMTS-7) (EC 3.4.24.-) (COMPase)	Adamts7	Rattus norvegicus (Rat)	1595	GO:0001503; GO:0002062; GO:0004222; GO:0005576; GO:0006029; GO:0006508; GO:0008237; GO:0009986; GO:0030198; GO:0030199; GO:0031012; GO:0032331; GO:0043931; GO:0046872; GO:0051603; GO:0071347; GO:0071356; GO:0071773
g15116	343.2363649	3.052202393	0.946582721	3.224443384	0.001262178	0.005651808	135	424	1239	17	8	1471	112	27	133	34	66	156	sp	O57579	AMPN_CHICK	40.603	431	214	8	1	1206	550	967	5.11E-102	327	O57579	reviewed	AMPN_CHICK	Aminopeptidase Ey (EC 3.4.11.20) (Aminopeptidase N)	ANPEP APDE	Gallus gallus (Chicken)	972	GO:0005615; GO:0005737; GO:0005886; GO:0006508; GO:0008270; GO:0042277; GO:0043171; GO:0070006
g15115	321.4210744	3.04104331	0.93598934	3.249014899	0.001158054	0.005255267	194	415	1213	41	12	1239	71	26	179	12	31	166	sp	P15145	AMPN_PIG	46.889	450	219	6	460	1791	71	506	2.66E-129	406	P15145	reviewed	AMPN_PIG	Aminopeptidase N (AP-N) (pAPN) (EC 3.4.11.2) (Alanyl aminopeptidase) (Aminopeptidase M) (AP-M) (Microsomal aminopeptidase) (gp130) (CD antigen CD13)	ANPEP	Sus scrofa (Pig)	963	GO:0001525; GO:0001618; GO:0005615; GO:0005737; GO:0005886; GO:0006508; GO:0008270; GO:0030154; GO:0042277; GO:0043171; GO:0070006
g19176	2635.5521	4.537140326	1.116025931	4.065443465	4.79E-05	0.00034056	218	1949	6377	19	164	17052	19	96	454	120	382	231	sp	P00730	CBPA1_BOVIN	35.865	237	146	4	16	717	22	255	3.50E-42	152	P00730	reviewed	CBPA1_BOVIN	Carboxypeptidase A1 (EC 3.4.17.1)	CPA1 CPA	Bos taurus (Bovine)	419	GO:0004181; GO:0005615; GO:0006508; GO:0006691; GO:0008270
g22787	276.0163014	-4.920507087	1.017786931	-4.834515888	1.33E-06	1.50E-05	35	74	12	8	0	8	1002	665	1030	415	0	814	sp	Q8NF86	PRS33_HUMAN	33.333	267	143	11	364	1128	31	274	1.71E-30	123	Q8NF86	reviewed	PRS33_HUMAN	Serine protease 33 (EC 3.4.21.-) (Serine protease EOS)	PRSS33	Homo sapiens (Human)	280	GO:0004252; GO:0005615; GO:0005737; GO:0006508; GO:0070528
g21548	280.4095566	-0.844762115	0.353864441	-2.387247815	0.016975044	0.047793707	303	314	199	68	121	92	497	383	298	521	371	526	sp	P78509	RELN_HUMAN	42.433	3502	1778	62	94	10179	31	3434	0	2785	P78509	reviewed	RELN_HUMAN	Reelin (EC 3.4.21.-)	RELN	Homo sapiens (Human)	3460	GO:0000902; GO:0001764; GO:0001934; GO:0005576; GO:0005615; GO:0005737; GO:0005886; GO:0006508; GO:0007155; GO:0007411; GO:0007417; GO:0007420; GO:0007616; GO:0007626; GO:0008236; GO:0008306; GO:0010001; GO:0010468; GO:0010976; GO:0016358; GO:0018108; GO:0021511; GO:0021517; GO:0021766; GO:0021800; GO:0021819; GO:0030425; GO:0031012; GO:0032008; GO:0035418; GO:0038026; GO:0043005; GO:0045664; GO:0045860; GO:0046872; GO:0048018; GO:0048265; GO:0050731; GO:0050795; GO:0050804; GO:0051057; GO:0051897; GO:0051968; GO:0060025; GO:0060291; GO:0061003; GO:0070325; GO:0070326; GO:0090129; GO:0097107; GO:0097114; GO:0097119; GO:0097120; GO:0097477; GO:0110157; GO:1900273; GO:1902078; GO:1904936; GO:2000310; GO:2000463; GO:2001222
g19847	85563.9495	8.419773797	0.935743912	8.997946644	2.30E-19	2.74E-17	153892	14989	57560	854	113118	462346	1071	427	130	83	502	859	sp	O77656	MMP13_BOVIN	42.586	263	125	7	514	1299	24	261	1.44E-49	184	O77656	reviewed	MMP13_BOVIN	Collagenase 3 (EC 3.4.24.-) (Matrix metalloproteinase-13) (MMP-13)	MMP13	Bos taurus (Bovine)	471	GO:0004175; GO:0004222; GO:0005509; GO:0005518; GO:0005615; GO:0006508; GO:0008270; GO:0022617; GO:0030198; GO:0030574; GO:0031012; GO:0060349
g19283	23.58409797	-1.935050468	0.725972959	-2.66545805	0.007688352	0.025188145	11	6	23	12	0	3	39	53	9	67	66	36	sp	Q8I7P9	POL5_DROME	36.719	128	78	2	7	390	455	579	5.51E-18	82.8	Q8I7P9	reviewed	POL5_DROME	Retrovirus-related Pol polyprotein from transposon opus [Includes: Protease (EC 3.4.23.-); Reverse transcriptase (EC 2.7.7.49); Endonuclease]	pol	Drosophila melanogaster (Fruit fly)	1003	GO:0003676; GO:0003964; GO:0004519; GO:0005634; GO:0006313; GO:0006508; GO:0008233; GO:0015074; GO:0042575
g23897	622.8358486	2.231332504	0.584017406	3.820660963	0.000133095	0.000827324	1792	1693	1117	513	388	296	133	268	107	358	65	578	sp	Q3SYW2	CO2_BOVIN	30.631	444	261	15	628	1869	32	458	2.03E-48	185	Q3SYW2	reviewed	CO2_BOVIN	Complement C2 (EC 3.4.21.43) (C3/C5 convertase) [Cleaved into: Complement C2b fragment; Complement C2a fragment]	C2	Bos taurus (Bovine)	750	GO:0004252; GO:0005576; GO:0006508; GO:0006956; GO:0006958; GO:0009617; GO:0045087; GO:0046872
g852	17818.50189	2.357965446	0.75553972	3.12090203	0.00180298	0.007611407	37616	2844	4966	16899	39870	33146	2927	5924	10253	1018	10363	3542	sp	P90850	YCF2E_CAEEL	47.465	434	204	13	31	1308	14	431	4.94E-125	373	P90850	reviewed	YCF2E_CAEEL	Uncharacterized peptidase C1-like protein F26E4.3	F26E4.3	Caenorhabditis elegans	452	GO:0005615; GO:0006508; GO:0008234
g21351	3080.631414	0.542809324	0.220139025	2.465756915	0.013672409	0.04019297	4578	2988	5133	3544	1490	1933	4680	2784	3006	2518	3028	2424	sp	P53634	CATC_HUMAN	51.481	439	174	5	52	1257	24	460	1.89E-159	460	P53634	reviewed	CATC_HUMAN	Dipeptidyl peptidase 1 (EC 3.4.14.1) (Cathepsin C) (Cathepsin J) (Dipeptidyl peptidase I) (DPP-I) (DPPI) (Dipeptidyl transferase) [Cleaved into: Dipeptidyl peptidase 1 exclusion domain chain (Dipeptidyl peptidase I exclusion domain chain); Dipeptidyl peptidase 1 heavy chain (Dipeptidyl peptidase I heavy chain); Dipeptidyl peptidase 1 light chain (Dipeptidyl peptidase I light chain)]	CTSC CPPI	Homo sapiens (Human)	463	GO:0001913; GO:0004197; GO:0004252; GO:0005576; GO:0005615; GO:0005654; GO:0005764; GO:0005788; GO:0005813; GO:0006508; GO:0006955; GO:0008234; GO:0008239; GO:0016020; GO:0016505; GO:0019902; GO:0030134; GO:0031404; GO:0031642; GO:0033116; GO:0035578; GO:0042802; GO:0043231; GO:0051087; GO:0051603; GO:0062023; GO:0070062; GO:1903052; GO:1903980; GO:2001235
g4298	24016.88942	4.645286486	1.138349949	4.080719194	4.49E-05	0.000322201	2791	35311	148219	266	547	71586	74	1677	7330	644	1638	1326	sp	P80146	SEPR_THESR	41.47	381	195	9	52	1119	30	407	4.46E-80	254	P80146	reviewed	SEPR_THESR	Extracellular serine proteinase (EC 3.4.21.-)		Thermus sp. (strain Rt41A)	410	GO:0004252; GO:0005615; GO:0006508
g4297	17774.42361	4.107801548	1.133336451	3.624520808	0.000289498	0.001608403	1303	16600	65815	102	958	91683	177	980	3525	788	5197	2450	sp	P80146	SEPR_THESR	40.938	320	168	8	205	1128	98	408	4.13E-50	176	P80146	reviewed	SEPR_THESR	Extracellular serine proteinase (EC 3.4.21.-)		Thermus sp. (strain Rt41A)	410	GO:0004252; GO:0005615; GO:0006508
g4296	5554.008604	4.259357356	1.146881175	3.713861078	0.000204121	0.001191188	463	4873	25529	42	330	25282	26	428	1352	184	1125	490	sp	P80146	SEPR_THESR	39.474	380	200	9	58	1119	33	408	5.03E-55	189	P80146	reviewed	SEPR_THESR	Extracellular serine proteinase (EC 3.4.21.-)		Thermus sp. (strain Rt41A)	410	GO:0004252; GO:0005615; GO:0006508
g22664	477.7752765	0.786138797	0.236227309	3.327891263	0.00087506	0.004105814	735	594	597	609	288	360	502	377	584	300	389	378	sp	P48147	PPCE_HUMAN	68.794	705	203	1	4	2067	4	708	0	1049	P48147	reviewed	PPCE_HUMAN	Prolyl endopeptidase (PE) (EC 3.4.21.26) (Post-proline cleaving enzyme)	PREP PEP	Homo sapiens (Human)	710	GO:0004252; GO:0005634; GO:0005737; GO:0005829; GO:0006508; GO:0008236; GO:0016020; GO:0070012
g11962	259.3519209	-0.709893838	0.260784812	-2.722144104	0.006485985	0.021905905	181	216	212	172	84	166	555	302	308	548	190	499	sp	Q5T2D3	OTUD3_HUMAN	42.773	339	158	7	25	990	8	327	1.17E-85	269	Q5T2D3	reviewed	OTUD3_HUMAN	OTU domain-containing protein 3 (EC 3.4.19.12)	OTUD3 KIAA0459	Homo sapiens (Human)	398	GO:0004843; GO:0005634; GO:0005737; GO:0005829; GO:0006508; GO:0016579; GO:0031669; GO:0035871; GO:0044313; GO:0050821; GO:0051898; GO:0071108; GO:1990167
g14920	10.84119094	-2.696763436	0.967200368	-2.788215892	0.005299921	0.018655636	3	0	8	5	0	0	10	27	17	40	29	10	sp	P0CT40	TF29_SCHPO	34.884	129	82	1	16	396	545	673	7.50E-17	79.3	P0CT40	reviewed	TF29_SCHPO	Transposon Tf2-9 polyprotein (Retrotransposable element Tf2 155 kDa protein)	Tf2-9 SPBC9B6.02c	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	1333	GO:0003677; GO:0003723; GO:0003887; GO:0003964; GO:0004190; GO:0004519; GO:0005634; GO:0005737; GO:0006310; GO:0006508; GO:0015074; GO:0046872
g1886	1211.872337	-2.105324409	0.214072456	-9.834634735	7.99E-23	1.55E-20	405	524	668	308	198	330	4938	1841	2537	2434	1638	1659	sp	Q3UVK0	ERMP1_MOUSE	39.571	839	480	12	187	2697	85	898	0	604	Q3UVK0	reviewed	ERMP1_MOUSE	Endoplasmic reticulum metallopeptidase 1 (EC 3.4.-.-) (Felix-ina)	Ermp1 D19Wsu12e Fxna Kiaa1815	Mus musculus (Mouse)	898	GO:0001541; GO:0005789; GO:0006508; GO:0008235; GO:0030968; GO:0034599; GO:0046872
g1147	483.0475469	1.867885953	0.273778918	6.822606958	8.94E-12	3.24E-10	1479	789	813	450	296	395	420	218	281	202	112	282	sp	Q8C1A5	THOP1_MOUSE	63.262	656	241	0	25	1992	22	677	0	870	Q8C1A5	reviewed	THOP1_MOUSE	Thimet oligopeptidase (EC 3.4.24.15)	Thop1	Mus musculus (Mouse)	687	GO:0004222; GO:0005758; GO:0006508; GO:0006518; GO:0008233; GO:0035556; GO:0042277; GO:0043171; GO:0046872
g2495	166.7728598	7.352985419	1.026094514	7.165992332	7.72E-13	3.40E-11	286	315	217	20	551	71	5	7	0	0	0	4	sp	P55112	NAS4_CAEEL	36.15	213	132	3	157	786	78	289	1.78E-43	153	P55112	reviewed	NAS4_CAEEL	Zinc metalloproteinase nas-4 (EC 3.4.24.-) (Nematode astacin 4)	nas-4 C05D11.6	Caenorhabditis elegans	315	GO:0004222; GO:0005576; GO:0006508; GO:0008270
g2494	3341.230009	-3.024186503	0.646518874	-4.677646123	2.90E-06	3.00E-05	1265	297	832	224	832	44	7738	2978	6440	10328	5461	10375	sp	P55115	NAS15_CAEEL	29.56	477	276	9	268	1575	114	571	1.56E-52	196	P55115	reviewed	NAS15_CAEEL	Zinc metalloproteinase nas-15 (EC 3.4.24.-) (Nematode astacin 15)	nas-15 T04G9.2	Caenorhabditis elegans	571	GO:0004222; GO:0005576; GO:0006508; GO:0008270
g22266	24810.35123	-1.514406674	0.470261566	-3.220349657	0.001280343	0.005719794	9410	3878	10566	6053	16034	16510	50184	49455	57622	31792	38203	30786	sp	Q5G265	NETR_SAGLB	36.823	554	264	17	2134	3681	365	870	9.83E-88	307	Q5G265	reviewed	NETR_SAGLB	Neurotrypsin (EC 3.4.21.-) (Serine protease 12)	PRSS12	Saguinus labiatus (Red-chested mustached tamarin)	875	GO:0004252; GO:0005576; GO:0005886; GO:0006508; GO:0006887; GO:0030424
g22260	15749.63398	2.984995167	0.726990787	4.105960103	4.03E-05	0.000294382	52047	15092	8110	1534	39414	13551	4977	4646	1588	3642	9007	1688	sp	P04813	CTR2_CANLF	37.121	264	127	10	250	987	19	261	1.27E-45	159	P04813	reviewed	CTR2_CANLF	Chymotrypsinogen 2 (EC 3.4.21.1) [Cleaved into: Chymotrypsin 2 chain A; Chymotrypsin 2 chain B; Chymotrypsin 2 chain C]	CTRB1 CTRB	Canis lupus familiaris (Dog) (Canis familiaris)	263	GO:0004252; GO:0005576; GO:0006508; GO:0007586
g15917	60.30764403	3.13064577	1.033646187	3.028740211	0.002455758	0.009865322	492	25	149	0	12	14	29	17	19	0	0	8	sp	P70505	ADAM1_RAT	25.914	301	193	11	259	1122	138	421	3.18E-09	62.4	P70505	reviewed	ADAM1_RAT	Disintegrin and metalloproteinase domain-containing protein 1 (ADAM 1) (EC 3.4.24.-) (Fertilin subunit alpha)	Adam1 Adam1a Ftna	Rattus norvegicus (Rat)	789	GO:0004222; GO:0005886; GO:0006508; GO:0007339; GO:0008237; GO:0008584; GO:0009897; GO:0016020; GO:0045121; GO:0046872; GO:1990913
g6415	628.5341261	2.709408551	0.758901617	3.570171009	0.000356748	0.001915455	1669	2983	485	52	59	1189	292	137	147	47	170	289	sp	P70627	FOLH1_RAT	46.023	704	364	8	181	2274	58	751	0	629	P70627	reviewed	FOLH1_RAT	Glutamate carboxypeptidase 2 (EC 3.4.17.21) (Folate hydrolase 1) (Folylpoly-gamma-glutamate carboxypeptidase) (FGCP) (Glutamate carboxypeptidase II) (GCPII) (Membrane glutamate carboxypeptidase) (mGCP) (N-acetylated-alpha-linked acidic dipeptidase I) (NAALADase I) (Prostate-specific membrane antigen homolog) (Pteroylpoly-gamma-glutamate carboxypeptidase)	Folh1 Naalad1	Rattus norvegicus (Rat)	752	GO:0004180; GO:0004181; GO:0005886; GO:0006508; GO:0006760; GO:0008233; GO:0009986; GO:0016020; GO:0016805; GO:0030163; GO:0043065; GO:0046872; GO:1904492; GO:1904493
g18232	434.8537634	1.870309138	0.456276567	4.099069019	4.15E-05	0.000301751	457	411	356	180	602	1248	313	149	116	150	345	200	sp	Q9JLG8	CAN15_MOUSE	43.556	838	386	13	1003	3297	272	1095	0	687	Q9JLG8	reviewed	CAN15_MOUSE	Calpain-15 (EC 3.4.22.-) (Small optic lobes homolog)	Capn15 Solh	Mus musculus (Mouse)	1095	GO:0004198; GO:0005737; GO:0006508; GO:0046872
g12190	907.1383443	0.747004576	0.30687978	2.434192879	0.01492504	0.043110836	1155	1206	704	1410	687	642	920	780	1016	562	947	600	sp	P56399	UBP5_MOUSE	55.164	852	323	12	16	2406	9	856	0	902	P56399	reviewed	UBP5_MOUSE	Ubiquitin carboxyl-terminal hydrolase 5 (EC 3.4.19.12) (Deubiquitinating enzyme 5) (Isopeptidase T) (Ubiquitin thioesterase 5) (Ubiquitin-specific-processing protease 5)	Usp5 Isot	Mus musculus (Mouse)	858	GO:0004843; GO:0005634; GO:0005829; GO:0006508; GO:0008270; GO:0016579; GO:0032436; GO:0043130; GO:0098793; GO:0140251; GO:2000059
g11014	880.340805	0.703404718	0.21321109	3.299100053	0.000969953	0.004493649	1110	838	716	997	894	841	1121	697	627	1039	561	847	sp	Q14790	CASP8_HUMAN	40.392	255	134	6	913	1629	226	478	3.71E-51	185	Q14790	reviewed	CASP8_HUMAN	Caspase-8 (CASP-8) (EC 3.4.22.61) (Apoptotic cysteine protease) (Apoptotic protease Mch-5) (CAP4) (FADD-homologous ICE/ced-3-like protease) (FADD-like ICE) (FLICE) (ICE-like apoptotic protease 5) (MORT1-associated ced-3 homolog) (MACH) [Cleaved into: Caspase-8 subunit p18; Caspase-8 subunit p10]	CASP8 MCH5	Homo sapiens (Human)	479	GO:0001525; GO:0001817; GO:0004197; GO:0005123; GO:0005164; GO:0005654; GO:0005737; GO:0005739; GO:0005741; GO:0005829; GO:0005856; GO:0006508; GO:0006915; GO:0007507; GO:0008233; GO:0008234; GO:0008625; GO:0010803; GO:0030027; GO:0030101; GO:0030225; GO:0030335; GO:0031264; GO:0031265; GO:0031625; GO:0032025; GO:0032355; GO:0032496; GO:0032731; GO:0032991; GO:0034612; GO:0035877; GO:0036462; GO:0042110; GO:0042113; GO:0042802; GO:0043065; GO:0043123; GO:0043124; GO:0043525; GO:0044297; GO:0044877; GO:0045088; GO:0045471; GO:0045651; GO:0045862; GO:0051603; GO:0051604; GO:0060546; GO:0060715; GO:0070269; GO:0071260; GO:0071407; GO:0097110; GO:0097153; GO:0097190; GO:0097191; GO:0097194; GO:0097199; GO:0097202; GO:0097264; GO:0097342
g23662	201.5757247	5.152649645	1.490904512	3.456056109	0.000548141	0.002772345	227	1296	392	0	0	356	3	69	21	0	0	9	sp	P42674	BP10_PARLI	29.455	404	258	14	145	1314	59	449	3.04E-37	147	P42674	reviewed	BP10_PARLI	Blastula protease 10 (EC 3.4.24.-)	BP10	Paracentrotus lividus (Common sea urchin)	597	GO:0004222; GO:0005576; GO:0005938; GO:0006508; GO:0008270; GO:0048471
g10615	513.4827704	-0.907420912	0.164455785	-5.51771961	3.43E-08	5.80E-07	229	287	341	374	216	350	957	598	624	1176	724	805	sp	Q19AZ8	THRB_PIG	38.756	209	113	7	472	1056	376	583	1.93E-32	136	Q19AZ8	reviewed	THRB_PIG	Prothrombin (EC 3.4.21.5) (Coagulation factor II) [Cleaved into: Activation peptide fragment 1; Activation peptide fragment 2; Thrombin light chain; Thrombin heavy chain]	F2	Sus scrofa (Pig)	623	GO:0004252; GO:0005509; GO:0005615; GO:0006508; GO:0006953; GO:0030168; GO:0030194; GO:0062023
g19214	75.30427524	-1.802380305	0.594613281	-3.031180708	0.002435994	0.009797328	70	23	26	41	0	30	237	144	115	204	67	120	sp	D3ZPG5	UBP30_RAT	34.177	237	100	6	781	1440	305	502	1.10E-28	122	D3ZPG5	reviewed	UBP30_RAT	Ubiquitin carboxyl-terminal hydrolase 30 (EC 3.4.19.12) (Deubiquitinating enzyme 30) (Ubiquitin thioesterase 30) (Ubiquitin-specific-processing protease 30) (Ub-specific protease 30)	Usp30	Rattus norvegicus (Rat)	517	GO:0004197; GO:0004843; GO:0005634; GO:0005739; GO:0005741; GO:0005829; GO:0006508; GO:0008053; GO:0016579; GO:0035871; GO:0044313; GO:1901525
g17537	3766.244346	6.10852301	0.744440168	8.205525804	2.30E-16	1.82E-14	5559	11793	5636	626	4794	9398	36	134	79	29	425	71	sp	F1NV61	CASP7_CHICK	39.564	321	180	3	61	1023	3	309	4.25E-79	247	F1NV61	reviewed	CASP7_CHICK	Caspase-7 (CASP-7) (EC 3.4.22.60) [Cleaved into: Caspase-7 subunit p20; Caspase-7 subunit p11]	CASP7	Gallus gallus (Chicken)	309	GO:0003723; GO:0004190; GO:0005615; GO:0005634; GO:0005737; GO:0005829; GO:0006508; GO:0042742; GO:0043525; GO:0070227; GO:0097153; GO:0097194; GO:0097200; GO:1905686
g12017	23114.44247	4.250882375	1.15940225	3.666443096	0.000245948	0.001396443	2238	24753	96413	154	811	110037	110	1338	5929	863	4671	2138	sp	P20231	TRYB2_HUMAN	31.174	247	146	6	64	762	31	267	1.05E-28	113	P20231	reviewed	TRYB2_HUMAN	Tryptase beta-2 (Tryptase-2) (EC 3.4.21.59) (Tryptase II)	TPSB2 TPS2	Homo sapiens (Human)	275	GO:0004252; GO:0005615; GO:0006508; GO:0008236; GO:0062023
g12015	8442.719969	4.472746245	1.185485753	3.772922815	0.000161346	0.000974513	545	7987	27911	43	225	47677	45	319	1842	248	1016	1161	sp	A1KXI1	BLOT3_BLOTA	41.509	159	78	5	220	678	111	260	5.01E-27	107	A1KXI1	reviewed	BLOT3_BLOTA	Trypsin Blo t 3 (EC 3.4.21.4) (Mite allergen Blo t 3) (allergen Blo t 3)		Blomia tropicalis (Mite)	266	GO:0004252; GO:0005576; GO:0006508
g13001	8177.662356	2.396850113	0.490040773	4.891123851	1.00E-06	1.16E-05	14436	5083	9601	3610	13412	19361	3171	2173	4080	1829	4104	2240	sp	Q61824	ADA12_MOUSE	39.175	776	427	14	223	2499	65	812	2.03E-162	504	Q61824	reviewed	ADA12_MOUSE	Disintegrin and metalloproteinase domain-containing protein 12 (ADAM 12) (EC 3.4.24.-) (Meltrin-alpha)	Adam12 Mltna	Mus musculus (Mouse)	903	GO:0004222; GO:0005654; GO:0005886; GO:0006508; GO:0007155; GO:0017124; GO:0046872
g16695	179076.7756	7.493856368	0.675873412	11.08766262	1.44E-28	5.78E-26	443511	191989	129620	24617	371299	512007	1950	1135	4183	786	1985	3026	sp	O77656	MMP13_BOVIN	33.333	435	236	15	202	1488	66	452	1.25E-59	207	O77656	reviewed	MMP13_BOVIN	Collagenase 3 (EC 3.4.24.-) (Matrix metalloproteinase-13) (MMP-13)	MMP13	Bos taurus (Bovine)	471	GO:0004175; GO:0004222; GO:0005509; GO:0005518; GO:0005615; GO:0006508; GO:0008270; GO:0022617; GO:0030198; GO:0030574; GO:0031012; GO:0060349
g16696	129974.8746	2.523916242	0.492253967	5.127264406	2.94E-07	3.94E-06	236222	60456	63442	67813	295566	273567	40045	37723	30964	39713	48471	49917	sp	O77656	MMP13_BOVIN	31.275	502	276	16	1	1473	1	444	3.08E-58	204	O77656	reviewed	MMP13_BOVIN	Collagenase 3 (EC 3.4.24.-) (Matrix metalloproteinase-13) (MMP-13)	MMP13	Bos taurus (Bovine)	471	GO:0004175; GO:0004222; GO:0005509; GO:0005518; GO:0005615; GO:0006508; GO:0008270; GO:0022617; GO:0030198; GO:0030574; GO:0031012; GO:0060349
g19523	146.9822298	1.739049725	0.32278339	5.387667954	7.14E-08	1.12E-06	181	204	228	103	177	230	139	76	46	121	73	54	sp	F8VPZ3	UBP32_MOUSE	50.737	339	159	5	1	1017	1	331	1.99E-104	340	F8VPZ3	reviewed	UBP32_MOUSE	Ubiquitin carboxyl-terminal hydrolase 32 (EC 3.4.19.12) (Deubiquitinating enzyme 32) (Ubiquitin thioesterase 32) (Ubiquitin-specific-processing protease 32)	Usp32	Mus musculus (Mouse)	1604	GO:0000139; GO:0004843; GO:0005509; GO:0005794; GO:0006508; GO:0016579; GO:1904263
g19521	64.50777609	1.593355618	0.542492273	2.937102881	0.003312942	0.012606746	79	106	126	14	67	103	84	26	24	62	11	43	sp	Q8NFA0	UBP32_HUMAN	58.333	96	38	2	1	282	1509	1604	2.67E-36	132	Q8NFA0	reviewed	UBP32_HUMAN	Ubiquitin carboxyl-terminal hydrolase 32 (EC 3.4.19.12) (Deubiquitinating enzyme 32) (Renal carcinoma antigen NY-REN-60) (Ubiquitin thioesterase 32) (Ubiquitin-specific-processing protease 32)	USP32 USP10	Homo sapiens (Human)	1604	GO:0000139; GO:0004843; GO:0005509; GO:0005794; GO:0005829; GO:0006508; GO:0016579; GO:1904263
g21915	597.5623024	1.063496107	0.307954185	3.453423139	0.00055352	0.002797091	758	861	611	321	741	668	556	391	410	621	334	515	sp	Q8BL06	UBP54_MOUSE	58.311	367	149	3	43	1140	11	374	4.37E-143	472	Q8BL06	reviewed	UBP54_MOUSE	Ubiquitin carboxyl-terminal hydrolase 54 (EC 3.4.19.12) (Ubiquitin-specific peptidase 54)	Usp54	Mus musculus (Mouse)	1588	GO:0004843; GO:0006508; GO:0016579
g2192	64427.44886	4.373415128	1.187558471	3.682694566	0.000230782	0.001322627	4058	48718	234347	348	2114	354088	370	2909	13909	1738	13353	5582	sp	P80146	SEPR_THESR	39.788	377	194	13	64	1104	35	408	1.45E-47	169	P80146	reviewed	SEPR_THESR	Extracellular serine proteinase (EC 3.4.21.-)		Thermus sp. (strain Rt41A)	410	GO:0004252; GO:0005615; GO:0006508
g2193	2003.134761	4.082821091	1.3239769	3.083755532	0.002044055	0.008453396	220	1632	9889	8	79	8597	0	122	651	54	363	267	sp	P80146	SEPR_THESR	40.323	372	189	12	82	1110	41	408	7.86E-64	212	P80146	reviewed	SEPR_THESR	Extracellular serine proteinase (EC 3.4.21.-)		Thermus sp. (strain Rt41A)	410	GO:0004252; GO:0005615; GO:0006508
g2190	769.7580321	6.300218787	1.942589873	3.243205823	0.001181928	0.005347953	22	449	3588	8	0	4010	0	72	5	4	0	51	sp	P80146	SEPR_THESR	40.053	377	195	11	58	1101	33	407	1.11E-56	193	P80146	reviewed	SEPR_THESR	Extracellular serine proteinase (EC 3.4.21.-)		Thermus sp. (strain Rt41A)	410	GO:0004252; GO:0005615; GO:0006508
g22259	677.2375282	5.817326201	0.924778697	6.290506277	3.16E-10	8.52E-09	5931	1478	301	10	214	265	141	34	5	11	0	7	sp	P80646	CTRB_GADMO	37.872	235	119	12	289	987	1	210	1.20E-35	133	P80646	reviewed	CTRB_GADMO	Chymotrypsin B (EC 3.4.21.1) [Cleaved into: Chymotrypsin B chain A; Chymotrypsin B chain B]		Gadus morhua (Atlantic cod)	245	GO:0004252; GO:0005576; GO:0006508; GO:0007586
