gene_id	baseMean.x	log2FoldChange.x	lfcSE.x	stat.x	pvalue.x	padj.x	PSC.56	PSC.52	PSC.54	PSC.61	PSC.64	PSC.73	PSC.76	PSC.81	PSC.59	PSC.57	PSC.69	PSC.67	PSC.71	PSC.75	PSC.78	PSC.83	V2.x	uniprot_accession.x	gene_name.x	V5.x	V6.x	V7.x	V8.x	V9.x	V10.x	V11.x	V12.x	V13.x	V14.x	Entry.x	Reviewed.x	Entry.Name.x	Protein.names.x	Gene.Names.x	Organism.x	Length.x	Gene.Ontology.biological.process.x	Gene.Ontology.IDs.x	baseMean.y	log2FoldChange.y	lfcSE.y	stat.y	pvalue.y	padj.y	PSC.0228	PSC.0187	PSC.0188	PSC.0174	PSC.0190	PSC.0231	PSC.0230	PSC.0219	PSC.0177	PSC.0186	PSC.0209	PSC.0203
g3319	40791.6704503579	8.31562674479324	0.708393389368229	11.7387130789143	8.07051425176681e-32	1.9924858070035e-29	269	129	385	164	1027	228	253	310	48180	77275	2402	25437	22155	63144	7401	107742	sp	P49013	FBP3_STRPU	33.514	185	113	7	217	762	23	200	2.29e-19	92.8	P49013	reviewed	FBP3_STRPU	Fibropellin-3 (Epidermal growth factor-related protein 3) (Fibropellin III) (Fibropellin-c) (SpEGF III)	EGF3	Strongylocentrotus purpuratus (Purple sea urchin)	570		GO:0005509; GO:0005576; GO:0009374	32023.9283936954	8.08018934728302	0.557445658772693	14.4950260534325	1.30252951161335e-47	5.87668752402155e-44	81426	10173	27311	32975	78170	60385	427	287	308	100	226	372
g3318	27678.212205769	7.97513409046597	0.714673936721745	11.1591226161799	6.46262093107981e-29	1.26990501295718e-26	225	123	306	173	941	190	171	226	33365	59713	1299	18701	14675	38552	5261	77720	sp	P10079	FBP1_STRPU	34.454	238	138	6	55	732	19	250	2.6e-31	127	P10079	reviewed	FBP1_STRPU	Fibropellin-1 (Epidermal growth factor-related protein 1) (Fibropellin-I) (SpEGF I) (UEGF-1)	EGF1	Strongylocentrotus purpuratus (Purple sea urchin)	1064		GO:0005509; GO:0005576; GO:0009374; GO:0031410; GO:0032579	19796.9316948901	8.05330131842802	0.592788961726118	13.585444126655	4.88559409855051e-42	1.10212895870676e-38	48240	6347	17935	23469	44760	40535	225	127	205	38	165	300
g5878	315.665081053695	-1.49313526667524	0.235099027670242	-6.35109077851893	2.13793491524946e-10	5.36070477382277e-09	397	668	656	517	653	732	719	693	200	88	196	256	181	22	97	79	sp	Q3ZBE6	TM135_BOVIN	38.768	276	161	5	37	858	175	444	1.15e-43	158	Q3ZBE6	reviewed	TM135_BOVIN	Transmembrane protein 135	TMEM135	Bos taurus (Bovine)	458	regulation of mitochondrial fission [GO:0090140]	GO:0005739; GO:0005778; GO:0031966; GO:0090140	164.612682713542	-1.53621327990971	0.347285565048498	-4.42348728112319	9.71203520323783e-06	8.94706989856218e-05	74	50	105	131	29	53	306	380	325	325	265	168
g5871	3447.04292482575	1.76840951643439	0.368122099474918	4.80386675767853	1.55630415845224e-06	1.67241903902426e-05	3747	1620	1323	956	3837	1989	1264	2070	3841	6327	2170	4052	3329	2146	4047	4028	sp	Q6EE31	TCPQ_CHICK	70.857	525	153	0	1	1575	1	525	0	799	Q6EE31	reviewed	TCPQ_CHICK	T-complex protein 1 subunit theta (TCP-1-theta) (CCT-theta)	CCT8	Gallus gallus (Chicken)	548	protein folding [GO:0006457]	GO:0005524; GO:0005813; GO:0005832; GO:0006457; GO:0016887; GO:0042995; GO:0051082; GO:0140662	1889.48461621508	1.98138816404988	0.402760406687063	4.9195207154247	8.67563866220551e-07	1.06561132606678e-05	3655	1663	1818	3511	2395	1799	831	1101	1614	502	718	629
g5873	312.483940066508	-0.765589835718198	0.198099007842311	-3.86468283742044	0.000111233641757595	0.000698410902942942	488	454	672	414	586	540	491	592	215	128	235	298	201	61	247	86	sp	Q32LJ6	RABL3_BOVIN	51.389	216	95	5	79	708	25	236	5.06e-67	209	Q32LJ6	reviewed	RABL3_BOVIN	Rab-like protein 3	RABL3	Bos taurus (Bovine)	236	B cell differentiation [GO:0030183]; intracellular protein transport [GO:0006886]; natural killer cell differentiation [GO:0001779]; protein stabilization [GO:0050821]; regulation of protein lipidation [GO:1903059]; regulation of Ras protein signal transduction [GO:0046578]; T cell differentiation in thymus [GO:0033077]	GO:0001779; GO:0003924; GO:0005525; GO:0006886; GO:0012505; GO:0030183; GO:0033077; GO:0042803; GO:0046578; GO:0050821; GO:1903059	148.628391754349	-0.709868006836285	0.240299722669835	-2.95409415770165	0.00313588311946427	0.0123759126767654	102	125	87	141	37	100	304	175	214	243	229	188
g5876	138.221704662951	-1.25426854985879	0.249839381963092	-5.02029960210227	5.15909489100789e-07	6.20154121823589e-06	150	370	274	210	258	324	285	216	76	74	84	118	66	21	44	35	sp	Q6GQ39	TM135_XENLA	39.456	147	83	3	34	462	11	155	4.24e-29	114	Q6GQ39	reviewed	TM135_XENLA	Transmembrane protein 135 (Peroxisomal membrane protein 52) (PMP52)	tmem135	Xenopus laevis (African clawed frog)	453	regulation of mitochondrial fission [GO:0090140]	GO:0005739; GO:0005778; GO:0031966; GO:0090140	64.6000599560242	-1.01992727929026	0.317648995741661	-3.21086259664977	0.00132337195202536	0.00600223513903032	76	44	48	27	15	24	127	129	114	122	88	55
g5256	61.6954828996595	-2.72858729087371	0.915822473025741	-2.9793845109073	0.00288828084908661	0.0107769084113274	51	255	161	2	6	102	392	247	0	0	9	29	8	12	12	17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	52.2409676037742	-3.0180784610193	0.753104134481429	-4.00751811447361	6.13601566793567e-05	0.000441709911285341	9	0	11	19	10	6	37	69	62	71	280	103
g5253	158.565428133056	-4.42685630992644	0.967141749475781	-4.57725696602998	4.711126203902e-06	4.47568610303605e-05	205	933	499	1	2	312	749	750	0	9	26	30	11	0	9	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	146.236540671547	-3.06092452062984	0.765614654922897	-3.99799625170197	6.38809625504686e-05	0.000458393531271692	43	21	36	53	11	4	8	285	336	265	647	193
g18906	95.3505577512282	-0.657818466203713	0.183930384559184	-3.57645349233771	0.000348287245571861	0.00183050422706805	94	164	155	133	166	173	193	198	84	56	53	130	86	9	48	43	sp	P59015	VPS18_DANRE	40.594	101	57	1	1	294	873	973	1.39e-20	88.2	P59015	reviewed	VPS18_DANRE	Vacuolar protein sorting-associated protein 18 homolog	vps18	Danio rerio (Zebrafish) (Brachydanio rerio)	974	apical protein localization [GO:0045176]; bile acid and bile salt transport [GO:0015721]; endosome organization [GO:0007032]; endosome to lysosome transport [GO:0008333]; endosome to pigment granule transport [GO:0043485]; eye pigmentation [GO:0048069]; intracellular protein transport [GO:0006886]; lysosome organization [GO:0007040]; notochord cell vacuolation [GO:0060036]; optokinetic behavior [GO:0007634]; organelle fusion [GO:0048284]; pigment granule maturation [GO:0048757]; vesicle docking involved in exocytosis [GO:0006904]	GO:0005765; GO:0005768; GO:0006886; GO:0006904; GO:0007032; GO:0007040; GO:0007634; GO:0008333; GO:0015721; GO:0030674; GO:0030897; GO:0031902; GO:0043485; GO:0045176; GO:0046872; GO:0048069; GO:0048284; GO:0048757; GO:0060036	63.4125217916613	-1.06506454772294	0.341281048059342	-3.12078433238327	0.00180370077942476	0.00780047638779744	44	27	34	69	12	29	157	103	109	95	64	108
g18905	538.026521078035	-1.02462586064535	0.216653109347097	-4.7293383590623	2.25252709955695e-06	2.3308390304228e-05	738	1058	1114	788	963	875	1025	1282	312	268	295	704	528	34	253	154	sp	P59015	VPS18_DANRE	49.58	833	398	9	1	2481	1	817	0	798	P59015	reviewed	VPS18_DANRE	Vacuolar protein sorting-associated protein 18 homolog	vps18	Danio rerio (Zebrafish) (Brachydanio rerio)	974	apical protein localization [GO:0045176]; bile acid and bile salt transport [GO:0015721]; endosome organization [GO:0007032]; endosome to lysosome transport [GO:0008333]; endosome to pigment granule transport [GO:0043485]; eye pigmentation [GO:0048069]; intracellular protein transport [GO:0006886]; lysosome organization [GO:0007040]; notochord cell vacuolation [GO:0060036]; optokinetic behavior [GO:0007634]; organelle fusion [GO:0048284]; pigment granule maturation [GO:0048757]; vesicle docking involved in exocytosis [GO:0006904]	GO:0005765; GO:0005768; GO:0006886; GO:0006904; GO:0007032; GO:0007040; GO:0007634; GO:0008333; GO:0015721; GO:0030674; GO:0030897; GO:0031902; GO:0043485; GO:0045176; GO:0046872; GO:0048069; GO:0048284; GO:0048757; GO:0060036	400.167931322085	-0.957132106741347	0.245750027940389	-3.89473854698203	9.83047060466635e-05	0.000665705452166655	348	264	305	306	62	197	1003	663	537	631	514	583
g388	187.962939094594	-2.25672244387102	0.243944655192274	-9.25096080540193	2.22483642986916e-20	2.29110562192462e-18	330	462	572	208	366	377	552	546	57	48	64	103	73	15	20	44	sp	O70277	TRIM3_RAT	20.455	176	138	1	109	636	115	288	6.23e-07	55.8	O70277	reviewed	TRIM3_RAT	Tripartite motif-containing protein 3 (EC 2.3.2.27) (Brain-expressed RING finger protein) (RING finger protein 22)	Trim3 Berp Rnf22	Rattus norvegicus (Rat)	744	negative regulation of translation [GO:0017148]; positive regulation of toll-like receptor 3 signaling pathway [GO:0034141]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein K63-linked ubiquitination [GO:0070534]; protein polyubiquitination [GO:0000209]; protein transport [GO:0015031]; protein ubiquitination [GO:0016567]; regulation protein catabolic process at postsynapse [GO:0140252]	GO:0000209; GO:0004842; GO:0005737; GO:0005769; GO:0005794; GO:0008270; GO:0015031; GO:0016567; GO:0017148; GO:0030371; GO:0030425; GO:0034141; GO:0042802; GO:0043161; GO:0061630; GO:0070534; GO:0098794; GO:0098978; GO:0140252	129.001838161706	-1.87938940331168	0.294541037839597	-6.3807387150417	1.762357753964e-10	5.19693960552095e-09	46	69	61	74	13	33	416	202	217	290	164	238
g387	22.1123532619787	-2.62429122363787	0.47699882238986	-5.50167233220753	3.76205642848352e-08	5.93332683401369e-07	22	45	78	63	63	19	56	68	11	5	2	11	11	0	1	3	sp	Q9ESN6	TRIM2_MOUSE	46.429	56	23	2	93	254	33	83	2.4e-10	54.3	Q9ESN6	reviewed	TRIM2_MOUSE	Tripartite motif-containing protein 2 (EC 2.3.2.27) (E3 ubiquitin-protein ligase TRIM2) (Neural activity-related RING finger protein) (RING-type E3 ubiquitin transferase TRIM2)	Trim2 Kiaa0517 Narf	Mus musculus (Mouse)	744	cellular response to leukemia inhibitory factor [GO:1990830]; negative regulation of translation [GO:0017148]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein polyubiquitination [GO:0000209]; regulation of neuron apoptotic process [GO:0043523]	GO:0000209; GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0017148; GO:0030371; GO:0043161; GO:0043523; GO:0061630; GO:1990830	13.1255250152523	-2.46589306008182	0.751232446559731	-3.28246346570143	0.00102904319254622	0.00487815668397204	2	3	4	1	0	11	55	22	14	36	7	38
g7808	2003.78209833447	4.32209402993859	0.46646131363773	9.26570736645328	1.93788502731128e-20	2.01718118761802e-18	66	210	279	180	484	313	186	364	2587	5193	929	3124	2444	1975	863	3192	sp	Q9Y4K3	TRAF6_HUMAN	45.378	238	127	2	109	816	48	284	1.84e-64	224	Q9Y4K3	reviewed	TRAF6_HUMAN	TNF receptor-associated factor 6 (EC 2.3.2.27) (E3 ubiquitin-protein ligase TRAF6) (Interleukin-1 signal transducer) (RING finger protein 85) (RING-type E3 ubiquitin transferase TRAF6)	TRAF6 RNF85	Homo sapiens (Human)	522	activation of protein kinase activity [GO:0032147]; antigen processing and presentation of exogenous peptide antigen via MHC class II [GO:0019886]; antiviral innate immune response [GO:0140374]; autophagosome assembly [GO:0000045]; bone resorption [GO:0045453]; canonical NF-kappaB signal transduction [GO:0007249]; CD40 signaling pathway [GO:0023035]; cellular response to cytokine stimulus [GO:0071345]; cellular response to lipopolysaccharide [GO:0071222]; cytoplasmic pattern recognition receptor signaling pathway [GO:0002753]; DNA damage response [GO:0006974]; Fc-epsilon receptor signaling pathway [GO:0038095]; in utero embryonic development [GO:0001701]; innate immune response [GO:0045087]; interleukin-1-mediated signaling pathway [GO:0070498]; interleukin-17-mediated signaling pathway [GO:0097400]; interleukin-17A-mediated signaling pathway [GO:0038173]; interleukin-33-mediated signaling pathway [GO:0038172]; lipopolysaccharide-mediated signaling pathway [GO:0031663]; MyD88-dependent toll-like receptor signaling pathway [GO:0002755]; myeloid dendritic cell differentiation [GO:0043011]; negative regulation of DNA-templated transcription [GO:0045892]; negative regulation of transcription by RNA polymerase II [GO:0000122]; neural tube closure [GO:0001843]; non-canonical NF-kappaB signal transduction [GO:0038061]; odontogenesis of dentin-containing tooth [GO:0042475]; ossification [GO:0001503]; osteoclast differentiation [GO:0030316]; positive regulation of canonical NF-kappaB signal transduction [GO:0043123]; positive regulation of DNA-binding transcription factor activity [GO:0051091]; positive regulation of interleukin-12 production [GO:0032735]; positive regulation of interleukin-2 production [GO:0032743]; positive regulation of interleukin-6 production [GO:0032755]; positive regulation of JUN kinase activity [GO:0043507]; positive regulation of leukocyte adhesion to vascular endothelial cell [GO:1904996]; positive regulation of lipopolysaccharide-mediated signaling pathway [GO:0031666]; positive regulation of NF-kappaB transcription factor activity [GO:0051092]; positive regulation of osteoclast differentiation [GO:0045672]; positive regulation of protein ubiquitination [GO:0031398]; positive regulation of T cell cytokine production [GO:0002726]; positive regulation of T cell proliferation [GO:0042102]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of transcription regulatory region DNA binding [GO:2000679]; positive regulation of type I interferon production [GO:0032481]; protein autoubiquitination [GO:0051865]; protein K63-linked ubiquitination [GO:0070534]; protein polyubiquitination [GO:0000209]; regulation of apoptotic process [GO:0042981]; regulation of canonical NF-kappaB signal transduction [GO:0043122]; regulation of immunoglobulin production [GO:0002637]; response to interleukin-1 [GO:0070555]; stimulatory C-type lectin receptor signaling pathway [GO:0002223]; T cell receptor signaling pathway [GO:0050852]; T-helper 1 type immune response [GO:0042088]; toll-like receptor 3 signaling pathway [GO:0034138]; toll-like receptor 4 signaling pathway [GO:0034142]; TRIF-dependent toll-like receptor signaling pathway [GO:0035666]; tumor necrosis factor-mediated signaling pathway [GO:0033209]	GO:0000045; GO:0000122; GO:0000209; GO:0001503; GO:0001701; GO:0001843; GO:0002223; GO:0002637; GO:0002726; GO:0002753; GO:0002755; GO:0004842; GO:0005164; GO:0005634; GO:0005737; GO:0005811; GO:0005829; GO:0005886; GO:0005938; GO:0006974; GO:0007249; GO:0008270; GO:0009898; GO:0010008; GO:0019886; GO:0023035; GO:0030316; GO:0030674; GO:0031234; GO:0031398; GO:0031624; GO:0031663; GO:0031666; GO:0032147; GO:0032481; GO:0032735; GO:0032743; GO:0032755; GO:0032991; GO:0033209; GO:0034138; GO:0034142; GO:0034450; GO:0035631; GO:0035666; GO:0038061; GO:0038095; GO:0038172; GO:0038173; GO:0042088; GO:0042102; GO:0042475; GO:0042802; GO:0042826; GO:0042981; GO:0043011; GO:0043122; GO:0043123; GO:0043422; GO:0043507; GO:0045087; GO:0045453; GO:0045672; GO:0045892; GO:0045944; GO:0048471; GO:0050852; GO:0051091; GO:0051092; GO:0051865; GO:0061630; GO:0070498; GO:0070534; GO:0070555; GO:0071222; GO:0071345; GO:0097400; GO:0140374; GO:1904996; GO:2000679	2343.84911281108	3.72203157842287	0.580216021503832	6.41490658733608	1.40909235797608e-10	4.19635144957002e-09	4500	4003	1917	1155	4779	4198	415	605	856	235	148	110
g7803	1466.76054971516	1.48722153465836	0.311604784604039	4.77278144669118	1.8169893245538e-06	1.91410084370528e-05	450	1087	863	813	1998	1118	933	1043	1958	2193	988	2862	1478	617	894	2291	sp	Q1LZB6	CAPR1_BOVIN	37.5	200	118	1	67	666	54	246	1.99e-37	146	Q1LZB6	reviewed	CAPR1_BOVIN	Caprin-1 (Cytoplasmic activation- and proliferation-associated protein 1) (RNA granule protein 105)	CAPRIN1 RNG105	Bos taurus (Bovine)	708	cell differentiation [GO:0030154]; negative regulation of translation [GO:0017148]; positive regulation of dendrite morphogenesis [GO:0050775]; positive regulation of dendritic spine morphogenesis [GO:0061003]; positive regulation of stress granule assembly [GO:0062029]; regulation of deadenylation-dependent decapping of nuclear-transcribed mRNA [GO:0106288]	GO:0000932; GO:0003723; GO:0005524; GO:0005737; GO:0005829; GO:0010494; GO:0017148; GO:0030027; GO:0030154; GO:0030425; GO:0031252; GO:0043232; GO:0050775; GO:0061003; GO:0062029; GO:0106288; GO:0140693	1057.06191076475	1.55253494579566	0.208177182478688	7.45775750882112	8.80074469736566e-14	4.82756959128748e-12	1596	1344	1075	1157	1206	1428	807	634	602	658	583	629
g7802	2477.38189389843	1.51589263667637	0.310709673022322	4.87880735070475	1.06729247766335e-06	1.19146963723844e-05	837	1858	1374	1231	3366	1931	1419	1849	3052	4184	1922	4473	2393	1095	1538	3487	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1441.53138869468	1.75513664716526	0.382608361887481	4.58729296585896	4.49030357259219e-06	4.56120073626707e-05	2734	1913	1366	1072	1753	2225	1008	756	933	863	218	1059
g7806	139.576229543919	1.9549735254458	0.495370779795368	3.9464853503337	7.93067718016296e-05	0.000524274117605212	16	80	121	58	86	115	117	17	186	295	84	206	271	68	34	197	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	173.365853703552	2.91648577217434	0.82322604492838	3.54275206687378	0.000395974793112468	0.00216861549069219	330	196	96	45	438	258	84	91	94	3	4	25
g16529	124.627259730112	-2.02910668478015	0.401860815037003	-5.04927728420924	4.434846326693e-07	5.41889820514765e-06	244	324	328	219	176	210	286	387	25	9	17	101	44	17	105	13	sp	Q5F364	MRP1_CHICK	45.841	1106	495	15	52	3144	15	1091	0	951	Q5F364	reviewed	MRP1_CHICK	Multidrug resistance-associated protein 1 (EC 7.6.2.2) (ATP-binding cassette sub-family C member 1) (Glutathione-S-conjugate-translocating ATPase ABCC1) (EC 7.6.2.3) (Leukotriene C(4) transporter) (LTC4 transporter)	ABCC1 MRP1 RCJMB04_32d20	Gallus gallus (Chicken)	1525	cyclic nucleotide transport [GO:0070729]; glutathione transmembrane transport [GO:0034775]; lipid transport [GO:0006869]; xenobiotic transport [GO:0042908]	GO:0005524; GO:0006869; GO:0008559; GO:0016323; GO:0016887; GO:0034634; GO:0034775; GO:0042908; GO:0070729	56.667911430594	-2.64377463953799	0.645846000609569	-4.0935062492339	4.24898619335834e-05	0.000318444575712367	8	7	35	8	0	27	259	134	67	171	62	71
g22619	1950.06156747527	1.42511947417655	0.230856575120629	6.17318122055603	6.69294215442856e-10	1.51630573020977e-08	1766	1378	1554	1221	1761	1175	978	1477	2802	2395	1370	2280	3000	935	1611	2573	sp	Q7ZXD6	ADM1B_XENLA	78.049	123	26	1	4	369	3	125	1.28e-56	194	Q7ZXD6	reviewed	ADM1B_XENLA	Proteasomal ubiquitin receptor ADRM1-B	adrm1-b	Xenopus laevis (African clawed frog)	404	proteasome assembly [GO:0043248]	GO:0000502; GO:0005634; GO:0005737; GO:0043248; GO:0061133	975.000867352738	1.61651856816428	0.307305296625532	5.26030168016954	1.43819245456944e-07	2.15932273108276e-06	2307	831	979	1143	1218	878	720	522	611	448	610	554
g14955	1383.41481157778	-0.88382439074026	0.287375302354573	-3.07550573587485	0.00210145886391387	0.00827223903155955	4059	2166	2313	1986	2697	2551	1359	1863	799	478	744	1838	1733	131	911	388	sp	Q0MQB1	NDUA8_PANTR	57.895	171	70	2	1	510	1	170	1.87e-70	213	Q0MQB1	reviewed	NDUA8_PANTR	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8 (Complex I-19kD) (CI-19kD) (NADH-ubiquinone oxidoreductase 19 kDa subunit)	NDUFA8	Pan troglodytes (Chimpanzee)	172	mitochondrial electron transport, NADH to ubiquinone [GO:0006120]; mitochondrial respiratory chain complex I assembly [GO:0032981]	GO:0005739; GO:0005747; GO:0005758; GO:0006120; GO:0032981; GO:0044877; GO:0045271	582.977420756924	-1.26590637669849	0.264439391654328	-4.78713238893421	1.69181239005379e-06	1.91905331258962e-05	317	346	539	375	109	167	1375	1064	1027	974	777	839
g16520	34.533129956018	8.96824808261801	1.34908004643133	6.64767676783996	2.97755290949411e-11	8.8897265702524e-10	0	0	0	0	0	0	0	0	24	3	84	87	17	53	0	58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30.0060601867536	8.62074488631592	1.56093988251125	5.52279109714771	3.33656358514761e-08	5.92084198831455e-07	76	20	22	0	114	19	0	0	0	0	0	0
